candidate_id,a1,m,gamma,grid_mahalanobis,continuous_mahalanobis,continuous_rms_snr,trigger,alias_a1,alias_m,alias_gamma
44612,0.11728890296071769,0.5681199703924358,0.011721329679712653,16.10072708297476,0.389068811094657,0.025166769263735466,gamma_high,0.11773718571325514,0.5681657955457232,0.014065595615655183
44643,0.1392710965126753,1.2507504879217595,0.9844917206931859,4.118450024135009,1.9331013418563516,0.12504193100710947,a1_low,0.1342710965126753,1.245855883445288,0.9075680940507277
44648,0.19843964744359255,0.28325009726919237,0.8720668048597873,1.403745287671675,0.26805188834492716,0.017338835271080415,a1_low,0.19343964744359254,0.29636918873746476,0.8387632528476243
44667,0.11390460133552552,1.4327946202922612,0.4546065740473568,4.194476375680954,3.2895480964402797,0.21278317758791337,a1_high,0.11890460133552552,1.4577483586197422,0.5234927732787784
44695,0.19995557293295863,1.7856695467233659,0.22742093588225545,4.469097445579874,2.9797001642152647,0.1927407809866208,a1_low,0.19495557293295862,1.7624479180339707,0.1964009856193751
44723,0.13128934931010008,1.5062672715075314,0.13763212312944234,3.1362038450665004,2.145501856752782,0.13878097818197174,gamma_low,0.12917562005933117,1.492956273561397,0.11469343594120199
44781,0.08237556461244822,1.457452369388193,0.5629764153156429,3.5166862216612484,2.9208393698301975,0.18893339270792178,m_low,0.07817446297126233,1.4274523693881929,0.47973170834844503
44802,0.0919829336926341,0.9646500709746033,0.5765428203064948,5.339053128630133,3.1389918701328394,0.20304450488876385,a1_high,0.09698293369263411,0.9632408435218247,0.6680929325776294
44826,0.06734904516488315,0.6501687223371119,0.11626563245430588,9.279900393075742,1.7826397078795502,0.11530937697718101,gamma_low,0.06580630006190867,0.6500643647272428,0.09688802704525488
44842,0.05560403168201447,0.8382208211906255,0.9504472944419831,2.956250253193536,2.063474423637174,0.13347506461694233,gamma_low,0.051369599424432345,0.8632293687799201,0.792039412034986
44843,0.10639326926320791,1.5249200528115034,0.4651778943650425,4.363697240473352,3.054295751270282,0.19756596839299398,a1_high,0.11139326926320792,1.5547714735634495,0.536879945082405
44860,0.14791004043072462,0.27730289041996004,0.40606077645905314,0.6154487453034535,0.3549649352133629,0.02296077291854194,a1_high,0.15929874056175275,0.2642271586560131,0.40563001705999663
44863,0.16155963558703662,1.736743083288893,0.5238347286079079,3.0239274343548184,2.053016065120751,0.13279856964187683,a1_high,0.16655963558703663,1.7598261265203885,0.5655791268166552
44917,0.057283850200474266,1.4454817763343453,0.8542372904904186,2.7882432292692974,1.899391106213225,0.12286139713221526,m_high,0.06182145120335152,1.4754817763343453,1.0
44933,0.07370227985084057,1.4399663809966297,0.6529473728593439,3.3398607559328877,2.7554071860525102,0.1782324743119828,m_low,0.06940487484300228,1.4099663809966296,0.5497965994107042
44955,0.12184340804815293,1.50173512250185,0.9561129284836352,3.309857264733406,1.8378208528027271,0.11887874851863946,a1_low,0.11677787985087482,1.483737519329252,0.8759469729357788
45008,0.1651797628030181,0.8886131923366338,0.1827347708493471,9.180660032839116,3.883407045015743,0.25119671963450807,gamma_low,0.16113969054007493,0.8831204181885325,0.15227897570778925
45020,0.14219719003885986,0.5488621355220675,0.3377868997305632,3.495611564396483,1.4649959686766671,0.0947627115426077,a1_high,0.14719719003885987,0.5394996172176505,0.3619846889771464
45048,0.1765586040914059,0.7660803875885904,0.3115647454746068,9.123830425371123,2.9362527533461695,0.18993040160572716,a1_high,0.1815586040914059,0.764651267725534,0.3452080095532295
45081,0.02837163545191288,1.5790835392754525,0.6046766881085932,1.0472632137507716,0.8554582723801796,0.05533499561471633,m_low,0.027069699695989824,1.5490835392754525,0.5304029691428144
45087,0.1519399542361498,1.8240371018834411,0.2657798025384545,3.8629823297460266,2.938079970072656,0.1900485944303356,a1_low,0.1469399542361498,1.793676710786672,0.2253356440299669
45102,0.022173142433166506,0.9575469465646893,0.18374123625457287,1.7552074040688086,0.91102594936029,0.058929369836452625,gamma_low,0.02165075690998819,0.9504177113301338,0.15311769687881072
45116,0.14741175957024097,0.551295829070732,0.03468582944013179,11.584963339336339,0.9596376065242401,0.06207379654064121,gamma_low,0.1458982507237596,0.5515475966882531,0.02890485786677649
45143,0.19490020256489515,1.7200365766510368,0.4764317892678082,4.190285026524658,2.3188494313103605,0.1499939006443106,a1_low,0.18990020256489515,1.6998739113803203,0.44055127111839565
45173,0.05678117796778679,1.7467127784248442,0.730362284462899,1.2998690975511087,0.9000750194813855,0.058221013068634794,m_high,0.05929368699804065,1.7767127784248442,0.791999061632109
45205,0.05311903730034828,1.443053720621392,0.5395365422870964,2.8328663793351474,1.990047811779467,0.12872549193019417,m_high,0.0560818203473155,1.473053720621392,0.6284113394666211
45208,0.18247561212629082,0.29295996453613043,0.46672415936365724,1.1092267040895016,0.3455850118900235,0.02235403611708555,a1_high,0.19051385315902103,0.2827959470073415,0.47259467332218835
45227,0.10864816978573799,1.7587675627879797,0.49333323023281994,2.828481707707211,2.1086372980297616,0.1363964081086693,m_low,0.10465624675387725,1.7287675627879797,0.4459775252149865
45257,0.04851207491010428,1.177814598698169,0.27000759342685343,3.0112628695833723,1.9044730861719918,0.12319012308859652,gamma_low,0.04704013513430048,1.163446895618086,0.2250063278557112
45265,0.02309712264686823,1.4922484797984361,0.7921173540968448,1.0555790909856508,0.9621816778813844,0.06223835883658982,gamma_high,0.025111079543799576,1.5288717894448858,0.9505408249162137
45333,0.05025641433894634,1.1473910561483354,0.34004719550721346,3.3603618296005275,2.1901964460218224,0.1416720308271495,gamma_low,0.04840513611978067,1.1328055629899527,0.28337266292267793
45350,0.027210369892418387,0.6843575403559953,0.38019142447039483,2.1641130575117877,1.4167270024181482,0.09164045167035174,gamma_low,0.025673365092301843,0.6934556168315245,0.3168261870586624
45359,0.1640959596261382,1.4894602049328387,0.12805927347391843,3.720393393260944,2.3897897849579643,0.15458265065671573,gamma_low,0.1616389145608015,1.4771806495405486,0.10671606122826538
45360,0.16927249990403653,0.24445101971738042,0.7949818794801832,0.8191261098312799,0.16804052076923826,0.010869637690204055,a1_high,0.1742738816133982,0.2321489898989474,0.8252007225212675
45393,0.02361594866961241,1.165492777004838,0.1010127552691847,0.8031169772449723,0.5358897270673778,0.034663824823084305,gamma_low,0.02331865226049409,1.1582834522189729,0.08417729605765392
45396,0.10901473481208086,0.572686031665653,0.19124586588703096,4.906950586670808,2.4595057931684434,0.15909220434642268,a1_high,0.11401473481208087,0.5655512155480859,0.22055059685800685
45419,0.10968182124197484,1.4453746667224914,0.367108735088259,4.479279700398235,3.5669397775422578,0.23072615382990969,gamma_low,0.10546544054500048,1.4201439472622728,0.30592394590688243
45440,0.15893671307712795,0.7809534707944841,0.30356152914464474,9.054486725650488,3.22312314999085,0.20848650498661855,a1_high,0.16393671307712795,0.7800785901850928,0.34140973566283006
45466,0.06592458449304105,0.25540400195866825,0.6549225390888751,0.4738010899556197,0.17455972829498645,0.011291330169540304,a1_high,0.07092526642382592,0.23127894906558905,0.6935765027738919
45503,0.15985442511737347,1.159786375425756,0.23189229951240123,6.928918035709334,4.160741822486858,0.2691360150866098,gamma_low,0.15561684271888176,1.1471224874217598,0.19324358292700103
45529,0.027458361536264422,1.141376606710255,0.7270335236843676,1.7237430066650574,1.3331726503761148,0.0862357699306191,gamma_low,0.025725267533730896,1.1320634019312334,0.605861269736973
45576,0.1936271646991372,0.7378199966065586,0.5798956953175366,5.621743260158993,1.8147806129869855,0.11738839929842701,a1_high,0.19862716469913722,0.7307210240826526,0.6173408872934932
45581,0.07686829920858146,1.015894211232662,0.6675909862667322,4.626702737114144,2.9342651503528265,0.1898018342559552,a1_high,0.08186829920858146,1.0138557827320651,0.786045299265838
45584,0.16591690834611655,0.9210806931182742,0.11188549150712787,7.450463391689656,2.7872074555495496,0.1802894627472801,gamma_low,0.16337131777389474,0.9162019551862047,0.09323790958927325
45585,0.021377575397491456,1.7307704783789815,0.6162562533095479,0.5720934281654907,0.5720934281654892,0.037005647570237755,m_high,0.022547398791638706,1.7678333333333331,0.6963974029624322
45684,0.10585140809416771,0.28595596929080785,0.9941194299049676,0.97865074967984,0.4082503747448787,0.026407521471923486,a1_low,0.10085039043605898,0.3146283931933101,0.9103666277170172
45687,0.19132564403116703,1.745396158453077,0.12139369724318384,3.119684006642224,2.1751853647228563,0.14070104469647668,gamma_low,0.18843092655872806,1.730769843399341,0.1011614143693199
45716,0.10951354578137398,0.5409966597054153,0.8020794456731528,2.342267419165857,1.1263804048785526,0.07285949154602064,a1_high,0.11452176310564875,0.515681889356526,0.8737832102621155
45754,0.06920999940484762,0.9159857817273587,0.46778176217339934,5.525564275318139,3.1447630348031117,0.20341781049820384,gamma_low,0.06569366423234327,0.9137604408753613,0.3898181351444995
45755,0.11842076182365419,1.7271202762890607,0.9419369093514979,2.446647366836218,1.4690869792688974,0.09502733701937228,a1_low,0.11330569659151335,1.6993446344262393,0.8737602074236434
