selection_order,candidate_local_index,maximin_rms_snr_at_selection,alias_score
94,6329,1.6804297491097238,1.0260894298553467
95,7717,1.6754583099881872,0.15702985227108002
96,3758,1.6699635646311333,1.0458190441131592
97,1846,1.6668984782344602,0.16867579519748688
98,6113,1.6555970245882612,0.8075123429298401
99,6745,1.6547661214567444,0.17528264224529266
100,7927,1.6366559494906763,0.1702718883752823
101,6358,1.6286285014468433,0.8028333187103271
102,4570,1.6253805237304175,0.7464041113853455
103,2764,1.6223987650754732,0.18652665615081787
104,7050,1.6223176605379528,0.15575726330280304
105,652,1.61624154163461,1.010135293006897
106,3809,1.607409788343083,0.8964324593544006
107,7809,1.6048497059678144,0.2534599006175995
108,641,1.5969069728904397,0.1792805790901184
109,1600,1.592111586079732,0.6635860800743103
110,5684,1.58750277928851,0.8604059219360352
111,8006,1.585424086250352,1.011254072189331
112,1779,1.5850496465302824,0.16041266918182373
113,3391,1.577307174768707,0.16301819682121277
114,6894,1.560692149466571,0.4562024474143982
115,2218,1.5590951251071181,0.3964846134185791
116,264,1.5431976977971993,0.18899378180503845
117,4615,1.5422678044492,0.6638545989990234
118,5206,1.5394667582853263,0.5315351486206055
119,2299,1.5287658692753823,0.8187384605407715
120,6554,1.5237660128204882,0.8721520900726318
121,4492,1.52352167755341,0.7075185775756836
122,235,1.5151496526352761,0.1569249927997589
123,5039,1.5079234605224225,0.41210222244262695
124,4713,1.4969875617263018,0.6257147192955017
125,1177,1.4751254358233257,0.8589030504226685
126,5133,1.4704776376389492,0.6236881613731384
127,4201,1.4683511267646454,0.17760919034481049
128,4300,1.457281854754698,0.9697090983390808
129,733,1.4431793992695503,0.5196646451950073
130,1702,1.441518531700754,0.15296539664268494
131,5173,1.4399884174982185,0.34639671444892883
132,5764,1.4241743323719744,0.9172170758247375
133,796,1.4197769084519754,0.26797983050346375
134,2985,1.4185535619602758,0.16467562317848206
135,167,1.4093135397547751,0.5017379522323608
136,2251,1.4079183077110717,0.15191976726055145
137,5559,1.3989685444629791,0.1821531355381012
138,2584,1.3969092913632744,4.757879734039307
139,7520,1.3907419195361042,0.15515264868736267
140,5739,1.3904822522551297,0.33225739002227783
141,1493,1.390010124206772,5.684314250946045
142,7354,1.3893421711972294,0.38403695821762085
143,3083,1.3883216713771724,0.4505774974822998
144,6153,1.376346389845728,0.16801530122756958
145,5673,1.3575281955825083,4.468106269836426
146,3608,1.329716463478303,0.33490854501724243
147,3056,1.327650581774352,0.7895453572273254
148,622,1.3267310106044055,0.1867334544658661
149,2080,1.3232466273945513,1.0078890323638916
150,7483,1.3201620228873443,0.26451337337493896
151,3722,1.3193471313475045,0.6493005752563477
152,109,1.3030708135034117,0.17622382938861847
153,3192,1.3001482308303904,0.1520308256149292
