state_1,state_2,a1_1,a1_2,gamma_1,gamma_2,reference_noise_level,max_abs_g_difference,rms_g_difference,l2_g_difference,relative_l2_difference,mean_rms_g,sigma_reference,snr_sep,snr_sep_rms
7,26,0.05,0.125,0.25118864315095807,0.06309573444801933,0.002,0.011314943432807922,0.0030329858289281355,0.030329858289281357,0.1750436805873444,0.017327022710852548,3.46540454217051e-05,875.218402936722,87.5218402936722
7,27,0.05,0.125,0.25118864315095807,0.1,0.002,0.01096983253955841,0.0029440965738494547,0.029440965738494546,0.17034824151682817,0.01728281165472798,3.4565623309455955e-05,851.741207584141,85.1741207584141
7,28,0.05,0.125,0.25118864315095807,0.15848931924611143,0.002,0.010429713875055313,0.002805140664943532,0.02805140664943532,0.16295973201822,0.01721370445448387,3.442740890896774e-05,814.7986600911001,81.47986600911001
7,29,0.05,0.125,0.25118864315095807,0.25118864315095807,0.002,0.009601227939128876,0.002592329887656292,0.025923298876562924,0.151528428041988,0.017107878179386686,3.421575635877337e-05,757.6421402099401,75.764214020994
7,30,0.05,0.125,0.25118864315095807,0.3981071705534973,0.002,0.008387453854084015,0.0022811553016829737,0.022811553016829737,0.13455638852827473,0.01695315493105426,3.3906309862108516e-05,672.7819426413738,67.27819426413737
7,31,0.05,0.125,0.25118864315095807,0.6309573444801934,0.002,0.0067626237869262695,0.0018654597273796,0.018654597273795998,0.11139423565969875,0.016746465526981516,3.349293105396303e-05,556.9711782984937,55.697117829849375
7,32,0.05,0.125,0.25118864315095807,1.0,0.002,0.004865366965532303,0.0013806691689389663,0.013806691689389661,0.08364992802481255,0.016505324051557184,3.3010648103114366e-05,418.24964012406286,41.82496401240629
7,33,0.05,0.1625,0.25118864315095807,0.01,0.002,0.01727864146232605,0.004628698469557819,0.04628698469557819,0.2554097835722095,0.018122635730002067,3.6245271460004136e-05,1277.0489178610474,127.70489178610475
7,34,0.05,0.1625,0.25118864315095807,0.015848931924611134,0.002,0.01720709353685379,0.004610234542638101,0.046102345426381,0.2545200176563723,0.0181134457913734,3.62268915827468e-05,1272.6000882818614,127.26000882818616
7,35,0.05,0.1625,0.25118864315095807,0.025118864315095794,0.002,0.01709369570016861,0.004580977194746363,0.045809771947463634,0.2531082695963121,0.01809888393631968,3.619776787263936e-05,1265.5413479815604,126.55413479815603
7,36,0.05,0.1625,0.25118864315095807,0.039810717055349734,0.002,0.01691402494907379,0.004534638740726779,0.04534638740726779,0.2508676482291238,0.01807582114607771,3.615164229215542e-05,1254.3382411456187,125.43382411456186
7,37,0.05,0.1625,0.25118864315095807,0.06309573444801933,0.002,0.016629673540592194,0.004461341219786016,0.044613412197860164,0.24731174637960524,0.018039342186918154,3.607868437383631e-05,1236.5587318980263,123.65587318980262
7,38,0.05,0.1625,0.25118864315095807,0.1,0.002,0.01618102937936783,0.004345787341419288,0.04345787341419288,0.2416765035333133,0.017981836371694503,3.5963672743389006e-05,1208.3825176665666,120.83825176665665
7,39,0.05,0.1625,0.25118864315095807,0.15848931924611143,0.002,0.015478871762752533,0.004165147205111122,0.04165147205111122,0.23279450564418316,0.01789194806632326,3.578389613264652e-05,1163.9725282209158,116.39725282209156
7,40,0.05,0.1625,0.25118864315095807,0.25118864315095807,0.002,0.014401845633983612,0.003888494829324258,0.03888494829324258,0.21901707526946332,0.017754299862419977,3.550859972483995e-05,1095.0853763473165,109.50853763473165
7,41,0.05,0.1625,0.25118864315095807,0.3981071705534973,0.002,0.012823931872844696,0.0034839616925566486,0.03483961692556649,0.19848179321410148,0.01755305429349136,3.510610858698273e-05,992.4089660705074,99.24089660705073
7,42,0.05,0.1625,0.25118864315095807,0.6309573444801934,0.002,0.010711655020713806,0.0029435155455106187,0.029435155455106186,0.1703006936509104,0.017284225227786575,3.456845045557315e-05,851.503468254552,85.1503468254552
7,43,0.05,0.1625,0.25118864315095807,1.0,0.002,0.008245222270488739,0.002313101035401719,0.023131010354017188,0.13630047405146614,0.016970601544117208,3.3941203088234414e-05,681.5023702573308,68.15023702573308
7,44,0.05,0.2,0.25118864315095807,0.01,0.002,0.02274312824010849,0.006095673610483067,0.06095673610483066,0.3233012788840692,0.01885446797959893,3.770893595919786e-05,1616.506394420346,161.65063944203462
7,45,0.05,0.2,0.25118864315095807,0.015848931924611134,0.002,0.022655069828033447,0.006072948801675289,0.060729488016752896,0.32228943380530717,0.018843152038747618,3.768630407749524e-05,1611.447169026536,161.14471690265358
7,46,0.05,0.2,0.25118864315095807,0.025118864315095794,0.002,0.02251550555229187,0.006036940272512117,0.060369402725121174,0.32068362194553884,0.01882522168075475,3.76504433615095e-05,1603.4181097276942,160.34181097276942
7,47,0.05,0.2,0.25118864315095807,0.039810717055349734,0.002,0.02229437232017517,0.005979909124654853,0.05979909124654853,0.318134018396033,0.018796823913407118,3.759364782681424e-05,1590.670091980165,159.06700919801648
7,48,0.05,0.2,0.25118864315095807,0.06309573444801933,0.002,0.021944403648376465,0.005889697358709091,0.05889697358709091,0.31408526183138163,0.018751906168303453,3.7503812336606907e-05,1570.4263091569082,157.04263091569084
7,49,0.05,0.2,0.25118864315095807,0.1,0.002,0.021392226219177246,0.005747478592216069,0.05747478592216069,0.30766278768725835,0.01868109768952112,3.736219537904224e-05,1538.3139384362917,153.83139384362917
7,50,0.05,0.2,0.25118864315095807,0.15848931924611143,0.002,0.02052803337574005,0.005525153801168063,0.055251538011680625,0.297524507316877,0.018570415765056705,3.714083153011341e-05,1487.6225365843852,148.76225365843854
7,51,0.05,0.2,0.25118864315095807,0.25118864315095807,0.002,0.01920245587825775,0.005184659432211603,0.051846594322116024,0.2817607848706471,0.018400926284301115,3.680185256860223e-05,1408.8039243532355,140.88039243532356
7,52,0.05,0.2,0.25118864315095807,0.3981071705534973,0.002,0.017260417342185974,0.004686769567651572,0.04686769567651572,0.25817969038583855,0.01815313032813462,3.630626065626924e-05,1290.8984519291928,129.08984519291928
7,53,0.05,0.2,0.25118864315095807,0.6309573444801934,0.002,0.014660686254501343,0.004021580634575147,0.040215806345751476,0.2256510361381874,0.01782212350273612,3.564424700547224e-05,1128.255180690937,112.82551806909369
7,54,0.05,0.2,0.25118864315095807,1.0,0.002,0.011625081300735474,0.0032455907023708317,0.03245590702370832,0.1861433365616075,0.017435975750314567,3.4871951500629134e-05,930.7166828080377,93.07166828080376
8,9,0.05,0.05,0.3981071705534973,0.6309573444801934,0.002,0.0006499327719211578,0.00016647671382241284,0.0016647671382241283,0.010664970379248316,0.015609674279671687,3.1219348559343376e-05,53.324851896241576,5.332485189624157
8,10,0.05,0.05,0.3981071705534973,1.0,0.002,0.0014088340103626251,0.0003607822560171263,0.0036078225601712632,0.023256280289597607,0.015513325928502075,3.102665185700415e-05,116.28140144798805,11.628140144798804
8,11,0.05,0.0875,0.3981071705534973,0.01,0.002,0.006835170090198517,0.0018192764869506847,0.01819276486950685,0.10960817581665859,0.016597999860829594,3.3195999721659185e-05,548.040879083293,54.804087908329294
8,12,0.05,0.0875,0.3981071705534973,0.015848931924611134,0.002,0.006796643137931824,0.0018093329223339296,0.018093329223339297,0.10904156340910545,0.016593057415598668,3.3186114831197337e-05,545.2078170455272,54.520781704552725
8,13,0.05,0.0875,0.3981071705534973,0.025118864315095794,0.002,0.0067355819046497345,0.0017935768439941984,0.017935768439941983,0.10814304530085934,0.016585225975506587,3.317045195101318e-05,540.7152265042968,54.07152265042968
8,14,0.05,0.0875,0.3981071705534973,0.039810717055349734,0.002,0.006638839840888977,0.0017686227533329946,0.017686227533329945,0.10671825494213207,0.01657282303099905,3.3145646061998105e-05,533.5912747106603,53.35912747106603
8,15,0.05,0.0875,0.3981071705534973,0.06309573444801933,0.002,0.006485726684331894,0.0017291498740548874,0.017291498740548875,0.10446012832628863,0.016553204574416804,3.3106409148833606e-05,522.3006416314432,52.23006416314432
8,16,0.05,0.0875,0.3981071705534973,0.1,0.002,0.006244149059057236,0.0016669204460424299,0.0166692044604243,0.1008892652077268,0.016522277594254554,3.304455518850911e-05,504.44632603863397,50.4446326038634
8,17,0.05,0.0875,0.3981071705534973,0.15848931924611143,0.002,0.005866065621376038,0.0015696401369258031,0.01569640136925803,0.09528022083445445,0.01647393470731968,3.2947869414639364e-05,476.4011041722722,47.64011041722723
8,18,0.05,0.0875,0.3981071705534973,0.25118864315095807,0.002,0.005286123603582382,0.0014206547759816268,0.014206547759816267,0.08662579588056336,0.016399904457332505,3.279980891466501e-05,433.12897940281675,43.31289794028168
8,19,0.05,0.0875,0.3981071705534973,0.3981071705534973,0.002,0.00443648174405098,0.0012028085939223112,0.01202808593922311,0.07382968613625865,0.016291666088115705,3.258333217623141e-05,369.1484306812932,36.91484306812932
8,20,0.05,0.0875,0.3981071705534973,0.6309573444801934,0.002,0.0032991021871566772,0.000911812560976234,0.00911812560976234,0.05646923297376929,0.016147068287606866,3.229413657521373e-05,282.3461648688465,28.234616486884644
8,21,0.05,0.0875,0.3981071705534973,1.0,0.002,0.001971021294593811,0.0005726202146616022,0.005726202146616023,0.035837241404253636,0.015978356375210178,3.1956712750420354e-05,179.18620702126822,17.91862070212682
8,22,0.05,0.125,0.3981071705534973,0.01,0.002,0.012299656867980957,0.003286236772500701,0.032862367725007016,0.18963519061300024,0.017329256040916584,3.465851208183317e-05,948.1759530650011,94.81759530650008
8,23,0.05,0.125,0.3981071705534973,0.015848931924611134,0.002,0.012244626879692078,0.00327203325214227,0.0327203325214227,0.1888925758760097,0.017322190864134616,3.464438172826923e-05,944.4628793800487,94.44628793800486
8,24,0.05,0.125,0.3981071705534973,0.025118864315095794,0.002,0.012157395482063293,0.0032495262950685447,0.032495262950685444,0.18771458200208918,0.017310995557246474,3.4621991114492946e-05,938.5729100104459,93.8572910010446
8,25,0.05,0.125,0.3981071705534973,0.039810717055349734,0.002,0.012019187211990356,0.003213879272308879,0.03213879272308878,0.18584572304375008,0.017293264648077462,3.4586529296154924e-05,929.2286152187504,92.92286152187506
8,26,0.05,0.125,0.3981071705534973,0.06309573444801933,0.002,0.011800453066825867,0.0031574935853168665,0.031574935853168666,0.1828817528331256,0.017265219391231393,3.453043878246279e-05,914.4087641656279,91.44087641656279
8,27,0.05,0.125,0.3981071705534973,0.1,0.002,0.011455342173576355,0.003068600835389555,0.030686008353895552,0.17818938215910923,0.017221008335106824,3.444201667021365e-05,890.946910795546,89.09469107955461
8,28,0.05,0.125,0.3981071705534973,0.15848931924611143,0.002,0.010915223509073257,0.0029296386822351547,0.029296386822351545,0.1708054785997111,0.017151901134862715,3.430380226972543e-05,854.0273929985556,85.40273929985557
8,29,0.05,0.125,0.3981071705534973,0.25118864315095807,0.002,0.01008673757314682,0.0027168160876309536,0.027168160876309536,0.1593807436598529,0.01704607485976553,3.409214971953106e-05,796.9037182992646,79.69037182992646
8,30,0.05,0.125,0.3981071705534973,0.3981071705534973,0.002,0.00887296348810196,0.0024056173794772726,0.024056173794772727,0.14241710401960986,0.016891351611433104,3.378270322286621e-05,712.0855200980491,71.2085520098049
8,31,0.05,0.125,0.3981071705534973,0.6309573444801934,0.002,0.007248133420944214,0.0019898679374962423,0.01989867937496242,0.11926330379157579,0.01668466220736036,3.3369324414720726e-05,596.3165189578789,59.63165189578789
8,32,0.05,0.125,0.3981071705534973,1.0,0.002,0.005350876599550247,0.0015049443590234377,0.015049443590234378,0.0915220276458549,0.01644352073193603,3.288704146387206e-05,457.6101382292745,45.76101382292745
8,33,0.05,0.1625,0.3981071705534973,0.01,0.002,0.017764151096343994,0.004753207193569431,0.04753207193569431,0.2631776368644785,0.018060832410380912,3.6121664820761826e-05,1315.8881843223921,131.58881843223924
8,34,0.05,0.1625,0.3981071705534973,0.015848931924611134,0.002,0.017692603170871735,0.004734742829267285,0.047347428292672855,0.2622887549804043,0.018051642471752245,3.610328494350449e-05,1311.4437749020217,131.14437749020217
8,35,0.05,0.1625,0.3981071705534973,0.025118864315095794,0.002,0.017579205334186554,0.004705484775087518,0.04705484775087518,0.2608784023913068,0.018037080616698526,3.607416123339705e-05,1304.392011956534,130.4392011956534
8,36,0.05,0.1625,0.3981071705534973,0.039810717055349734,0.002,0.017399534583091736,0.004659145167322064,0.04659145167322064,0.25863997761117685,0.018014017826456556,3.602803565291311e-05,1293.1998880558842,129.31998880558842
8,37,0.05,0.1625,0.3981071705534973,0.06309573444801933,0.002,0.017115183174610138,0.004585845731126979,0.04585845731126979,0.25508751587065714,0.017977538867297,3.5955077734594e-05,1275.4375793532859,127.54375793532857
8,38,0.05,0.1625,0.3981071705534973,0.1,0.002,0.016666539013385773,0.004470288594455658,0.04470288594455657,0.2494576087814997,0.017920033052073348,3.5840066104146695e-05,1247.2880439074984,124.72880439074986
8,39,0.05,0.1625,0.3981071705534973,0.15848931924611143,0.002,0.015964381396770477,0.004289642713266089,0.04289642713266089,0.240583729083832,0.017830144746702106,3.566028949340421e-05,1202.9186454191597,120.29186454191598
8,40,0.05,0.1625,0.3981071705534973,0.25118864315095807,0.002,0.014887355268001556,0.0040129797096699225,0.04012979709669922,0.22681817119265063,0.017692496542798822,3.538499308559764e-05,1134.090855963253,113.40908559632533
8,41,0.05,0.1625,0.3981071705534973,0.3981071705534973,0.002,0.01330944150686264,0.0036084257213257805,0.0360842572132578,0.20629889347058863,0.017491250973870207,3.4982501947740417e-05,1031.4944673529433,103.14944673529433
8,42,0.05,0.1625,0.3981071705534973,0.6309573444801934,0.002,0.01119716465473175,0.003067936212433243,0.03067936212433243,0.1781361662600245,0.01722242190816542,3.444484381633084e-05,890.6808313001223,89.06808313001224
8,43,0.05,0.1625,0.3981071705534973,1.0,0.002,0.008730731904506683,0.002437427676122099,0.024374276761220993,0.14415144374902752,0.016908798224496053,3.381759644899211e-05,720.7572187451375,72.07572187451375
8,44,0.05,0.2,0.3981071705534973,0.01,0.002,0.023228637874126434,0.006220180461421048,0.06220180461421048,0.33098980767043623,0.018792664659977774,3.758532931995555e-05,1654.9490383521813,165.4949038352181
8,45,0.05,0.2,0.3981071705534973,0.015848931924611134,0.002,0.02314057946205139,0.006197455229637163,0.06197455229637163,0.3299792428285956,0.018781348719126463,3.7562697438252926e-05,1649.8962141429777,164.98962141429777
8,46,0.05,0.2,0.3981071705534973,0.025118864315095794,0.002,0.023001015186309814,0.006161446018121673,0.06161446018121673,0.328375453743783,0.018763418361133596,3.752683672226719e-05,1641.877268718915,164.18772687189147
8,47,0.05,0.2,0.3981071705534973,0.039810717055349734,0.002,0.022779881954193115,0.006104413757364863,0.06104413757364863,0.3258290390878768,0.018735020593785963,3.747004118757193e-05,1629.1451954393838,162.91451954393838
8,48,0.05,0.2,0.3981071705534973,0.06309573444801933,0.002,0.02242991328239441,0.006014200148735375,0.06014200148735375,0.32178528911409343,0.018690102848682298,3.7380205697364596e-05,1608.9264455704672,160.8926445570467
8,49,0.05,0.2,0.3981071705534973,0.1,0.002,0.02187773585319519,0.005871978260402412,0.05871978260402413,0.3153706119977929,0.018619294369899966,3.723858873979993e-05,1576.8530599889648,157.68530599889647
8,50,0.05,0.2,0.3981071705534973,0.15848931924611143,0.002,0.021013543009757996,0.0056496480027069685,0.05649648002706968,0.3052442758398261,0.01850861244543555,3.7017224890871104e-05,1526.2213791991305,152.62213791991306
8,51,0.05,0.2,0.3981071705534973,0.25118864315095807,0.002,0.019687965512275696,0.005309143636783539,0.05309143636783539,0.28949822993218527,0.01833912296467996,3.667824592935992e-05,1447.4911496609266,144.74911496609263
8,52,0.05,0.2,0.3981071705534973,0.3981071705534973,0.002,0.01774592697620392,0.004811234546595235,0.048112345465952354,0.26594149474669004,0.018091327008513465,3.618265401702693e-05,1329.7074737334501,132.97074737334503
8,53,0.05,0.2,0.3981071705534973,0.6309573444801934,0.002,0.015146195888519287,0.004146006993419244,0.04146006993419244,0.23344213114811535,0.017760320183114964,3.552064036622993e-05,1167.2106557405768,116.72106557405769
8,54,0.05,0.2,0.3981071705534973,1.0,0.002,0.012110590934753418,0.0033699381925605923,0.033699381925605926,0.19396251568260142,0.01737417243069341,3.474834486138682e-05,969.8125784130073,96.98125784130072
9,10,0.05,0.05,0.6309573444801934,1.0,0.002,0.0007589012384414673,0.00019430555128942283,0.0019430555128942286,0.012592095032241086,0.015430756422336274,3.0861512844672546e-05,62.960475161205444,6.296047516120543
9,11,0.05,0.0875,0.6309573444801934,0.01,0.002,0.007485102862119675,0.00198569094453011,0.0198569094453011,0.12023246757050872,0.016515430354663796,3.3030860709327596e-05,601.1623378525435,60.116233785254344
9,12,0.05,0.0875,0.6309573444801934,0.015848931924611134,0.002,0.007446575909852982,0.0019757468397568565,0.019757468397568565,0.11966616920073338,0.01651048790943287,3.302097581886574e-05,598.3308460036669,59.83308460036669
9,13,0.05,0.0875,0.6309573444801934,0.025118864315095794,0.002,0.007385514676570892,0.0019599898846818006,0.019599898846818006,0.11876814428774775,0.01650265646934079,3.300531293868158e-05,593.8407214387387,59.384072143873865
9,14,0.05,0.0875,0.6309573444801934,0.039810717055349734,0.002,0.007288772612810135,0.0019350343501364313,0.019350343501364314,0.1173441237408749,0.01649025352483325,3.29805070496665e-05,586.7206187043745,58.672061870437446
9,15,0.05,0.0875,0.6309573444801934,0.06309573444801933,0.002,0.007135659456253052,0.0018955590377557317,0.018955590377557317,0.11508718576429601,0.016470635068251006,3.2941270136502016e-05,575.4359288214799,57.543592882148
9,16,0.05,0.0875,0.6309573444801934,0.1,0.002,0.0068940818309783936,0.001833325372616488,0.01833325372616488,0.11151812202461231,0.016439708088088756,3.287941617617751e-05,557.5906101230615,55.75906101230616
9,17,0.05,0.0875,0.6309573444801934,0.15848931924611143,0.002,0.0065159983932971954,0.0017360373012878718,0.017360373012878717,0.10591169679787638,0.016391365201153883,3.278273040230777e-05,529.5584839893818,52.95584839893818
9,18,0.05,0.0875,0.6309573444801934,0.25118864315095807,0.002,0.00593605637550354,0.0015870366157048944,0.015870366157048944,0.09726077330976281,0.016317334951166704,3.263466990233341e-05,486.303866548814,48.630386654881406
9,19,0.05,0.0875,0.6309573444801934,0.3981071705534973,0.002,0.0050864145159721375,0.0013691567038461052,0.01369156703846105,0.08446841543104679,0.016209096581949904,3.2418193163899806e-05,422.342077155234,42.234207715523404
9,20,0.05,0.0875,0.6309573444801934,0.6309573444801934,0.002,0.003949034959077835,0.0010780737665396908,0.01078073766539691,0.06710908203280913,0.016064498781441068,3.2128997562882134e-05,335.5454101640457,33.55454101640456
9,21,0.05,0.0875,0.6309573444801934,1.0,0.002,0.002620954066514969,0.0007385926152345731,0.007385926152345731,0.04646467779917936,0.01589578686904438,3.1791573738088764e-05,232.32338899589672,23.232338899589674
9,22,0.05,0.125,0.6309573444801934,0.01,0.002,0.012949589639902115,0.003452635534788888,0.03452635534788888,0.20019123834784644,0.017246686534750783,3.4493373069501564e-05,1000.9561917392323,100.09561917392323
9,23,0.05,0.125,0.6309573444801934,0.015848931924611134,0.002,0.012894559651613235,0.003438431458772348,0.03438431458772347,0.19944936071249456,0.017239621357968818,3.447924271593764e-05,997.2468035624725,99.72468035624726
9,24,0.05,0.125,0.6309573444801934,0.025118864315095794,0.002,0.012807328253984451,0.003415923602322293,0.03415923602322293,0.1982725289120666,0.017228426051080672,3.445685210216134e-05,991.3626445603329,99.13626445603327
9,25,0.05,0.125,0.6309573444801934,0.039810717055349734,0.002,0.012669119983911514,0.003380275107680379,0.033802751076803784,0.1964054955252038,0.017210695141911665,3.442139028382333e-05,982.0274776260192,98.20274776260192
9,26,0.05,0.125,0.6309573444801934,0.06309573444801933,0.002,0.012450385838747025,0.003323886969972403,0.03323886969972403,0.19344437512291862,0.01718264988506559,3.4365299770131183e-05,967.2218756145933,96.72218756145932
9,27,0.05,0.125,0.6309573444801934,0.1,0.002,0.012105274945497513,0.003234990029816664,0.03234990029816664,0.18875640086621312,0.017138438828941026,3.4276877657882055e-05,943.7820043310653,94.37820043310654
9,28,0.05,0.125,0.6309573444801934,0.15848931924611143,0.002,0.011565156280994415,0.0030960204301666255,0.030960204301666253,0.1813791247081757,0.017069331628696918,3.4138663257393835e-05,906.8956235408783,90.68956235408784
9,29,0.05,0.125,0.6309573444801934,0.25118864315095807,0.002,0.010736670345067978,0.002883183877449701,0.02883183877449701,0.16996392062551366,0.016963505353599733,3.3927010707199466e-05,849.8196031275683,84.98196031275683
9,30,0.05,0.125,0.6309573444801934,0.3981071705534973,0.002,0.009522896260023117,0.002571957168683076,0.02571957168683076,0.15301270208488882,0.016808782105267303,3.361756421053461e-05,765.063510424444,76.5063510424444
9,31,0.05,0.125,0.6309573444801934,0.6309573444801934,0.002,0.007898066192865372,0.0021561471597987313,0.021561471597987315,0.12987201063174353,0.01660209270119456,3.320418540238912e-05,649.3600531587176,64.93600531587175
9,32,0.05,0.125,0.6309573444801934,1.0,0.002,0.006000809371471405,0.0016710825914202445,0.016710825914202445,0.10213847400193408,0.01636095122577023,3.2721902451540465e-05,510.6923700096704,51.06923700096704
9,33,0.05,0.1625,0.6309573444801934,0.01,0.002,0.018414083868265152,0.004919599288674952,0.04919599288674952,0.2736415255959752,0.017978262904215114,3.595652580843023e-05,1368.2076279798762,136.8207627979876
9,34,0.05,0.1625,0.6309573444801934,0.015848931924611134,0.002,0.018342535942792892,0.004901134373891603,0.04901134373891603,0.2727538801405077,0.017969072965586447,3.5938145931172894e-05,1363.7694007025386,136.37694007025385
9,35,0.05,0.1625,0.6309573444801934,0.025118864315095794,0.002,0.018229138106107712,0.004871875431205905,0.04871875431205905,0.2713454797634617,0.017954511110532728,3.590902222106546e-05,1356.7273988173079,135.6727398817308
9,36,0.05,0.1625,0.6309573444801934,0.039810717055349734,0.002,0.018049467355012894,0.004825534373086361,0.048255343730863605,0.26911012913697063,0.017931448320290755,3.586289664058151e-05,1345.5506456848534,134.55506456848534
9,37,0.05,0.1625,0.6309573444801934,0.06309573444801933,0.002,0.017765115946531296,0.0047522325321994316,0.04752232532199432,0.26556248498092017,0.0178949693611312,3.5789938722262404e-05,1327.812424904601,132.7812424904601
9,38,0.05,0.1625,0.6309573444801934,0.1,0.002,0.01731647178530693,0.0046366713130119135,0.04636671313011914,0.2599400582419526,0.017837463545907546,3.567492709181509e-05,1299.700291209763,129.97002912097628
9,39,0.05,0.1625,0.6309573444801934,0.15848931924611143,0.002,0.016614314168691635,0.0044560182592027694,0.044560182592027694,0.2510775809545527,0.017747575240536308,3.5495150481072615e-05,1255.3879047727635,125.53879047727634
9,40,0.05,0.1625,0.6309573444801934,0.25118864315095807,0.002,0.015537288039922714,0.00417934206891379,0.041793420689137904,0.237328755549056,0.01760992703663302,3.5219854073266045e-05,1186.64377774528,118.66437777452799
9,41,0.05,0.1625,0.6309573444801934,0.3981071705534973,0.002,0.013959374278783798,0.003774762491931254,0.03774762491931254,0.21683218794794876,0.01740868146770441,3.481736293540882e-05,1084.1609397397435,108.41609397397436
9,42,0.05,0.1625,0.6309573444801934,0.6309573444801934,0.002,0.011847097426652908,0.0032342207897333324,0.032342207897333324,0.18869595337682213,0.017139852401999618,3.4279704803999236e-05,943.4797668841105,94.34797668841105
9,43,0.05,0.1625,0.6309573444801934,1.0,0.002,0.009380664676427841,0.002603602786778968,0.02603602786778968,0.15473477927603826,0.016826228718330255,3.365245743666051e-05,773.6738963801912,77.36738963801912
9,44,0.05,0.2,0.6309573444801934,0.01,0.002,0.023878570646047592,0.006386568877053182,0.06386568877053182,0.34134347391343917,0.018710095153811973,3.7420190307623946e-05,1706.7173695671959,170.6717369567196
9,45,0.05,0.2,0.6309573444801934,0.015848931924611134,0.002,0.02379051223397255,0.006363843101021033,0.06363843101021033,0.34033468327226785,0.01869877921296066,3.739755842592132e-05,1701.6734163613394,170.16734163613393
9,46,0.05,0.2,0.6309573444801934,0.025118864315095794,0.002,0.023650947958230972,0.006327833011833951,0.06327833011833951,0.33873369786144336,0.018680848854967798,3.73616977099356e-05,1693.6684893072163,169.36684893072163
9,47,0.05,0.2,0.6309573444801934,0.039810717055349734,0.002,0.023429814726114273,0.006270799320420756,0.06270799320420756,0.33619170429471085,0.01865245108762016,3.7304902175240324e-05,1680.9585214735544,168.09585214735546
9,48,0.05,0.2,0.6309573444801934,0.06309573444801933,0.002,0.023079846054315567,0.006180583345232086,0.06180583345232086,0.332154898312611,0.018607533342516497,3.721506668503299e-05,1660.774491563055,166.0774491563055
9,49,0.05,0.2,0.6309573444801934,0.1,0.002,0.02252766862511635,0.006038357453907308,0.06038357453907309,0.3257510427702869,0.01853672486373417,3.7073449727468335e-05,1628.7552138514343,162.8755213851434
9,50,0.05,0.2,0.6309573444801934,0.15848931924611143,0.002,0.021663475781679153,0.005816020205632474,0.05816020205632473,0.3156413031708136,0.01842604293926975,3.68520858785395e-05,1578.2065158540681,157.82065158540684
9,51,0.05,0.2,0.6309573444801934,0.25118864315095807,0.002,0.020337898284196854,0.00547550311628863,0.054755031162886304,0.29991986870528753,0.018256553458514162,3.6513106917028325e-05,1499.5993435264377,149.95993435264376
9,52,0.05,0.2,0.6309573444801934,0.3981071705534973,0.002,0.018395859748125076,0.0049775697582294534,0.04977569758229453,0.27639717829398086,0.018008757502347664,3.601751500469533e-05,1381.9858914699046,138.19858914699046
9,53,0.05,0.2,0.6309573444801934,0.6309573444801934,0.002,0.015796128660440445,0.0043122941406604125,0.04312294140660412,0.24393907457261582,0.017677750676949166,3.5355501353898334e-05,1219.695372863079,121.96953728630791
9,54,0.05,0.2,0.6309573444801934,1.0,0.002,0.012760523706674576,0.003536129458893028,0.03536129458893028,0.20449980689049574,0.017291602924527614,3.4583205849055226e-05,1022.4990344524787,102.24990344524787
10,11,0.05,0.0875,1.0,0.01,0.002,0.008244004100561142,0.002179933830934231,0.02179933830934231,0.13276831375044684,0.016419082003494182,3.283816400698836e-05,663.8415687522343,66.38415687522343
10,12,0.05,0.0875,1.0,0.015848931924611134,0.002,0.008205477148294449,0.002169989248175683,0.02169989248175683,0.1322024368364323,0.016414139558263256,3.2828279116526514e-05,661.0121841821615,66.10121841821615
10,13,0.05,0.0875,1.0,0.025118864315095794,0.002,0.00814441591501236,0.0021542315182870053,0.021542315182870052,0.13130507502178615,0.016406308118171176,3.2812616236342354e-05,656.5253751089307,65.65253751089307
10,14,0.05,0.0875,1.0,0.039810717055349734,0.002,0.008047673851251602,0.002129274710325301,0.02129274710325301,0.12988209262951714,0.016393905173663636,3.2787810347327275e-05,649.4104631475858,64.94104631475858
10,15,0.05,0.0875,1.0,0.06309573444801933,0.002,0.007894560694694519,0.002089797259217151,0.020897972592171507,0.12762676599751413,0.016374286717081393,3.274857343416278e-05,638.1338299875707,63.81338299875707
10,16,0.05,0.0875,1.0,0.1,0.002,0.007652983069419861,0.002027559891628388,0.02027559891628388,0.12406016414410759,0.016343359736919142,3.2686719473838286e-05,620.300820720538,62.030082072053794
10,17,0.05,0.0875,1.0,0.15848931924611143,0.002,0.007274899631738663,0.001930265109864991,0.01930265109864991,0.1184573865516963,0.01629501684998427,3.259003369996854e-05,592.2869327584815,59.228693275848144
10,18,0.05,0.0875,1.0,0.25118864315095807,0.002,0.006694957613945007,0.0017812514395631873,0.017812514395631873,0.10981153511115696,0.01622098659999709,3.244197319999418e-05,549.0576755557848,54.905767555578485
10,19,0.05,0.0875,1.0,0.3981071705534973,0.002,0.005845315754413605,0.0015633440435255312,0.015633440435255313,0.09702528837005374,0.01611274823078029,3.222549646156058e-05,485.12644185026886,48.51264418502688
10,20,0.05,0.0875,1.0,0.6309573444801934,0.002,0.004707936197519302,0.001272195714068558,0.012721957140685582,0.0796708247222425,0.015968150430271454,3.193630086054291e-05,398.3541236112125,39.83541236112125
10,21,0.05,0.0875,1.0,1.0,0.002,0.003379855304956436,0.000932532369662901,0.00932532369662901,0.05902313355046612,0.015799438517874766,3.159887703574953e-05,295.11566775233064,29.511566775233067
