selection_order,candidate_local_index,maximin_rms_snr_at_selection,alias_score
0,2617,inf,8.737868309020996
1,4050,175.29864268567374,0.8874795436859131
2,2202,88.3182462893139,0.86440110206604
3,1009,44.24703679028575,0.3661485016345978
4,2891,44.22451027977988,0.46511974930763245
5,4262,22.124030454929073,0.738020658493042
6,574,22.12156781443665,0.3364725112915039
7,4439,22.114865667556522,1.0181360244750977
8,2865,22.04604097864678,0.3102574050426483
9,249,11.119871497613117,0.30338039994239807
10,1790,11.115333441132245,0.33075031638145447
11,2504,11.10103065119084,0.44577479362487793
12,3012,11.075260239966603,0.31215739250183105
13,962,11.066905706894243,0.5201219916343689
14,5146,11.046800581833692,0.47975999116897583
15,1316,11.001715877068195,0.6700945496559143
16,2969,5.658546304430307,0.8813965320587158
17,3136,5.612974957617729,1.0516307353973389
18,3101,5.609107365352269,1.0278247594833374
19,3618,5.593701650827671,1.0041530132293701
20,5126,5.591649351542663,0.7997881174087524
21,302,5.555461213915939,3.5242905616760254
22,3945,5.553999532694832,0.9037281274795532
23,2367,5.549130485199067,0.9373888969421387
24,4684,5.546459675099255,0.3176388442516327
25,2393,5.542702574713457,0.467631459236145
26,1371,5.537813581981644,0.3793262839317322
27,449,5.527001261046205,0.48562267422676086
28,2347,5.499655953773428,0.6504188776016235
29,2770,5.388258706849507,0.4707769453525543
30,4643,3.6444455900879498,0.3082292973995209
31,5182,3.1679536456592032,0.3009040057659149
32,4229,3.1358888459100385,0.3041266202926636
33,4046,3.0775266235353915,0.3226906657218933
34,3306,2.968532354373886,1.0363519191741943
35,90,2.891359422945847,0.30985167622566223
36,5219,2.8865553135934245,0.4063001871109009
37,1593,2.8809852906480335,0.8687998652458191
38,2011,2.865809097130588,0.996254026889801
39,1824,2.8438019817697877,0.4513647258281708
40,129,2.834348227215579,0.37212398648262024
41,135,2.822551687340893,0.877800703048706
42,1095,2.821810513731045,0.3605812191963196
43,1908,2.8205637779338213,0.44399282336235046
44,994,2.820059093430948,0.3080792725086212
45,1201,2.819322702043333,0.8672590851783752
46,4490,2.8102489444153975,0.8123096823692322
47,2480,2.78941230879841,0.4334658086299896
48,3772,2.7884783323773057,0.314620703458786
49,150,2.787745427357842,0.3424934148788452
50,2106,2.7876119451125314,0.4161812365055084
51,4284,2.786089964900858,7.908329486846924
52,3761,2.775112611283911,2.766458749771118
53,1540,2.774631708326005,0.45958638191223145
54,4420,2.7693244313516026,0.39217662811279297
55,2806,2.7615185849976416,0.36852335929870605
56,3013,2.7484514359945305,0.36739689111709595
57,4062,2.7481521150019237,0.4237343668937683
58,2931,2.652709933213354,0.617918848991394
59,1658,2.1441204475404314,0.3102226257324219
60,2664,1.9938490164140377,1.0433149337768555
61,4738,1.948850444410079,0.35551217198371887
62,2265,1.9314216167315714,1.0228782892227173
63,2349,1.869560056831775,1.024773120880127
64,2899,1.8274405816091486,1.0086393356323242
65,3051,1.8110375659190936,0.31012260913848877
66,4435,1.8016265779388771,1.0597506761550903
67,2644,1.7923113893215177,1.071930170059204
68,3851,1.7825499443052244,0.3195783197879791
69,2104,1.7780973746400754,1.0142732858657837
70,4839,1.775121584848744,1.0232605934143066
71,1610,1.762879753433851,0.30778682231903076
72,261,1.7529310393025737,1.055625081062317
73,833,1.7324092033034588,0.3472048044204712
74,3682,1.716299976306076,1.0588651895523071
75,4566,1.711473518856577,1.0419930219650269
76,4947,1.708387733312768,0.32677850127220154
77,3881,1.6785310623446037,1.040556788444519
78,1617,1.6745246330042838,0.3343314230442047
79,815,1.654236015717565,0.32756224274635315
80,2953,1.6464599644222038,0.9847075939178467
81,459,1.6246138612286682,0.345346063375473
82,1525,1.6227010358623466,0.39616161584854126
83,1841,1.6159964801717648,0.34667953848838806
84,4803,1.6062787758156907,1.0225343704223633
85,3086,1.6017678094478154,0.3141266703605652
86,2221,1.5955640317263866,0.30537956953048706
87,2025,1.5946120051311665,0.9915122985839844
88,1044,1.592111586079732,0.6635860800743103
89,3369,1.5685203739156595,0.32014456391334534
90,1452,1.5683462483870547,0.3964846134185791
