state_1,state_2,a1_1,a1_2,gamma_1,gamma_2,reference_noise_level,rms_g_relative,rms_g_gap_percent,max_abs_g_difference,rms_g_difference,l2_g_difference,relative_l2_difference,mean_rms_g,sigma_reference,snr_sep,snr_sep_rms
0,1,0.05,0.05,0.01,0.1,0.002,0.005381619181778838,0.5381619181778837,0.0003377273678779602,8.428965731779228e-05,0.002665473003193027,0.0053816191817788375,0.015662508711724046,3.13250174234481e-05,85.09087057036425,2.6908095908894185
0,2,0.05,0.05,0.01,1.0,0.002,0.0449182155282949,4.4918215528294905,0.0027795135974884033,0.0006900254952054823,0.0218205220843492,0.0449182155282949,0.015361818965644822,3.0723637931289645e-05,710.2193474987768,22.45910776414745
0,3,0.05,0.06875,0.01,0.01,0.002,0.044341892660082656,4.434189266008265,0.00273224338889122,0.0007120960250040912,0.022518453517651412,0.04434189266008265,0.016059215840489652,3.2118431680979306e-05,701.106882842818,22.170946330041325
0,4,0.05,0.06875,0.01,0.1,0.002,0.03726233713507265,3.726233713507265,0.0022678710520267487,0.0005962577772789838,0.018855326487909836,0.037262337135072654,0.016001620486594884,3.2003240973189765e-05,589.1692814395143,18.631168567536324
0,5,0.05,0.06875,0.01,1.0,0.002,0.015279236443127328,1.5279236443127329,0.001089584082365036,0.00023817325681774334,0.007531699692842959,0.01527923644312733,0.015588033976977611,3.117606795395522e-05,241.58594034266062,7.639618221563665
0,6,0.05,0.08750000000000001,0.01,0.01,0.002,0.08676610305436863,8.676610305436862,0.005464490503072739,0.0014241920847763588,0.045036908134769106,0.08676610305436863,0.016414152931173407,3.2828305862346814e-05,1371.8925467434867,43.383051527184314
0,7,0.05,0.08750000000000001,0.01,0.1,0.002,0.07813293430526011,7.81329343052601,0.0048734694719314575,0.0012767564830312962,0.040374585037650165,0.07813293430526011,0.016340823423360688,3.2681646846721376e-05,1235.390163384638,39.066467152630054
0,8,0.05,0.08750000000000001,0.01,1.0,0.002,0.013958871299324466,1.3958871299324465,0.0006003417074680328,0.00022074950964426576,0.006980712428411858,0.013958871299324466,0.015814280747394587,3.162856149478918e-05,220.70913435509655,6.979435649662232
0,9,0.05,0.10625000000000001,0.01,0.01,0.002,0.12739372651924147,12.739372651924148,0.008196733891963959,0.002136288153357817,0.06755536303045785,0.12739372651924147,0.01676917860657097,3.353835721314194e-05,2014.2716770869865,63.696863259620734
0,10,0.05,0.10625000000000001,0.01,0.1,0.002,0.11734081542289884,11.734081542289884,0.007479067891836166,0.0019572573628088607,0.06189391233610536,0.11734081542289883,0.01668010705188014,3.336021410376028e-05,1855.3211961888708,58.670407711449414
