state_1,state_2,a1_1,a1_2,gamma_1,gamma_2,reference_noise_level,rms_g_difference,l2_g_difference,relative_l2_difference,master_mean_rms_g,sigma_reference,snr_sep_rms,snr_sep
3,11,0.06875,0.10625000000000001,0.01,1.0,0.002,7.017455045192378e-05,0.0007017455045192378,0.0041836377717335005,0.016395393197940922,3.279078639588185e-05,2.1400691524963524,21.400691524963523
3,12,0.06875,0.125,0.01,0.01,0.002,0.0022041047073407946,0.022041047073407944,0.12317665228857062,0.01747911912603812,3.495823825207624e-05,63.049650598736584,630.4965059873658
3,13,0.06875,0.125,0.01,0.1,0.002,0.0019861113134708548,0.01986111313470855,0.11167080790276224,0.017374298829116668,3.4748597658233335e-05,57.156588965260454,571.5658896526046
3,14,0.06875,0.125,0.01,1.0,0.002,0.0004231763218738169,0.0042317632187381694,0.024883154849043243,0.016621695981586793,3.324339196317359e-05,12.729637286790824,127.29637286790825
3,15,0.06875,0.14375000000000002,0.01,0.01,0.002,0.002938806036221492,0.02938806036221492,0.16094043458518,0.017834292958573666,3.566858591714733e-05,82.39199734600886,823.9199734600886
3,16,0.06875,0.14375000000000002,0.01,0.1,0.002,0.0026881122333472563,0.026881122333472562,0.14822403183860028,0.01771371816492802,3.542743632985604e-05,75.87656663380642,758.7656663380642
3,17,0.06875,0.14375000000000002,0.01,1.0,0.002,0.0008884918963461512,0.008884918963461512,0.05153805126406374,0.016848023501360738,3.3696047002721475e-05,26.36783763609992,263.6783763609992
3,18,0.06875,0.16250000000000003,0.01,0.01,0.002,0.00367350778085437,0.0367350778085437,0.19721796362966224,0.01818952902337438,3.637905804674876e-05,100.97863930764078,1009.7863930764078
3,19,0.06875,0.16250000000000003,0.01,0.1,0.002,0.003390113047857791,0.03390113047857791,0.18339220015044957,0.018053194885906995,3.610638977181399e-05,93.89232956500794,938.9232956500794
3,20,0.06875,0.16250000000000003,0.01,1.0,0.002,0.0013549700930238012,0.013549700930238011,0.07754849147225813,0.017074373857374703,3.414874771474941e-05,39.67847091618435,396.78470916184347
3,21,0.06875,0.18125000000000002,0.01,0.01,0.002,0.004408209320831357,0.044082093208313564,0.23209491320860204,0.018544821023638997,3.708964204727799e-05,118.85284077997392,1188.528407799739
3,22,0.06875,0.18125000000000002,0.01,0.1,0.002,0.004092114218523128,0.04092114218523129,0.21725228024269436,0.0183927232779755,3.6785446555951e-05,111.24274955583279,1112.427495558328
3,23,0.06875,0.18125000000000002,0.01,1.0,0.002,0.0018217178861391504,0.018217178861391504,0.1028893794134869,0.01730074530795849,3.460149061591698e-05,52.648537785858984,526.4853778585899
3,24,0.06875,0.2,0.01,0.01,0.002,0.005142910648074771,0.0514291064807477,0.26565056833222095,0.018900163211845213,3.780032642369042e-05,136.05466234417432,1360.546623441743
3,25,0.06875,0.2,0.01,0.1,0.002,0.004794115861689224,0.04794115861689224,0.24987566414339057,0.018732298343422313,3.746459668684463e-05,127.96389887129459,1279.638988712946
3,26,0.06875,0.2,0.01,1.0,0.002,0.002288570510067102,0.02288570510067102,0.1275775345463202,0.017527136356550573,3.5054272713101145e-05,65.28649242840443,652.8649242840443
4,5,0.06875,0.06875,0.1,1.0,0.002,0.0008624757874716429,0.00862475787471643,0.053081450864525204,0.015885275105529024,3.1770550211058046e-05,27.147020802033513,271.4702080203351
4,6,0.06875,0.08750000000000001,0.1,0.01,0.002,0.0008546118593258469,0.00854611859325847,0.04997202150667791,0.01671139405972482,3.342278811944964e-05,25.569735722572016,255.69735722572017
4,7,0.06875,0.08750000000000001,0.1,0.1,0.002,0.000702001560400022,0.007020015604000221,0.04123126992782973,0.0166380645519121,3.32761291038242e-05,21.096250654928063,210.96250654928062
4,8,0.06875,0.08750000000000001,0.1,1.0,0.002,0.00039692364174253545,0.003969236417425355,0.024083624162437887,0.016111521875946,3.2223043751892e-05,12.31800585936981,123.18005859369812
4,9,0.06875,0.10625000000000001,0.1,0.01,0.002,0.0015893094463930522,0.015893094463930522,0.09098407798347141,0.017066419735122386,3.4132839470244774e-05,46.56247388320943,465.6247388320943
4,10,0.06875,0.10625000000000001,0.1,0.1,0.002,0.0014040032084771704,0.014040032084771703,0.08080198054628665,0.01697734818043155,3.3954696360863104e-05,41.349308312338614,413.4930831233861
4,11,0.06875,0.10625000000000001,0.1,1.0,0.002,8.612999170550088e-05,0.0008612999170550088,0.0051531661637134836,0.016337797844046154,3.2675595688092306e-05,2.635911905865836,26.359119058658358
4,12,0.06875,0.125,0.1,0.01,0.002,0.0023240098256925427,0.02324009825692543,0.13031143611092105,0.01742152377214335,3.48430475442867e-05,66.69938451103185,666.9938451103185
4,13,0.06875,0.125,0.1,0.1,0.002,0.0021060044551406147,0.021060044551406146,0.11880989194402507,0.0173167034752219,3.46334069504438e-05,60.808469064393556,608.0846906439356
4,14,0.06875,0.125,0.1,1.0,0.002,0.0005417329891549568,0.005417329891549569,0.03196638052463882,0.016564100627692025,3.3128201255384054e-05,16.352623101349742,163.52623101349744
4,15,0.06875,0.14375000000000002,0.1,0.01,0.002,0.003058710457978571,0.03058710457978571,0.1680551802901023,0.017776697604678898,3.55533952093578e-05,86.03145887944638,860.3145887944637
4,16,0.06875,0.14375000000000002,0.1,0.1,0.002,0.002808006345783641,0.02808006345783641,0.15534539292801355,0.01765612281103325,3.53122456220665e-05,79.51933660171778,795.1933660171778
4,17,0.06875,0.14375000000000002,0.1,1.0,0.002,0.0010078277514074046,0.010078277514074044,0.05866300421900676,0.01679042814746597,3.358085629493194e-05,30.011972969239235,300.1197296923923
4,18,0.06875,0.16250000000000003,0.1,0.01,0.002,0.0037934117759685785,0.03793411775968578,0.2043086801825315,0.018131933669479613,3.626386733895923e-05,104.60582542152684,1046.0582542152686
4,19,0.06875,0.16250000000000003,0.1,0.1,0.002,0.0035100077288840953,0.03510007728884095,0.19049198629318492,0.017995599532012227,3.5991199064024455e-05,97.52405644058068,975.2405644058067
4,20,0.06875,0.16250000000000003,0.1,1.0,0.002,0.0014744983615313768,0.014744983615313767,0.08467814174609639,0.017016778503479935,3.403355700695987e-05,43.324838518343576,433.24838518343574
4,21,0.06875,0.18125000000000002,0.1,0.01,0.002,0.004528113027699969,0.0452811302769997,0.23915810707454666,0.01848722566974423,3.6974451339488456e-05,122.46599648292755,1224.6599648292756
4,22,0.06875,0.18125000000000002,0.1,0.1,0.002,0.004212009273075183,0.04212009273075183,0.22432711277118658,0.018335127924080732,3.667025584816146e-05,114.86173673059771,1148.617367305977
4,23,0.06875,0.18125000000000002,0.1,1.0,0.002,0.0019413294534590024,0.019413294534590026,0.11001514908791234,0.017243149954063723,3.448629990812745e-05,56.29277303250169,562.927730325017
4,24,0.06875,0.2,0.1,0.01,0.002,0.005262814146953872,0.05262814146953872,0.27268318933049546,0.018842567857950444,3.768513571590089e-05,139.65225405127777,1396.5225405127776
4,25,0.06875,0.2,0.1,0.1,0.002,0.004914011180661743,0.049140111806617426,0.2569225791594566,0.018674702989527545,3.734940597905509e-05,131.5686568995886,1315.686568995886
4,26,0.06875,0.2,0.1,1.0,0.002,0.00240822788145044,0.024082278814504404,0.13469524364040195,0.017469541002655804,3.493908200531161e-05,68.9264784084576,689.264784084576
5,6,0.06875,0.08750000000000001,1.0,0.01,0.002,0.0017168966545865246,0.017168966545865246,0.10296958906308688,0.01629780755010755,3.25956151002151e-05,52.672626342774386,526.7262634277439
5,7,0.06875,0.08750000000000001,1.0,0.1,0.002,0.0015642327776506466,0.015642327776506464,0.0942424367214356,0.01622447804229483,3.2448956084589664e-05,48.20595071141646,482.05950711416455
5,8,0.06875,0.08750000000000001,1.0,1.0,0.002,0.0004670043361845768,0.004670043361845768,0.029091269544219443,0.01569793536632873,3.1395870732657465e-05,14.874705663086026,148.74705663086027
5,9,0.06875,0.10625000000000001,1.0,0.01,0.002,0.0024515022662660564,0.024515022662660563,0.14386741109268072,0.016652833225505113,3.330566645101023e-05,73.60616157830096,736.0616157830095
5,10,0.06875,0.10625000000000001,1.0,0.1,0.002,0.0022661413586759203,0.022661413586759202,0.13371248095348226,0.01656376167081428,3.312752334162856e-05,68.40660363608444,684.0660363608444
5,11,0.06875,0.10625000000000001,1.0,1.0,0.002,0.0009340087986274551,0.009340087986274552,0.05735037487904587,0.01592421133442888,3.184842266885776e-05,29.326689372932552,293.26689372932555
5,12,0.06875,0.125,1.0,0.01,0.002,0.0031861524629917884,0.031861524629917884,0.18304604617314255,0.017007937262526078,3.401587452505216e-05,93.66663381372827,936.6663381372827
5,13,0.06875,0.125,1.0,0.1,0.002,0.00296809355781981,0.029680935578198103,0.17158742634686516,0.01690311696560463,3.3806233931209264e-05,87.7972259157718,877.9722591577181
5,14,0.06875,0.125,1.0,1.0,0.002,0.001401013171216388,0.014010131712163882,0.08481234865762034,0.016150514118074753,3.2301028236149504e-05,43.37364002698999,433.73640026989995
5,15,0.06875,0.14375000000000002,1.0,0.01,0.002,0.003920821577815997,0.039208215778159965,0.22060987706329147,0.017363111095061626,3.472622219012325e-05,112.906654698856,1129.0665469885598
5,16,0.06875,0.14375000000000002,1.0,0.1,0.002,0.00367006516476721,0.036700651647672104,0.2079603710321143,0.017242536301415978,3.4485072602831956e-05,106.42474809421802,1064.2474809421803
5,17,0.06875,0.14375000000000002,1.0,1.0,0.002,0.0018680174122888114,0.018680174122888114,0.11151031045111909,0.016376841637848697,3.27536832756974e-05,57.032285394138995,570.3228539413899
5,18,0.06875,0.16250000000000003,1.0,0.01,0.002,0.004655501276673884,0.04655501276673884,0.2566559089466056,0.01771834715986234,3.5436694319724684e-05,131.37515691136434,1313.7515691136434
5,19,0.06875,0.16250000000000003,1.0,0.1,0.002,0.004372045988160739,0.04372045988160739,0.2429180536144254,0.017582013022394954,3.516402604478991e-05,124.33291860812179,1243.3291860812178
5,20,0.06875,0.16250000000000003,1.0,1.0,0.002,0.0023350218438417474,0.02335021843841747,0.13747560373129314,0.016603191993862666,3.320638398772533e-05,70.31846179652935,703.1846179652933
5,21,0.06875,0.18125000000000002,1.0,0.01,0.002,0.0053901867802582,0.053901867802582,0.29127374928347444,0.018073639160126956,3.614727832025391e-05,149.11736182466578,1491.173618246658
5,22,0.06875,0.18125000000000002,1.0,0.1,0.002,0.005074032661641478,0.05074032661641478,0.276541029845308,0.01792154141446346,3.584308282892692e-05,141.5623953402388,1415.6239534023882
5,23,0.06875,0.18125000000000002,1.0,1.0,0.002,0.002802026206484762,0.02802026206484762,0.1627378614196858,0.016829563444446454,3.365912688889291e-05,83.2471446967151,832.471446967151
5,24,0.06875,0.2,1.0,0.01,0.002,0.0061248759165162545,0.061248759165162536,0.3245462479998119,0.018428981348333175,3.685796269666635e-05,166.1751075859172,1661.751075859172
5,25,0.06875,0.2,1.0,0.1,0.002,0.0057760233150740675,0.05776023315074068,0.30890396267067965,0.018261116479910276,3.652223295982055e-05,158.15088090118923,1581.5088090118925
5,26,0.06875,0.2,1.0,1.0,0.002,0.0032690307143655047,0.03269030714365505,0.18732517413081534,0.017055954493038532,3.411190898607706e-05,95.8325350744743,958.325350744743
6,7,0.08750000000000001,0.08750000000000001,0.01,0.1,0.002,0.00015267465878938204,0.0015267465878938203,0.008748454307719504,0.017050596996490627,3.4101193992981256e-05,4.47710595766253,44.77105957662529
6,8,0.08750000000000001,0.08750000000000001,0.01,1.0,0.002,0.0012503703046585991,0.012503703046585992,0.07395698226927504,0.016524054320524527,3.304810864104906e-05,37.834852161721415,378.34852161721415
6,9,0.08750000000000001,0.10625000000000001,0.01,0.01,0.002,0.0007347012339793956,0.007347012339793955,0.0410593042862351,0.01747895217970091,3.495790435940182e-05,21.0167413477061,210.16741347706096
6,10,0.08750000000000001,0.10625000000000001,0.01,0.1,0.002,0.0005494271117701551,0.005494271117701552,0.030864062675126824,0.017389880625010075,3.4779761250020154e-05,15.797322696395357,157.97322696395358
6,11,0.08750000000000001,0.10625000000000001,0.01,1.0,0.002,0.0007844128747308254,0.007844128747308254,0.04576595455409758,0.01675033028862468,3.350066057724936e-05,23.414847982535846,234.14847982535846
6,12,0.08750000000000001,0.125,0.01,0.01,0.002,0.0014694029540376684,0.014694029540376683,0.08047140743124408,0.017834056216721877,3.566811243344376e-05,41.19654374140363,411.9654374140363
6,13,0.08750000000000001,0.125,0.01,0.1,0.002,0.0012514161480120765,0.012514161480120765,0.06894285391844016,0.017729235919800426,3.545847183960085e-05,35.292444459336956,352.92444459336957
6,14,0.08750000000000001,0.125,0.01,1.0,0.002,0.00032150837797905943,0.0032150837797905946,0.018506608653105477,0.01697663307227055,3.3953266144541096e-05,9.469144341235948,94.69144341235949
