state_1,state_2,a1_1,a1_2,gamma_1,gamma_2,reference_noise_level,rms_g_difference,l2_g_difference,relative_l2_difference,master_mean_rms_g,sigma_reference,snr_sep_rms,snr_sep
2,6,0.05,0.08750000000000001,1.0,0.01,0.002,0.0021219056959811697,0.04744725378057897,0.13167386392667121,0.016071592538774764,3.2143185077549525e-05,66.01417037116272,1476.1217242817236
2,7,0.05,0.08750000000000001,1.0,0.1,0.002,0.001973841311782447,0.044136433499429084,0.12304790931906942,0.015998263030962044,3.199652606192409e-05,61.689238011726566,1379.4132967438456
2,8,0.05,0.08750000000000001,1.0,1.0,0.002,0.0009101844179734846,0.02035234230649793,0.058673810501080545,0.015471720354995942,3.094344070999188e-05,29.414454148907197,657.7271899800722
2,9,0.05,0.10625000000000001,1.0,0.01,0.002,0.002836552253805151,0.06342723661238554,0.17221327148129198,0.016426618214172323,3.285323642834465e-05,86.34011629240493,1930.6236921505456
2,10,0.05,0.10625000000000001,1.0,0.1,0.002,0.0026567700028245086,0.05940718326897909,0.16217875226571285,0.01633754665948149,3.2675093318962985e-05,81.30871966883267,1818.1182434298403
2,11,0.05,0.10625000000000001,1.0,1.0,0.002,0.001365276586533362,0.03052851255577471,0.08674118175095702,0.015697996323096094,3.1395992646192186e-05,43.48569583127824,972.3697192761738
2,12,0.05,0.125,1.0,0.01,0.002,0.0035512108725598234,0.07940748913480107,0.21103565266415367,0.01678172225119329,3.356344450238658e-05,105.80591251018079,2365.8921279415963
2,13,0.05,0.125,1.0,0.1,0.002,0.0033397101153317126,0.07467818843025371,0.19971585072241557,0.016676901954271843,3.335380390854369e-05,100.12981201452212,2238.970662387466
2,14,0.05,0.125,1.0,1.0,0.002,0.0018203687117211724,0.0407046818352226,0.11401014105013027,0.015924299106741965,3.1848598213483934e-05,57.15694924841219,1278.0682390595518
2,15,0.05,0.14375000000000002,1.0,0.01,0.002,0.0042658755457188864,0.09538787703781441,0.2482470740591228,0.01713689608372884,3.427379216745768e-05,124.46464998318031,2783.114181581092
2,16,0.05,0.14375000000000002,1.0,0.1,0.002,0.004022656018402214,0.08994932307245995,0.2357539322006789,0.01701632129008319,3.4032642580166386e-05,118.19993140193426,2643.0308155053704
2,17,0.05,0.14375000000000002,1.0,1.0,0.002,0.002275460831707415,0.05088085099835989,0.14051415735725512,0.01615062662651591,3.230125325303182e-05,70.44497047475514,1575.1974265451813
2,18,0.05,0.16250000000000003,1.0,0.01,0.002,0.004980543603085524,0.11136834061400963,0.2839452674865697,0.01749213214852955,3.49842642970591e-05,142.36525201143664,3183.38381131461
2,19,0.05,0.16250000000000003,1.0,0.1,0.002,0.004705605103658125,0.10522052887049513,0.27038056716465125,0.017355798011062167,3.4711596022124335e-05,135.56291392245075,3031.2789075855253
2,20,0.05,0.16250000000000003,1.0,1.0,0.002,0.0027305531002232604,0.06105702348272006,0.16628487345949075,0.01637697698252988,3.2753953965059755e-05,83.36560230670395,1864.111537430033
2,21,0.05,0.18125000000000002,1.0,0.01,0.002,0.005695213873555458,0.12734885367669896,0.31822033592662136,0.01784742414879417,3.5694848297588337e-05,159.55282471224976,3567.7096205869875
2,22,0.05,0.18125000000000002,1.0,0.1,0.002,0.005388556119446517,0.1204917778365489,0.30367674353586316,0.017695326403130672,3.5390652806261343e-05,152.25930273015956,3404.621511113561
2,23,0.05,0.18125000000000002,1.0,1.0,0.002,0.0031856452031653005,0.0712331922647374,0.19135219562539185,0.016603348433113667,3.3206696866227335e-05,95.9338176873967,2145.1453769009067
2,24,0.05,0.2,1.0,0.01,0.002,0.0064098853520825295,0.14332939375236708,0.3511554148163639,0.018202766337000388,3.6405532674000775e-05,176.06898955389235,3937.0222937220365
2,25,0.05,0.2,1.0,0.1,0.002,0.006071508488421381,0.13576305706077205,0.33571743532979814,0.01803490146857749,3.606980293715498e-05,168.3266331950821,3763.897942478762
2,26,0.05,0.2,1.0,1.0,0.002,0.0036407373641175024,0.08140936234390139,0.2157444631530144,0.016829739481705745,3.365947896341149e-05,108.16380634040874,2418.616236822767
3,4,0.06875,0.06875,0.01,0.1,0.002,0.00011635883253828873,0.00260186259338128,0.007094684765678077,0.016356456969041065,3.271291393808213e-05,3.556969359517428,79.53625281764856
3,5,0.06875,0.06875,0.01,1.0,0.002,0.0009525975776821333,0.021300729388988866,0.059590882784068516,0.015942870459423792,3.188574091884759e-05,29.87534710598665,668.0330698038777
3,6,0.06875,0.08750000000000001,0.01,0.01,0.002,0.0007146765955779621,0.015980654496404487,0.042502634904351834,0.016768989413619588,3.353797882723918e-05,21.30947124927843,476.49426277963937
3,7,0.06875,0.08750000000000001,0.01,0.1,0.002,0.0005666652530153195,0.01267102026229372,0.033848421157240884,0.01669565990580687,3.3391319811613735e-05,16.970435916049937,379.47048316091565
3,8,0.06875,0.08750000000000001,0.01,1.0,0.002,0.0004986365933662638,0.011149853188358864,0.030756045042387745,0.016169117229840768,3.2338234459681536e-05,15.419413016748049,344.7885567859374
3,9,0.06875,0.10625000000000001,0.01,0.01,0.002,0.0014293531666570763,0.03196130844499809,0.08324141438586814,0.017124015089017154,3.424803017803431e-05,41.73533949914065,933.2305618411053
3,10,0.06875,0.10625000000000001,0.01,0.1,0.002,0.0012496159024649768,0.02794226103676435,0.07315499432293081,0.01703494353432632,3.406988706865264e-05,36.678017157701,820.1453964452305
3,11,0.06875,0.10625000000000001,0.01,1.0,0.002,6.365879018618274e-05,0.0014234538222170111,0.00387226516399318,0.016395393197940922,3.279078639588185e-05,1.9413621075637748,43.410176414548594
