state_1,state_2,a1_1,a1_2,gamma_1,gamma_2,reference_noise_level,rms_g_relative,rms_g_gap_percent,max_abs_g_difference,rms_g_difference,l2_g_difference,relative_l2_difference,mean_rms_g,sigma_reference,snr_sep,snr_sep_rms
0,1,0.05,0.05,0.01,0.1,0.002,0.005443445811263268,0.5443445811263268,0.0003377273678779602,8.70887382009619e-05,0.000870887382009619,0.005443445811263267,0.015998825233230547,3.1997650466461095e-05,27.21722905631634,2.721722905631634
0,2,0.05,0.05,0.01,1.0,0.002,0.04546274410676249,4.546274410676249,0.0027795135974884033,0.0007132301352362946,0.007132301352362947,0.045462744106762494,0.01568823328308955,3.13764665661791e-05,227.31372053381244,22.731372053381243
0,3,0.05,0.06875,0.01,0.01,0.002,0.04470464442024998,4.470464442024999,0.00273224338889122,0.0007334881086515584,0.0073348810865155835,0.04470464442024999,0.016407425182858815,3.281485036571763e-05,223.52322210124993,22.352322210124992
0,4,0.05,0.06875,0.01,0.1,0.002,0.037546492167471406,3.754649216747141,0.0022678710520267487,0.0006138082841632912,0.006138082841632911,0.0375464921674714,0.016347952864024594,3.2695905728049186e-05,187.73246083735702,18.773246083735707
0,5,0.05,0.06875,0.01,1.0,0.002,0.015630661551612277,1.5630661551612277,0.001089584082365036,0.0002488515477105772,0.002488515477105772,0.015630661551612277,0.01592073034713675,3.1841460694273503e-05,78.15330775806139,7.815330775806139
0,6,0.05,0.08750000000000001,0.01,0.01,0.002,0.08746107516980324,8.746107516980324,0.005464490503072739,0.0014669764987837275,0.014669764987837276,0.08746107516980324,0.01677290721541707,3.354581443083414e-05,437.30537584901623,43.73053758490162
0,7,0.05,0.08750000000000001,0.01,0.1,0.002,0.07873487998798398,7.873487998798398,0.0048734694719314575,0.0013146508530842496,0.013146508530842496,0.07873487998798397,0.01669718494884203,3.339436989768406e-05,393.67439993991985,39.36743999399199
0,8,0.05,0.08750000000000001,0.01,1.0,0.002,0.013838034696744002,1.3838034696744002,0.0006003417074680328,0.00022352942395859637,0.0022352942395859636,0.013838034696744002,0.016153263729797654,3.230652745959531e-05,69.19017348372,6.919017348372002
0,9,0.05,0.10625000000000001,0.01,0.01,0.002,0.12839314140200897,12.839314140200896,0.008196733891963959,0.0022004646345620323,0.022004646345620323,0.12839314140200897,0.017138490502948328,3.4276981005896656e-05,641.9657070100448,64.19657070100448
0,10,0.05,0.10625000000000001,0.01,0.1,0.002,0.11823510624039216,11.823510624039216,0.007479067891836166,0.0020154958489377777,0.02015495848937778,0.11823510624039217,0.017046509391550176,3.4093018783100353e-05,591.1755312019608,59.11755312019607
0,11,0.05,0.10625000000000001,0.01,1.0,0.002,0.041963895474763015,4.1963895474763016,0.0022902712225914,0.0006876132812910936,0.0068761328129109366,0.04196389547476302,0.016385830569629136,3.277166113925827e-05,209.81947737381512,20.98194773738151
0,12,0.05,0.125,0.01,0.01,0.002,0.16761456405779804,16.761456405779803,0.010928977280855179,0.00293395271684851,0.029339527168485098,0.16761456405779804,0.017504163396187957,3.5008326792375916e-05,838.0728202889901,83.80728202889901
0,13,0.05,0.125,0.01,0.1,0.002,0.1561482088435442,15.61482088435442,0.010084662586450577,0.0027163410761390726,0.027163410761390727,0.15614820884354422,0.0173959156896943,3.47918313793886e-05,780.7410442177211,78.0741044217721
0,14,0.05,0.125,0.01,1.0,0.002,0.06940841385421774,6.940841385421774,0.003980197012424469,0.0011534587342359795,0.011534587342359794,0.06940841385421774,0.016618428086523508,3.3236856173047015e-05,347.0420692710887,34.70420692710887
