state_id,a1,a2,a3,m,gamma,recovery_alias_margin_grid_verified,recovery_alias_trigger_grid,recovery_alias_a1_grid,recovery_alias_m_grid,recovery_alias_gamma_grid
3580,0.06210556058213115,0.025,0.0,1.150031140446663,0.6854108725374418,0.005654229777501884,m_low,0.06468193562626813,1.088,0.7943282347242817
3581,0.19782759454101329,0.025,0.0,0.4174566864967346,0.018181062050584014,0.0008976873906131037,gamma_high,0.19838248216594856,0.41600000000000004,0.022908676527677724
3582,0.12838515746407214,0.025,0.0,0.9845832198858261,0.18858208519450667,0.007820834711370371,gamma_low,0.12611980240611517,1.0,0.1513561248436208
3583,0.11395219494588674,0.025,0.0,0.6453803479671478,0.06668080633389482,0.004112841855735395,gamma_low,0.11235185203582435,0.656,0.038018939632056124
3584,0.11410968978889288,0.025,0.0,1.152521325647831,0.3039885106313588,0.01069057745656139,m_high,0.11069398220590852,1.1840000000000002,0.2398832919019491
3585,0.128245973167941,0.025,0.0,0.4167242214083672,0.08652968123972511,0.002469209684179908,gamma_low,0.1266411417600469,0.42400000000000004,0.06606934480075961
3586,0.1976700907573104,0.025,0.0,0.9870735004544258,0.8286782240524448,0.005893464568363179,m_high,0.1927961080238062,1.024,0.758577575029184
3587,0.062244753818959005,0.025,0.0,0.644647978246212,0.03146082873758611,0.0008740682898429718,gamma_low,0.061953734243543064,0.648,0.02187761623949553
3588,0.0702187643852085,0.025,0.0,0.8926981449127197,0.039591225732235426,0.0012594080621929518,gamma_low,0.06991161436086928,0.896,0.03019951720402016
3589,0.1685846278909594,0.025,0.0,0.7257486969232559,0.11194159438973368,0.00575070529108218,gamma_low,0.1665572022994689,0.736,0.08709635899560805
3590,0.15542821260169148,0.025,0.0,1.071024638414383,0.010792972234121524,0.006067587758708329,gamma_high,0.1569314809591233,1.064,0.03162277660168379
3591,0.10335140265524388,0.025,0.0,0.5099467724561692,0.4069859091549618,0.007734518660463836,a1_high,0.10864746709211975,0.47200000000000003,0.5011872336272722
3592,0.09422103576362134,0.025,0.0,0.9463573798537254,0.014447415279229022,0.001288416069163452,gamma_high,0.09450079888800363,0.9440000000000001,0.020892961308540396
3593,0.14586411463096738,0.025,0.0,0.6851696446537971,0.5454993120823438,0.008742164101786212,a1_low,0.14020008702622336,0.728,0.4570881896148752
3594,0.17778823697008195,0.025,0.0,1.1180432841181753,0.05253590707577252,0.005235983081062701,gamma_high,0.17918057979415983,1.112,0.06918309709189363
3595,0.0798561045434326,0.025,0.0,0.45100838094949725,0.14868320886247996,0.0030260262098706268,gamma_low,0.07825828863275745,0.464,0.1148153621496883
3596,0.052673793863505125,0.025,0.0,1.011557087302208,0.6238137327913665,0.0029738592800791093,m_low,0.05410503108376956,0.9760000000000001,0.6918309709189366
3597,0.18854659479111435,0.025,0.0,0.5692170083522796,0.02371223419730786,0.004433676401930841,gamma_high,0.1890472914253444,0.5680000000000001,0.028840315031266057
3598,0.13789017531089487,0.025,0.0,0.8269684821367264,0.22683175215154716,0.009085971261911106,gamma_low,0.13494692016671517,0.8480000000000001,0.18197008586099836
3599,0.12330642794258893,0.025,0.0,0.791281235218048,0.06463288496134698,0.0033524790627863735,gamma_high,0.12440397630102812,0.784,0.08317637711026708
3600,0.11634240178391339,0.025,0.0,0.8149183854460715,0.483610878964163,0.006403091836095614,m_high,0.11290143824676531,0.8480000000000001,0.41686938347033553
3601,0.1401489427313209,0.025,0.0,0.7541334822773933,0.01704722517685297,0.0012087235869695306,gamma_high,0.1405365421074005,0.752,0.022908676527677724
3602,0.1814481209497899,0.025,0.0,1.0494826599955558,0.17740948912925483,0.008931262862231764,gamma_low,0.1786378463664473,1.064,0.1445439770745927
3603,0.055102526443079114,0.025,0.0,0.5820449247956276,0.04688762025173487,0.0012819436154907365,gamma_high,0.055561456610288495,0.5760000000000001,0.06309573444801933
3604,0.08680696971714497,0.025,0.0,1.1300935834646224,0.019873430514249914,0.001250755667725635,gamma_high,0.08706627934022174,1.1280000000000001,0.026302679918953815
3605,0.17550715329125527,0.025,0.0,0.48815633654594426,0.69893645103272,0.007725583647527895,a1_high,0.18545553682434557,0.44,0.8317637711026709
3606,0.152975749457255,0.025,0.0,0.9084323674440383,0.07290149955644445,0.007175904844813999,gamma_high,0.15529766184947053,0.896,0.10471285480508996
3607,0.09181461944244804,0.025,0.0,0.6723422884941102,0.19224521162862268,0.007061609468828776,gamma_low,0.09027727453376398,0.6880000000000001,0.15848931924611134
3608,0.10107029913924635,0.025,0.0,1.0839482083916665,0.0967364759672259,0.005667258514809139,gamma_high,0.10247244394714568,1.072,0.12589254117941676
3609,0.16237905793823304,0.025,0.0,0.5477726861834527,0.2553421678531055,0.008445859426128069,gamma_low,0.15835810966932531,0.5680000000000001,0.20892961308540398
3610,0.16617823140695692,0.025,0.0,0.8556462362408638,0.026603189571928556,0.005223080567519846,gamma_high,0.167841742038182,0.8480000000000001,0.04786300923226385
3611,0.07733041904866696,0.025,0.0,0.7135991320014,0.9368376932621911,0.003064899737587779,m_high,0.07469614995772984,0.76,0.8317637711026709
3612,0.0645035416353494,0.025,0.0,0.9741493463516235,0.13237703374281456,0.0031064599461839634,gamma_low,0.06381469933602338,0.984,0.1096478196143185
3613,0.19070608499459923,0.025,0.0,0.6068214803934098,0.035021586053258516,0.004674437520848094,gamma_high,0.19263309038997112,0.6000000000000001,0.054954087385762455
3614,0.13067468535155058,0.025,0.0,1.1895730555057527,0.36405705147000295,0.010745820579938246,m_low,0.13509749199921356,1.1520000000000001,0.4365158322401661
3615,0.10701119555160404,0.025,0.0,0.4288736075162888,0.012848737467240058,0.0015267620116352347,gamma_high,0.10792957833150592,0.42400000000000004,0.02754228703338166
3616,0.11088675847277046,0.025,0.0,0.9935884810984135,0.052105803973637475,0.0036704932222491188,gamma_low,0.10999202453188592,1.0,0.034673685045253165
3617,0.13381202388554814,0.025,0.0,0.6262484021484852,0.13817566291813185,0.00572531292271048,gamma_low,0.13155438968896263,0.64,0.10471285480508996
3618,0.19444771851412956,0.025,0.0,1.1714999713003635,0.014202826983284105,0.0040121957982364965,gamma_high,0.19543531981883264,1.1680000000000001,0.025118864315095794
3619,0.06781150666065515,0.025,0.0,0.41081272438168526,0.5023385987383204,0.006331539080267471,a1_low,0.06140209250571971,0.48000000000000004,0.3311311214825911
3620,0.07344108745455742,0.025,0.0,1.0518263690173626,0.21459769998419262,0.007060369645795613,gamma_high,0.07559714496915292,1.024,0.2754228703338166
3621,0.16301796892657877,0.025,0.0,0.5156386338174344,0.05652714641778231,0.0022343847351978235,gamma_low,0.16189701015496505,0.52,0.04365158322401661
3622,0.15865119309164585,0.025,0.0,0.886012177914381,0.5849664092151446,0.007791330338710502,m_low,0.16356975249760117,0.8480000000000001,0.6606934480075961
3623,0.09778525806032122,0.025,0.0,0.7439772747457027,0.020549852069588332,0.003511264623785369,gamma_high,0.09877046122504789,0.736,0.04168693834703355
3624,0.08865428767167033,0.025,0.0,1.1122291572391987,0.7839853961748249,0.0041178912315503104,m_high,0.08669935844129383,1.1440000000000001,0.7244359600749902
3625,0.1490864916238934,0.025,0.0,0.4702797092497349,0.027515195003785384,0.0013191244894892715,gamma_low,0.14862223903000915,0.47200000000000003,0.02187761623949553
3626,0.17222218150272967,0.025,0.0,0.9280557461082936,0.2850585060233283,0.013561369051094596,a1_low,0.16689174861054634,0.9600000000000001,0.2187761623949553
3627,0.08307903110980988,0.025,0.0,0.6919778801500798,0.07498946692521269,0.0038380940179147498,gamma_high,0.08430476897284996,0.68,0.10471285480508996
3628,0.0582399342674762,0.025,0.0,0.8454899333417416,0.01070459104621365,0.0017060595974993308,gamma_high,0.05866405905541548,0.8400000000000001,0.026302679918953815
3629,0.18532361011020843,0.025,0.0,0.7846928291022777,0.3782248625684121,0.012816018598532914,a1_low,0.17999064555906516,0.8160000000000001,0.31622776601683794
3630,0.1434568384662271,0.025,0.0,1.0175420127809047,0.038920890159381175,0.004836342151029607,gamma_low,0.14226592098204122,1.024,0.020892961308540396
3631,0.12008410906419159,0.025,0.0,0.550116490572691,0.10308486522455793,0.003561424494734991,gamma_low,0.11836429100129818,0.56,0.07585775750291836
3632,0.1224945288617164,0.025,0.0,1.0311808355152605,0.024391866940241314,0.003628797313771098,gamma_low,0.12223624648576394,1.032,0.0199526231496888
3633,0.13634005184285344,0.025,0.0,0.5888529695570469,0.9249968612235199,0.009611042528912348,a1_low,0.12696365405242585,0.672,0.7244359600749902
3634,0.18760069031268362,0.025,0.0,0.8091044493019581,0.08948429050542515,0.004517251694156724,gamma_low,0.18608466404974439,0.8160000000000001,0.07244359600749899
3635,0.05129422089084983,0.025,0.0,0.7734050013124942,0.2544284813202872,0.004112123044633999,gamma_high,0.05285395171592532,0.744,0.31622776601683794
3636,0.08065430647693575,0.025,0.0,0.9144171021878719,0.31697044262912666,0.008045544019646368,m_high,0.07776803315092083,0.9520000000000001,0.2398832919019491
3637,0.1793155080173165,0.025,0.0,0.6532415799796581,0.011992870223153717,0.0033659115181257212,gamma_high,0.1805631421186972,0.648,0.026302679918953815
3638,0.14682371625676754,0.025,0.0,1.1486152254045008,0.1162805762687784,0.00776269786936456,gamma_low,0.14480794797967764,1.1600000000000001,0.08709635899560805
3639,0.09562346115708352,0.025,0.0,0.48156812116503717,0.032988742664548217,0.0018938856418057126,gamma_low,0.09463364622273394,0.488,0.013803842646028852
3640,0.10487859994173052,0.025,0.0,0.8746246911585331,0.15446398443974133,0.006621488363197463,gamma_low,0.1031662755118552,0.888,0.12022644346174131
3641,0.1562264838255942,0.025,0.0,0.7076874442398549,0.04376430378975602,0.0024848135123205755,gamma_low,0.15531584782701047,0.712,0.03162277660168379
3642,0.1699871270451695,0.025,0.0,1.0904633797705174,0.42480700398349636,0.01365571727650824,a1_high,0.1758123181666377,1.048,0.5011872336272722
3643,0.07117829672060907,0.025,0.0,0.5293733008205891,0.01605768104206184,0.00038441836026125196,gamma_high,0.07132212814001913,0.528,0.0199526231496888
3644,0.06069470411166549,0.025,0.0,1.1828868977725504,0.06684158053599878,0.002955288525103135,gamma_high,0.06128077212994862,1.1760000000000002,0.08709635899560805
3645,0.19685812238603834,0.025,0.0,0.44710199460387234,0.1898157586694954,0.006215244913603939,a1_low,0.19154033633693734,0.464,0.1445439770745927
3646,0.12686632643453777,0.025,0.0,0.9549512676894665,0.018383504920906336,0.0020807440892164413,gamma_high,0.12732964668347005,0.9520000000000001,0.026302679918953815
3647,0.11316385460086167,0.025,0.0,0.6125135324895382,0.6964368027521073,0.00859196327556526,m_high,0.10886529854215697,0.656,0.6025595860743578
3648,0.11193360020406545,0.025,0.0,0.877654018253088,0.02267721403006939,0.001338039327413918,gamma_low,0.11157922365917598,0.88,0.015848931924611134
3649,0.12577118384651842,0.025,0.0,0.7415761284530162,0.646136318597152,0.0049102207746788236,m_high,0.12217139969060005,0.776,0.5754399373371569
3650,0.19581786897033454,0.025,0.0,1.0618519507348538,0.06236278765717499,0.006223554603174995,gamma_high,0.19740167098327416,1.056,0.07943282347242814
3651,0.05951933888718486,0.025,0.0,0.519902478903532,0.2370600298009678,0.004322623380009739,m_low,0.06224932546082956,0.488,0.31622776601683794
3652,0.07247496261261405,0.025,0.0,1.1679468043148518,0.5252023944985234,0.008644334921619593,m_low,0.07490629889271623,1.1280000000000001,0.6025595860743578
3653,0.17112579294480385,0.025,0.0,0.4005212582647801,0.014864410400854278,0.00407086519854067,gamma_high,0.1714788899051739,0.4,0.018197008586099836
3654,0.15734681012108925,0.025,0.0,0.9958702273666858,0.14443613760800406,0.006918749607617614,gamma_low,0.15514824793364673,1.008,0.1148153621496883
3655,0.10615692622959615,0.025,0.0,0.6350730992853642,0.054533667623728355,0.002120726092550031,gamma_low,0.10548537065483336,0.64,0.04168693834703355
3656,0.09666149280965329,0.025,0.0,1.0211241953074932,0.1078974505614086,0.0050061008697760605,gamma_low,0.09537035701859906,1.032,0.07943282347242814
3657,0.14800129430368544,0.025,0.0,0.560436924546957,0.04068785021953029,0.0033820220502867957,gamma_low,0.14637638558169888,0.5680000000000001,0.019054607179632473
3658,0.1805479841772467,0.025,0.0,0.8431883744895459,0.39580779316228704,0.015860255387031005,a1_high,0.18742420456099476,0.8,0.47863009232263826
3659,0.08174723624251784,0.025,0.0,0.7758482716977596,0.011190812111086376,0.002944285994363554,gamma_high,0.08259480924947261,0.768,0.03311311214825911
3660,0.05017153872177005,0.025,0.0,0.9363910414278507,0.08284593584379948,0.0021072682083168076,gamma_high,0.05069418710125575,0.928,0.10471285480508996
3661,0.18632472883909945,0.025,0.0,0.6943561144173145,0.3145141092733393,0.009037964370363352,a1_high,0.19241254803507954,0.664,0.38018939632056126
3662,0.13504574182443324,0.025,0.0,1.1022295393049717,0.030389754805757806,0.0014048837464429027,gamma_low,0.13471593829716064,1.104,0.025118864315095794
3663,0.12135349814780058,0.025,0.0,0.46604178026318555,0.8650682010930008,0.0064658043272419865,m_high,0.116445583172802,0.504,0.758577575029184
3664,0.11907582757994534,0.025,0.0,1.1400632850825785,0.036394811456861825,0.002925866533615834,gamma_high,0.11971365346296865,1.1360000000000001,0.04786300923226385
3665,0.14199315365403892,0.025,0.0,0.4789731822907925,0.1284534283248783,0.003200634050514487,gamma_low,0.14007522968100902,0.488,0.10471285480508996
3666,0.18391489940695466,0.025,0.0,0.9242489032447337,0.013234207109991139,0.0035040985876893917,gamma_high,0.18492671173921377,0.92,0.025118864315095794
3667,0.05728662689216435,0.025,0.0,0.6573116324841977,0.350111023290397,0.005226630919275268,m_high,0.0548607474383044,0.696,0.26302679918953814
3668,0.0840117458254099,0.025,0.0,0.8053544498980045,0.2659617013819711,0.006200123658702828,gamma_low,0.08173273331716852,0.8320000000000001,0.20892961308540398
3669,0.17357825608924032,0.025,0.0,0.7629166908562184,0.09365575558429112,0.0058730268997447205,gamma_high,0.17582977535021876,0.752,0.12022644346174131
3670,0.1504242847207934,0.025,0.0,1.0332657493650914,0.9670755105030807,0.008002170116140222,a1_low,0.14382220750994834,1.104,0.8317637711026709
3671,0.08956872089765966,0.025,0.0,0.5974808223545551,0.025527478093551225,0.0008519769630785086,gamma_low,0.08924207127570633,0.6000000000000001,0.018197008586099836
3672,0.09918717830441892,0.025,0.0,0.9587272308766842,0.7288231713601274,0.008013156252774848,m_low,0.102886290150001,0.904,0.8317637711026709
3673,0.15961129986681044,0.025,0.0,0.6230277590453625,0.01921878954015267,0.0015007687207817398,gamma_low,0.15934466963057584,0.624,0.015848931924611134
3674,0.16403304086998105,0.025,0.0,1.180779119580984,0.1986750372070281,0.012947813383727075,gamma_low,0.16034269058211156,1.2,0.1513561248436208
3675,0.07489797286689281,0.025,0.0,0.43845122978091244,0.0698752625246082,0.0020292670481809176,gamma_low,0.07367333748921445,0.448,0.04168693834703355
3676,0.06646677111275495,0.025,0.0,1.0989955075085163,0.017735663255486343,0.0014058986002917664,gamma_high,0.06673000206827152,1.096,0.026302679918953815
3677,0.1935402187984437,0.025,0.0,0.5319483794271946,0.46875298892900935,0.014743736992994336,a1_low,0.18183329816206903,0.5840000000000001,0.34673685045253166
3678,0.13288625162094833,0.025,0.0,0.8648219056427479,0.04834837850308209,0.0041315839692342,gamma_low,0.13168038528009776,0.8720000000000001,0.028840315031266057
3679,0.10952375037595631,0.025,0.0,0.7036463595926762,0.17042147081405642,0.005264302615590084,gamma_low,0.10744924971844565,0.72,0.13182567385564073
3680,0.10812472244724633,0.025,0.0,1.0684220522642134,0.3893248885991004,0.00788929526028977,m_low,0.11147247359228732,1.032,0.4570881896148752
3681,0.13192318100482225,0.025,0.0,0.5013871252536773,0.01031119597226166,0.0021023986116776162,gamma_high,0.13305206877633785,0.496,0.026302679918953815
3682,0.19200955028645694,0.025,0.0,0.8967606455087662,0.10707405157948251,0.006975345351089695,gamma_low,0.19018725263583897,0.904,0.08709635899560805
3683,0.06567203816957773,0.025,0.0,0.7355728864669799,0.0378337569761782,0.0022521604878339542,gamma_high,0.0662946468451369,0.728,0.057543993733715694
3684,0.0762832321226597,0.025,0.0,0.9765928015112877,0.028513352772696364,0.0036117703349327736,gamma_high,0.07713865568582812,0.9680000000000001,0.05248074602497726
3685,0.1649731875397265,0.025,0.0,0.6409055307507515,0.7501182975917666,0.007604584927208685,a1_low,0.15930520036466556,0.68,0.6606934480075961
3686,0.1611557370517403,0.025,0.0,1.1611568853259087,0.07842192849886793,0.00584152369477713,gamma_low,0.15978658560453682,1.1680000000000001,0.06025595860743578
3687,0.10000483519397677,0.025,0.0,0.41881678253412247,0.27522434092568693,0.005290853232769706,gamma_low,0.09533433912660344,0.448,0.19952623149688797
3688,0.09050879827700556,0.025,0.0,0.8374781966209411,0.05851208073821806,0.0021787459365902474,gamma_high,0.09110675836026733,0.8320000000000001,0.07244359600749899
3689,0.15180961773730817,0.025,0.0,0.7950526505708695,0.20555999169429498,0.0086795242545166,gamma_low,0.148385622729319,0.8160000000000001,0.15848931924611134
3690,0.17439598226919772,0.025,0.0,1.0029017150402069,0.02146618817821503,0.0026830862903748256,gamma_high,0.17510392990310966,1.0,0.03019951720402016
3691,0.08555610924959184,0.025,0.0,0.5671045869588852,0.5654206736893799,0.0053014748979239995,m_low,0.08927038860405466,0.528,0.6606934480075961
3692,0.05632362556643784,0.025,0.0,1.1206230059266091,0.14207078415304009,0.004306703894185336,gamma_high,0.05740712358435204,1.104,0.18197008586099836
3693,0.18251579771749676,0.025,0.0,0.45954511612653737,0.05024713602236516,0.0028986019787129833,gamma_low,0.1812618043647308,0.464,0.038018939632056124
3694,0.14119835142046216,0.025,0.0,0.9423208430409431,0.5211956859338186,0.007095531022245927,m_high,0.1373035258853968,0.9760000000000001,0.4570881896148752
3695,0.11754523282870652,0.025,0.0,0.6753713712096214,0.01382170358664041,0.0017164024624343195,gamma_high,0.11805907387822505,0.672,0.022908676527677724
3696,0.12464200821705164,0.025,0.0,0.9060266137123107,0.18388361231250064,0.005596697420345547,gamma_low,0.12271619593831395,0.92,0.1513561248436208
3697,0.1387702092062682,0.025,0.0,0.6639794856309891,0.0696645331831734,0.003670040568366766,gamma_low,0.1372895384034228,0.672,0.04786300923226385
3698,0.18948152232915166,0.025,0.0,1.1343529164791106,0.6686158869607045,0.006490778533824237,m_low,0.19363154267408117,1.104,0.7244359600749902
3699,0.05406426778063178,0.025,0.0,0.49817737042903903,0.01898659244782219,0.0005135171046780276,gamma_high,0.054241511392357424,0.496,0.025118864315095794
3700,0.0784450290258974,0.025,0.0,1.0391957417130468,0.04249340550996206,0.0033776603996919495,gamma_high,0.07920498551087032,1.032,0.06309573444801933
3701,0.17680066437460484,0.025,0.0,0.5784962698817253,0.16061919640499683,0.0056635950468498395,gamma_low,0.17359521967889657,0.5920000000000001,0.12589254117941676
3702,0.1448581979610026,0.025,0.0,0.8237477257847785,0.015450475422702292,0.004573690254446814,gamma_low,0.1446559889519832,0.8240000000000001,0.012589254117941675
3703,0.09279161617159845,0.025,0.0,0.7564198359847069,0.43777395054061174,0.00649018296170334,m_high,0.08961916034136863,0.792,0.3630780547701014
3704,0.10240953266620637,0.025,0.0,1.1998859375715254,0.011631526661657123,0.004213452833566216,gamma_high,0.10255228526962436,1.2,0.014454397707459272
3705,0.15404467219486834,0.025,0.0,0.4324481785297394,0.3299742181208708,0.007067144238899056,a1_low,0.14680572448148088,0.464,0.25118864315095807
3706,0.16725599006749692,0.025,0.0,0.9652971416711807,0.03170538629169119,0.0021352071018479815,gamma_low,0.16665908070087568,0.9680000000000001,0.023988329190194897
3707,0.06933179697953165,0.025,0.0,0.6045122146606445,0.11996446652971778,0.002527463974044538,gamma_high,0.07047523821999661,0.5920000000000001,0.1513561248436208
3708,0.06324388002976776,0.025,0.0,0.8580321773886681,0.8950781487836816,0.00401509050522039,m_low,0.06533218433963321,0.808,1.0
3709,0.19910630974918608,0.025,0.0,0.7219420745968819,0.025450429844094992,0.0025567455067078914,gamma_high,0.19969857715238806,0.72,0.03162277660168379
3710,0.12966383914463225,0.025,0.0,1.0797178909182548,0.24399135889096835,0.009947681451573832,gamma_low,0.1264034382910747,1.104,0.19054607179632474
3711,0.11509046298451722,0.025,0.0,0.5377806201577187,0.09252399844560731,0.0019991988423267693,gamma_low,0.11407141665109204,0.544,0.07585775750291836
3712,0.1149410418700427,0.025,0.0,0.9290037296712398,0.9879717237693832,0.005917771522638401,m_high,0.11226245079133265,0.9680000000000001,0.9120108393559097
3713,0.12864136737771334,0.025,0.0,0.6900816015899182,0.026136843227291196,0.001152893215158246,gamma_high,0.12898054308801285,0.6880000000000001,0.03162277660168379
3714,0.1998416773043573,0.025,0.0,1.1072814904153345,0.2692649371244775,0.015566996163273896,a1_low,0.19419470102341518,1.1360000000000001,0.20892961308540398
3715,0.06368040535598994,0.025,0.0,0.47423094436526303,0.09503570273171874,0.002865678881722841,gamma_low,0.06234990588396153,0.488,0.057543993733715694
3716,0.06947649852372706,0.025,0.0,1.0128985054790973,0.01307134458428578,0.0021464704844311308,gamma_high,0.06994250659610324,1.008,0.02754228703338166
3717,0.16828318140469495,0.025,0.0,0.5553240336477756,0.345037749836836,0.011719082796532368,a1_low,0.1622091306344006,0.5840000000000001,0.2754228703338166
3718,0.1533140242099762,0.025,0.0,0.8474994130432605,0.035626464254885484,0.004984502682380074,gamma_high,0.15470811678447688,0.8400000000000001,0.054954087385762455
3719,0.10196828776970507,0.025,0.0,0.7832965232431888,0.1254546939301515,0.006112524101846581,gamma_low,0.09990965839228932,0.8,0.08317637711026708
3720,0.0926376179791987,0.025,0.0,1.173009156435728,0.04775316161530877,0.0022220942944061904,gamma_low,0.09221429060173385,1.1760000000000002,0.038018939632056124
3721,0.14384030327200892,0.025,0.0,0.4086963973939419,0.1679513222584205,0.004203207221005805,gamma_low,0.13999403488784087,0.42400000000000004,0.12589254117941676
3722,0.1775406090077013,0.025,0.0,0.9884694747626781,0.01736100077512249,0.0038059971952612392,gamma_high,0.1785972961302126,0.984,0.03019951720402016
3723,0.07887697727419436,0.025,0.0,0.6308095477521419,0.45780418999596617,0.0038713770987578904,m_low,0.08139320156313028,0.6000000000000001,0.5248074602497725
3724,0.054204391129314904,0.025,0.0,0.8819787003099918,0.20296872329332674,0.004471102225723329,gamma_low,0.05287742875954399,0.904,0.1513561248436208
3725,0.19051329186186194,0.025,0.0,0.7490135975182056,0.07154359932873054,0.007077373968007358,gamma_low,0.1878048988194454,0.76,0.04168693834703355
3726,0.13804413941688837,0.025,0.0,1.05361568108201,0.7378845180891517,0.006072626536679753,m_high,0.134012927815159,1.096,0.6606934480075961
3727,0.12419618512503804,0.025,0.0,0.514803410321474,0.01950223044027751,0.001112256713465936,gamma_high,0.12472374316022909,0.512,0.02754228703338166
3728,0.11710286084562542,0.025,0.0,1.091594576090574,0.1459035197772936,0.006320637737477422,gamma_low,0.11538294304900852,1.104,0.1148153621496883
3729,0.14046886628493668,0.025,0.0,0.5276846490800381,0.05546247982689758,0.003345529773397008,gamma_low,0.1387158093309476,0.536,0.03162277660168379
3730,0.18354411614127458,0.025,0.0,0.8698844365775584,0.5353480070956433,0.013604510755426392,a1_low,0.17575654495862653,0.92,0.4365158322401661
3731,0.05646716426126659,0.025,0.0,0.7118216775357723,0.015253564561977687,0.0021064609683497963,gamma_high,0.0570373334018125,0.704,0.03630780547701014
3732,0.08599376166239381,0.025,0.0,0.9504907824099064,0.061182841547894044,0.0032645103444213864,gamma_high,0.08673766813419884,0.9440000000000001,0.07943282347242814
3733,0.17513018697500232,0.025,0.0,0.6179285116493702,0.2310028015610071,0.011317376570186286,a1_low,0.1687146425958399,0.648,0.15848931924611134
3734,0.15078601888380946,0.025,0.0,1.1851039804518222,0.0224484684697838,0.003309849999231099,gamma_high,0.15115082249864203,1.1840000000000002,0.02754228703338166
3735,0.0903605400118977,0.025,0.0,0.4458888776600361,0.6353403972056632,0.0033489872075189416,m_high,0.08661563698903726,0.48000000000000004,0.5495408738576245
3736,0.09955788613297045,0.025,0.0,0.8104061983525752,0.029815134253962025,0.001074919491234704,gamma_high,0.09986166463221005,0.808,0.03630780547701014
3737,0.16043082899414005,0.025,0.0,0.7711056523025035,0.8429760569800424,0.008800580477552947,a1_high,0.16636289652392405,0.72,0.9549925860214359
3738,0.16600608304142955,0.025,0.0,1.0258786402642728,0.08201057728342487,0.0044020599777723594,gamma_low,0.1647694863056246,1.032,0.06606934480075961
3739,0.07642219373956323,0.025,0.0,0.593206512182951,0.3092606304715251,0.005332347532686061,m_high,0.07372508872048844,0.624,0.2398832919019491
3740,0.0661051123868674,0.025,0.0,1.1443741209805012,0.39982343134779175,0.006113716896635426,m_low,0.06782571877897359,1.112,0.4570881896148752
3741,0.19274833318777385,0.025,0.0,0.48642123118042946,0.011381269927660245,0.0032809608618116037,gamma_high,0.19472275814191484,0.48000000000000004,0.03019951720402016
3742,0.13090416034683588,0.025,0.0,0.9160234160721302,0.10998121459955165,0.005972861246376773,gamma_high,0.13266044910786967,0.904,0.13803842646028852
3743,0.10797188598662616,0.025,0.0,0.6521989442408085,0.04175291157765201,0.0016264703398495225,gamma_low,0.10743914528453868,0.656,0.03162277660168379
3744,0.10878840070217849,0.025,0.0,1.1140100926160812,0.015784246459319477,0.0014164829210159993,gamma_high,0.10909536544538927,1.112,0.02187761623949553
3745,0.1324497441761196,0.025,0.0,0.4560449898242951,0.4482222693880342,0.0059539332397369575,a1_high,0.14011533778505164,0.41600000000000004,0.5495408738576245
3746,0.1936896220315248,0.025,0.0,0.9481471687555313,0.043021341248825104,0.003635096311023392,gamma_low,0.19280386821487827,0.9520000000000001,0.03311311214825911
3747,0.06748922499828042,0.025,0.0,0.6843348979949951,0.16298659640501592,0.004164125569215961,gamma_low,0.0658888442201473,0.704,0.1148153621496883
3748,0.07562860297039152,0.025,0.0,0.828478144109249,0.6603903517335654,0.004214777962819591,m_high,0.0730785260653809,0.8720000000000001,0.5754399373371569
3749,0.16447426788508895,0.025,0.0,0.7891653850674629,0.018711558635149696,0.0019504078079380267,gamma_low,0.1638810787234804,0.792,0.01096478196143185
3750,0.15946661620400848,0.025,0.0,1.0064383670687675,0.18000068891771928,0.009747465460107543,gamma_low,0.15630739442690347,1.024,0.13803842646028852
3751,0.09816000484861434,0.025,0.0,0.5737784400582313,0.06803795559965269,0.001911437646505509,gamma_high,0.098934866697275,0.5680000000000001,0.08317637711026708
3752,0.08882879414595665,0.025,0.0,0.9824295163154602,0.24098664279056078,0.007354095412999805,gamma_low,0.08708190943926213,1.0,0.19952623149688797
3753,0.14999235435388986,0.025,0.0,0.6498550444841384,0.09118248047385706,0.003213308766964296,gamma_low,0.14885228045482696,0.656,0.07585775750291836
3754,0.17373223640024665,0.025,0.0,1.154530519247055,0.8761740486231211,0.0053243786339760195,m_low,0.17831465139060773,1.112,0.9549925860214359
3755,0.08502962263301016,0.025,0.0,0.41532762944698337,0.024856073601748838,0.0020249218040413724,gamma_high,0.0862235501417871,0.40800000000000003,0.04786300923226385
3756,0.058012678800150756,0.025,0.0,1.0719723358750342,0.03239074889130547,0.002909151710897019,gamma_high,0.058625482353546365,1.064,0.054954087385762455
3757,0.1843607046175748,0.025,0.0,0.5080502077937126,0.12282921216010287,0.004980329546273141,gamma_low,0.18117049535043142,0.52,0.09120108393559097
3758,0.14185304818674924,0.025,0.0,0.8877500012516975,0.011776093384997688,0.005093929877785894,gamma_high,0.14326208843578792,0.88,0.03311311214825911
3759,0.11804407592862846,0.025,0.0,0.7296994552016258,0.33483907837700294,0.009633360604783052,m_high,0.11333953228665367,0.768,0.25118864315095807
3760,0.12032516184262933,0.025,0.0,0.8514056086540223,0.07921824877711724,0.00624526815683498,gamma_low,0.11843639852496443,0.8640000000000001,0.04570881896148752
3761,0.13490218524821104,0.025,0.0,0.7184527188539505,0.2799108742841314,0.008012419871144507,m_low,0.13939913398075596,0.6880000000000001,0.34673685045253166
