prebank_rank,state_id,a1,a2,a3,m,gamma,recovery_alias_margin_grid_verified,recovery_alias_margin_refined,refined_minus_grid_margin,alias_source_refined,alias_trigger_refined,alias_a1_refined,alias_m_refined,alias_gamma_refined,alias_delta_a1_refined,alias_delta_m_refined,alias_gamma_factor_refined
421,19163,0.0744231179356575,0.025,0.0,0.6521729126572609,0.3061901905725602,0.007321059357900986,0.00367228081092336,-0.003648778546977626,continuous_direct_verified,gamma_low,0.07253821971041516,0.6749061590033192,0.2551584921438002,0.0018848982252423485,0.022733246346058333,1.1999999999999997
422,21667,0.06719330148771406,0.025,0.0,0.6621407464146614,0.2915703017961173,0.007087699108827428,0.003316108314297951,-0.0037715907945294774,continuous_direct_verified,gamma_low,0.06557428199014968,0.6837372250848519,0.24297525149676444,0.001619019497564378,0.021596478670190544,1.2
423,37307,0.07246509920805694,0.025,0.0,0.6659746497869492,0.3121012550691513,0.006694898314100259,0.003689638691168113,-0.003005259622932146,continuous_direct_verified,gamma_low,0.07060838013777901,0.6893340289324532,0.2600843792242928,0.001856719070277929,0.02335937914550401,1.2
424,29227,0.08294771574437619,0.025,0.0,0.5978334732353687,0.4845332686331928,0.00852420098927525,0.0033068417657714697,-0.005217359223503779,continuous_direct_verified,m_low,0.08563460647525706,0.5678334732353687,0.5524855484265805,0.002686890730880867,0.030000000000000027,1.1402427535782476
425,23835,0.07765256129205228,0.025,0.0,0.6102550908923149,0.3754448623653505,0.006959063554906419,0.003982986686111223,-0.0029760768687951957,continuous_direct_verified,gamma_low,0.07524445117069056,0.6382615381651577,0.31287071863779214,0.0024081101213617173,0.02800644727284285,1.1999999999999997
426,9771,0.08298386074602604,0.025,0.0,0.6447702579200267,0.4481503685308433,0.006833225246860426,0.0036234240896093925,-0.0032098011572510338,continuous_direct_verified,m_low,0.08557942208154147,0.6147702579200267,0.5139104424027492,0.002595561335515431,0.030000000000000027,1.1467366279034534
427,31115,0.07855633762665093,0.025,0.0,0.6458131514489651,0.3692940409004545,0.006718502479744422,0.004178972742462478,-0.0025395297372819434,continuous_direct_verified,gamma_low,0.0761973589606832,0.6738173564320652,0.3077450340837121,0.002358978665967723,0.02800420498310008,1.1999999999999997
428,38795,0.07830052333883941,0.025,0.0,0.6324703067541122,0.9372101878842574,0.00954005019039866,0.0018730307830139119,-0.007667019407384748,continuous_direct_verified,m_high,0.07644510721801916,0.6624703067541122,0.8644256120823925,0.0018554161208202552,0.030000000000000027,1.084199929738925
429,27427,0.06826644213870169,0.025,0.0,0.584987310320139,0.9987765814256616,0.00666189868080623,0.0015416680244941493,-0.005120230656312081,continuous_direct_verified,m_high,0.06660765136376114,0.614987310320139,0.920884375552185,0.0016587907749405495,0.030000000000000027,1.08458413232038
430,46219,0.0791723960544914,0.025,0.0,0.5876472070813179,0.6119377125180154,0.006169500812673897,0.0026173635838735365,-0.003552137228800361,continuous_direct_verified,m_low,0.08158455033043605,0.5576472070813179,0.6822920748501974,0.002412154275944642,0.030000000000000027,1.114969809660343
431,41179,0.07414533384144306,0.025,0.0,0.5794672191143035,0.6920517739798199,0.006116998690245923,0.002206469886220063,-0.00391052880402586,continuous_direct_verified,m_low,0.07633255064861828,0.5494672191143035,0.7649730671816888,0.0021872168071752213,0.030000000000000027,1.1053697077929827
432,39627,0.08158309273421765,0.025,0.0,0.7044573202729225,0.015645730184932517,0.003006063312380968,0.0030060520531612267,-1.1259219741439896e-08,continuous_direct_verified,gamma_high,0.0817211827967078,0.70399999715726,0.019054607177626044,0.00013809006249014544,0.00045732311566248907,1.217879060446563
433,2651,0.07465760977938772,0.025,0.0,0.7042105332016945,0.012710393543529722,0.0027764280503827536,0.0016389122880855823,-0.0011375157622971713,continuous_direct_verified,gamma_high,0.07504247564433499,0.7001052675260773,0.023532611321704755,0.0003848658649472647,0.004105265675617198,1.851446317622803
434,32651,0.0783981720916927,0.025,0.0,0.7277653634548187,0.011522636645025895,0.002663234549710769,0.001970394870256568,-0.000692839679454201,continuous_direct_verified,gamma_high,0.07876329534536004,0.7238826831380776,0.021397673504678114,0.000365123253667346,0.003882680316741105,1.8570119117585024
435,25915,0.0720150584820658,0.025,0.0,0.7285474069416523,0.015543918901595347,0.002514459983979036,0.002514452782905629,-7.201073406841452e-09,continuous_direct_verified,gamma_high,0.07213937258129469,0.7279999979665164,0.019054607178191508,0.00012431409922888936,0.0005474089751359434,1.2258560597762667
436,10683,0.07253592866472901,0.025,0.0,0.736203571408987,0.018226133874985607,0.0028226253388211873,0.0015113152625768633,-0.001311310076244324,continuous_direct_verified,gamma_high,0.0729504720946119,0.732101785212142,0.03019519933566618,0.0004145434298828965,0.004101786196844981,1.6566979888756044
437,12843,0.08295041136443615,0.025,0.0,0.672425502538681,0.019905532696979512,0.0028155519618470763,0.0016633303603025148,-0.0011522216015445615,continuous_direct_verified,gamma_high,0.08345066713867036,0.6682127505051346,0.03229070486155031,0.0005002557742342095,0.00421275203354643,1.6221974740947342
438,12539,0.07089910544455053,0.025,0.0,0.680927474796772,0.024143739324904802,0.0028020844941111615,0.0010653207123627571,-0.0017367637817484044,continuous_direct_verified,gamma_low,0.07056079370335278,0.684463737398386,0.014184422008229306,0.00033831174119774987,0.003536262601613993,1.7021306409875177
439,25163,0.08192542628385127,0.025,0.0,0.7439288891851902,0.026230513871079334,0.0027511828376465186,0.0027511827584544442,-7.91920743391239e-11,continuous_direct_verified,gamma_high,0.08277464514992317,0.7360000002275275,0.04786300923230095,0.0008492188660718936,0.007928888957662639,1.824707265269122
440,10395,0.07686527776531876,0.025,0.0,0.67164361551404,0.0279462890893192,0.0027811009664081357,0.0024351460206187524,-0.0003459549457893833,continuous_direct_verified,gamma_high,0.07732289916894096,0.6678218059415474,0.04006385142179577,0.0004576214036221965,0.0038218095724925627,1.4336018386465408
441,21131,0.07874140921048821,0.025,0.0,0.7204868033528328,0.02927272408747124,0.0027519973184319934,0.0027519973184319934,0.0,verified_grid,gamma_high,0.07962449373207409,0.712,0.05248074602497726,0.0008830845215858779,0.008486803352832806,1.79282071146358
442,31275,0.08284688061103226,0.025,0.0,0.7032009229063988,0.029572225947853574,0.002721050026913168,0.0027210482897531067,-1.7371600611985893e-09,continuous_direct_verified,gamma_high,0.08367455230984108,0.6959999989368925,0.05011872335641016,0.0008276716988088184,0.007200923969506334,1.6947903564915074
443,21771,0.0800773893017322,0.025,0.0,0.7282252050936222,0.036610332806407464,0.0026897259773103837,0.002689725797632882,-1.796775016098262e-10,continuous_direct_verified,gamma_low,0.07926454601626672,0.7359999996625635,0.015135612484312522,0.0008128432854654782,0.007774794568941257,2.4188207014650156
444,28299,0.07886974285356702,0.025,0.0,0.7400091402232647,0.07226742019564411,0.003899257421889477,0.0038992572011817914,-2.207076856344803e-10,continuous_direct_verified,gamma_low,0.07764996852373723,0.7520000004477908,0.039810717057702116,0.0012197743298297814,0.011990860224526112,1.815275522189135
445,3627,0.08307903110980988,0.025,0.0,0.6919778801500798,0.07498946692521269,0.0038380940179147498,0.0038380902921341816,-3.725780568179099e-09,continuous_direct_verified,gamma_high,0.08430476898606422,0.6800000018370347,0.10471285484299207,0.0012257378762543375,0.011977878313045087,1.396367505151392
446,3851,0.08038625866174698,0.025,0.0,0.700269489735365,0.06552179083998076,0.003825203418208777,0.0038252017919462662,-1.6262625109411677e-09,continuous_direct_verified,gamma_low,0.07919762877101882,0.7119999987907706,0.03467368504304841,0.0011886298907281545,0.011730509055405625,1.8896690893579242
447,20875,0.07842448805458845,0.025,0.0,0.6924349196255207,0.06977569149103158,0.0036445560064227024,0.0036445554639104876,-5.42512214839197e-10,continuous_direct_verified,gamma_low,0.07722271171531724,0.7040000006787982,0.03801893963473796,0.00120177633927121,0.01156508105327747,1.8352876792828128
448,32843,0.0821250572334975,0.025,0.0,0.6800040304660797,0.12377520740839415,0.004342453831575723,0.002510104457947747,-0.0018323493736279758,continuous_direct_verified,gamma_high,0.08315134492563643,0.669970923552079,0.14853024889007296,0.0010262876921389302,0.010033106914000722,1.2
449,43851,0.08245203499682249,0.025,0.0,0.755452448874712,0.08808075969838536,0.0040942383338973334,0.004094238189525235,-1.4437209847756316e-10,continuous_direct_verified,gamma_low,0.08114865262983825,0.7680000003726716,0.05495408739002866,0.0013033823669842404,0.012547551497959608,1.6028063403772852
450,19595,0.07926012761890888,0.025,0.0,0.7340696424245834,0.12261886287854495,0.004094110316786381,0.0025847086741122615,-0.0015094016426741193,continuous_direct_verified,gamma_high,0.08022289136829303,0.7240161180530736,0.14714263545425393,0.0009627637493841434,0.010053524371509748,1.2
451,16571,0.07307191770523787,0.025,0.0,0.7017528928816319,0.1279205389944437,0.004058597802363088,0.00405859017395436,-7.628408727616831e-09,continuous_direct_verified,gamma_low,0.07224423870981919,0.7119999973700262,0.10471285474617066,0.0008276789954186764,0.010247104488394276,1.2216316640829787
452,46091,0.07956526339985431,0.025,0.0,0.7172546111047268,0.19875581283558355,0.006697433504234081,0.0031957856142176863,-0.0035016478900163944,continuous_direct_verified,gamma_low,0.07827021259401942,0.7314097185917904,0.16562984402965297,0.0012950508058348909,0.014155107487063612,1.2
453,30923,0.08122196374461055,0.025,0.0,0.6718069784343242,0.20036245924593393,0.006057842868122336,0.0030948547340671263,-0.00296298813405521,continuous_direct_verified,gamma_low,0.07986750570801597,0.6859030757297062,0.1669687160382783,0.0013544580365945774,0.01409609729538197,1.2
454,12827,0.0774953380227089,0.025,0.0,0.7440643988549709,0.21329039860439128,0.005387884067085516,0.0033866740996591183,-0.0020012099674263976,continuous_direct_verified,gamma_low,0.07615282847259365,0.7595086650928666,0.17774199883699274,0.0013425095501152506,0.015444266237895743,1.2
455,2891,0.082469613943249,0.025,0.0,0.7158808074891567,0.15808494173334084,0.0053302145800020705,0.0027704934249539936,-0.002559721155048077,continuous_direct_verified,gamma_low,0.08140262116078018,0.7267592329127346,0.1317374514444507,0.0010669927824688286,0.010878425423577864,1.2
456,26123,0.07976761288009585,0.025,0.0,0.734524566680193,0.3433036656842585,0.00804378130071443,0.004506737376922586,-0.0035370439237918444,continuous_direct_verified,m_low,0.0822161264133539,0.7045245666801929,0.4066561400506564,0.002448513533258048,0.030000000000000027,1.184537716019217
457,17691,0.0775942349806428,0.025,0.0,0.7294331096112728,0.26455922288562095,0.007814978024802733,0.003832374919481,-0.0039826031053217335,continuous_direct_verified,gamma_low,0.07592950079540597,0.7492073430222144,0.22046601907135083,0.001664734185236827,0.019774233410941533,1.1999999999999997
458,22795,0.07990584471262992,0.025,0.0,0.682294087857008,0.33148862190709044,0.0073172217478115935,0.004213262486421175,-0.0031039592613904187,continuous_direct_verified,gamma_low,0.07775730585086459,0.7075136370619752,0.2762405182559087,0.002148538861765331,0.025219549204967273,1.2000000000000002
459,40331,0.07862068451941014,0.025,0.0,0.6983123935759068,0.2819838837827702,0.007240962383357224,0.003883717508719145,-0.0033572448746380787,continuous_direct_verified,gamma_low,0.07681049411368131,0.7193760781155653,0.23498656981897517,0.0018101904057288287,0.021063684539658456,1.2
460,33179,0.0762449820060283,0.025,0.0,0.7384201653301716,0.4007651351030012,0.00754296512586269,0.004010882567253094,-0.003532082558609596,continuous_direct_verified,m_low,0.07856844567248879,0.707432476906092,0.465463596927305,0.002323463666460482,0.030987688424079618,1.161437351100104
461,3003,0.07277040779590607,0.025,0.0,0.7429532825946807,0.36503266617749286,0.007492875880077456,0.004015966284936971,-0.003476909595140485,continuous_direct_verified,m_low,0.07495776320272131,0.7129532825946807,0.4278336952010233,0.002187355406815236,0.030000000000000027,1.1720422166080726
462,6947,0.06830319119617344,0.025,0.0,0.7322236619889736,0.4444743584986738,0.007480997696045264,0.004373466509409145,-0.003107531186636118,continuous_direct_verified,gamma_low,0.06598380435453466,0.7678859665504727,0.3703952987488948,0.002319386841638779,0.0356623045614991,1.2
463,8763,0.07135318093933166,0.025,0.0,0.6728273674845695,0.4910166576725463,0.006998506540148692,0.003015585701632322,-0.00398292083851637,continuous_direct_verified,m_low,0.07345900233211328,0.6428273674845695,0.5556821027164346,0.0021058213927816205,0.030000000000000027,1.131697049445139
464,5515,0.07867101239971817,0.025,0.0,0.6777691580355167,0.9184746730547476,0.009588418734306513,0.0018046264397815427,-0.00778379229452497,continuous_direct_verified,m_low,0.08050047641335435,0.6477691580355167,0.9920374300831254,0.0018294640136361784,0.030000000000000027,1.080092308679254
465,3275,0.0811700213700533,0.025,0.0,0.7330386489629745,0.6840431784774614,0.006955044210951115,0.002553249569380376,-0.004401794641570739,continuous_direct_verified,m_low,0.08319514557508813,0.7030386489629745,0.7486649999716213,0.0020251242050348256,0.030000000000000027,1.0944703836357152
466,25227,0.07877145721577108,0.025,0.0,0.6986351527273655,0.6411875075922179,0.006662685324328539,0.002622768362718266,-0.0040399169616102725,continuous_direct_verified,m_low,0.08084719989327252,0.6686351527273655,0.70652413112918,0.0020757426775014354,0.030000000000000027,1.101899401911796
467,28571,0.07591457548551261,0.025,0.0,0.7265818402171135,0.8947899322155471,0.00636633369367684,0.0018078868892417378,-0.004558446804435103,continuous_direct_verified,m_low,0.07761937771590835,0.6965818402171134,0.9647407706196549,0.0017048022303957355,0.030000000000000027,1.0781757101702136
468,43108,0.0758380251005292,0.025,0.0,0.8324668638408184,0.014529553292740121,0.0030424415099246246,0.0030424323585003248,-9.151424299781719e-09,continuous_direct_verified,gamma_high,0.0759729980989343,0.8319999974596857,0.01819700858446014,0.00013497299840510568,0.0004668663811326912,1.2524134925436772
469,3659,0.08174723624251784,0.025,0.0,0.7758482716977596,0.011190812111086376,0.002944285994363554,0.002174680973786471,-0.000769605020577083,continuous_direct_verified,gamma_high,0.08212462375105177,0.7719241374702938,0.021087321779001956,0.0003773875085339301,0.0039241342274658475,1.8843424024706328
470,7268,0.07601673915050924,0.025,0.0,0.8241148605942725,0.010071447261387662,0.00282475646257264,0.002594227872044746,-0.00023052859052789375,continuous_direct_verified,gamma_high,0.076092602905579,0.8241148583920773,0.012085736713665196,7.586375506975218e-05,2.2021952039708026e-09,1.2000000000000002
471,36956,0.06698039597831668,0.025,0.0,0.8315754234790802,0.01116681344733508,0.002691673258068934,0.0019532605467130495,-0.0007384127113558847,continuous_direct_verified,gamma_high,0.06727177130530232,0.8277877129038483,0.020585207709233562,0.0002913753269856434,0.003787710575231862,1.843427205649804
472,17588,0.08251640005037189,0.025,0.0,0.8011943534016609,0.02666515326828258,0.0036270654845887294,0.0030280147466694124,-0.0005990507379193171,continuous_direct_verified,gamma_high,0.08307867305785269,0.7965971745327907,0.04097912350265298,0.0005622730074807958,0.004597178868870233,1.5368043487451635
473,9524,0.08156786882318556,0.025,0.0,0.8397739663720131,0.025049477343442445,0.003106293527609253,0.002400214971956553,-0.0007060785556527002,continuous_direct_verified,gamma_high,0.08203088085520176,0.8358869816360137,0.03706721502392103,0.000463012032016194,0.003886984735999355,1.4797600171735574
474,42331,0.07566504343412817,0.025,0.0,0.7928350932896138,0.026475991844583876,0.0030591853536462033,0.0023483254201121253,-0.000710859933534078,continuous_direct_verified,gamma_high,0.07614843087111658,0.788417545273449,0.0399040285289099,0.00048338743698841946,0.004417548016164785,1.5071778524162436
475,10212,0.07722436883486808,0.025,0.0,0.8076509594917297,0.019699463792279152,0.003048774621243217,0.001493967166826216,-0.0015548074544170013,continuous_direct_verified,gamma_high,0.07762339551485781,0.8038254794311601,0.030677348890723,0.00039902667998972796,0.003825480060569597,1.5572682187799665
476,20708,0.07783773024566472,0.025,0.0,0.8156271040439605,0.028256373113003174,0.0031341608437967738,0.00258061722527806,-0.0005535436185187138,continuous_direct_verified,gamma_high,0.07828265235958617,0.8118135502546127,0.04028550677508965,0.000444922113921456,0.00381355378934789,1.4257140013680965
477,37403,0.07747576194815338,0.025,0.0,0.7834426827728749,0.03897629147921663,0.0030650438044191866,0.003065043804419126,-6.071532165918825e-17,continuous_direct_verified,gamma_low,0.07661181352169687,0.792,0.01513561248436208,0.0008639484264565123,0.00855731722712516,2.575138040795272
478,17099,0.08151711975224317,0.025,0.0,0.7842062421143055,0.03139781525284208,0.0029965055326627477,0.002996504826428899,-7.062338487455466e-10,continuous_direct_verified,gamma_low,0.08070441700005908,0.7919999992914915,0.01,0.0008127027521840913,0.007793757177186,3.1397815252842083
479,25972,0.07885202490724624,0.025,0.0,0.8400170341134071,0.04428966757841288,0.002936072928889466,0.0029360726816037488,-2.4728571707682834e-10,continuous_direct_verified,gamma_high,0.07966787661443782,0.8319999995894084,0.06606934479496412,0.0008158517071915755,0.008017034523998712,1.4917552649947372
480,8011,0.08229221934452655,0.025,0.0,0.7887996703386306,0.07017712543313967,0.004009468321139705,0.0040094680076954515,-3.1344425319157487e-10,continuous_direct_verified,gamma_low,0.08111264051579377,0.8000000005449308,0.03981071705813998,0.0011795788287327774,0.01120033020630018,1.762769691654945
481,19675,0.07425619973801077,0.025,0.0,0.771796215325594,0.07675809601225343,0.003899309082158724,0.0038992997476385823,-9.334520141655173e-09,continuous_direct_verified,gamma_low,0.07376535817133754,0.7760000028768252,0.0630957344724572,0.000490841566673228,0.004203787551231297,1.2165338378897892
482,33116,0.06745198043063283,0.025,0.0,0.8444052331149579,0.07003701121444546,0.003678540784377798,0.003678540190530929,-5.9384686924846e-10,continuous_direct_verified,gamma_low,0.06649971828420025,0.8559999993055961,0.03981071705397482,0.0009522621464325837,0.011594766190638262,1.759250181791256
483,9668,0.07129185362719,0.025,0.0,0.8126956708729267,0.07171481899234466,0.0035656958997578748,0.003565695881945552,-1.7812322797294833e-11,continuous_direct_verified,gamma_low,0.0702856736343336,0.8239999998809324,0.041686938347535465,0.0010061799928563903,0.011304329008005709,1.7203186857828923
484,3060,0.07956160679459573,0.025,0.0,0.8260018907487392,0.12811183239243668,0.004926238250916309,0.002966292078939692,-0.0019599461719766167,continuous_direct_verified,gamma_high,0.08055166265934165,0.8152794504532983,0.153734198870924,0.0009900558647459173,0.010722440295440894,1.1999999999999997
485,40436,0.0796793133020401,0.025,0.0,0.8114952720701694,0.09955505028977486,0.004444482959341458,0.004444475921453344,-7.037888114305724e-09,continuous_direct_verified,gamma_high,0.08069112152447683,0.8000000026795965,0.1258925412667664,0.0010118082224367247,0.011495269390572882,1.264552033275369
486,33236,0.08304532733745873,0.025,0.0,0.8301731958985328,0.1135827180661775,0.004351668588429744,0.004351662949161634,-5.639268109772222e-09,continuous_direct_verified,gamma_low,0.08199516728380692,0.8400000023933695,0.08709635903854322,0.0010501600536518135,0.009826806494836693,1.3041040902285377
487,41820,0.06721750241704286,0.025,0.0,0.8253767699003219,0.12099176014892954,0.004299856568603849,0.004299855465449454,-1.1031543950892897e-09,continuous_direct_verified,gamma_low,0.06600948126043732,0.8400000010156005,0.08317637712877662,0.0012080211566055377,0.014623231115278523,1.4546409007644778
488,35147,0.08268448123708369,0.025,0.0,0.7737042620778083,0.17258135757085039,0.006208276571591429,0.003169482291326068,-0.0030387942802653613,continuous_direct_verified,gamma_low,0.08153329540926788,0.7858703710429247,0.14381779797570868,0.001151185827815815,0.012166108965116385,1.1999999999999997
489,13835,0.07978985817171634,0.025,0.0,0.77192772179842,0.18125584695727168,0.0060294829497654495,0.0031854040806475587,-0.002844078869117891,continuous_direct_verified,gamma_low,0.07862246637281446,0.7848018547262547,0.15104653913105975,0.001167391798901879,0.012874132927834792,1.1999999999999997
490,42059,0.08204825497232379,0.025,0.0,0.7811655461788177,0.1843446687607465,0.005945761859279105,0.0033335667532822747,-0.0026121951059968306,continuous_direct_verified,gamma_low,0.08082973113116151,0.794308909409623,0.1536205573006221,0.0012185238411622779,0.013143363230805227,1.2
491,12404,0.07835338870063424,0.025,0.0,0.842476374655962,0.20559107047952294,0.005795697824446379,0.003687577366645215,-0.002108120457801164,continuous_direct_verified,gamma_low,0.07706990109170839,0.857545057131085,0.17132589206626914,0.001283487608925854,0.015068682475122941,1.1999999999999997
492,45771,0.08155007585883142,0.025,0.0,0.7572313010692596,0.2916415023391452,0.008434296711808524,0.0043562032791847555,-0.004078093432623769,continuous_direct_verified,gamma_low,0.07964545809451669,0.7795493172780954,0.24303458528262104,0.0019046177643147338,0.022318016208835778,1.2
493,2516,0.08300395915284753,0.025,0.0,0.844345898926258,0.35190480836511084,0.008245133274739132,0.004902771972044757,-0.003342361302694375,continuous_direct_verified,m_low,0.08537241918741025,0.814345898926258,0.41255887516421363,0.0023684600345627166,0.030000000000000027,1.1723593010305575
494,8564,0.07889850451610983,0.025,0.0,0.8303794726729392,0.327852412230014,0.008024867816848868,0.004835817052035112,-0.0031890507648137554,continuous_direct_verified,gamma_low,0.07687427050847419,0.8564795975403072,0.27321034352501167,0.002024234007635642,0.026100124867368013,1.2
495,25700,0.07593351439572871,0.025,0.0,0.8265890084207057,0.3561056440352766,0.007718817159778003,0.004462785102673694,-0.003256032057104309,continuous_direct_verified,m_low,0.07811673672696863,0.7965890084207057,0.41713936480654934,0.002183222331239923,0.030000000000000027,1.1713921747480829
496,16628,0.08035749699920416,0.025,0.0,0.8168358013033867,0.3622922892238452,0.00815190142352086,0.0045966776521999915,-0.003555223771320869,continuous_direct_verified,m_low,0.08266329524312849,0.7868358013033867,0.42326877118903583,0.002305798243924323,0.030000000000000027,1.168307424085186
497,41243,0.07782516353763641,0.025,0.0,0.7772450543940067,0.3597348919804593,0.007991971147594302,0.004390180657347964,-0.003601790490246338,continuous_direct_verified,m_low,0.08011749147978467,0.7472450543940067,0.4217145446127799,0.002292327942148259,0.030000000000000027,1.1722925799360249
498,4532,0.08171570268459619,0.025,0.0,0.8038123734295368,0.39374066883668374,0.0076517549462535575,0.0043422309436970535,-0.003309524002556504,continuous_direct_verified,m_low,0.08403031383435215,0.7738123734295368,0.4546589266052455,0.0023146111497559657,0.030000000000000027,1.1547167021088938
499,26292,0.08271224112249911,0.025,0.0,0.8196612901985645,0.4226859395471194,0.007220991182274511,0.004181069105836554,-0.003039922076437957,continuous_direct_verified,m_low,0.08498713974974778,0.7896612901985645,0.48290489685817245,0.002274898627248667,0.030000000000000027,1.1424673774944436
500,36555,0.08138487078249455,0.025,0.0,0.7752399660646916,0.720397099828614,0.006667739477101702,0.002452547817114999,-0.0042151916599867025,continuous_direct_verified,m_low,0.0833088757989385,0.7452399660646916,0.7839349058266958,0.0019240050164439498,0.030000000000000027,1.0881983089787532
501,19380,0.08203941360116006,0.025,0.0,0.8254689060151577,0.7035744361735038,0.0066184514025026025,0.002561571686895893,-0.0040568797156067095,continuous_direct_verified,m_low,0.08393067179811078,0.7954689060151576,0.7649632554007155,0.0018912581969507264,0.030000000000000027,1.0872527710942486
502,38987,0.08221320970915258,0.025,0.0,0.7616561867296696,0.8097541761118501,0.006265510496967993,0.0021801701897612817,-0.004085340307206711,continuous_direct_verified,m_low,0.0840824349452944,0.7316561867296696,0.8756389722170075,0.0018692252361418166,0.030000000000000027,1.081363947292637
503,30532,0.07303626136854291,0.025,0.0,0.8337881900370121,0.612467282179601,0.005823691132507769,0.0026859313299989382,-0.003137759802508831,continuous_direct_verified,m_low,0.07480373285956284,0.8037881900370121,0.6725346442708501,0.0017674714910199257,0.030000000000000027,1.098074401423511
504,21156,0.07576427776366473,0.025,0.0,0.9196442417800427,0.011504933641630905,0.0031685876439457843,0.002036055665708778,-0.0011325319782370061,continuous_direct_verified,gamma_high,0.07610817205791126,0.9158221220706004,0.021381229842037528,0.0003438942942465273,0.00382211970944224,1.8584400838844464
505,9636,0.07463779523968697,0.025,0.0,0.9038533203303813,0.016480345578784448,0.0031312570153169436,0.001583738714307933,-0.0015475183010090106,continuous_direct_verified,gamma_high,0.0750166737821974,0.8999266604083378,0.02742039964001086,0.00037887854251042463,0.003926659922043552,1.6638243117492517
506,4052,0.08316165083087981,0.025,0.0,0.9265057750046253,0.01209093440697258,0.0029634972062641527,0.0003723160874102583,-0.0025911811188538943,continuous_direct_verified,gamma_low,0.08308332527070705,0.9272528873476861,0.010037817826815463,7.832556017275949e-05,0.0007471123430607962,1.2045381392230823
507,3108,0.0738076547626406,0.025,0.0,0.8868541128933429,0.010802216779432612,0.002698507379360865,0.0016412857156542038,-0.0010572216637066611,continuous_direct_verified,gamma_high,0.07411318051003275,0.883427057306006,0.019785501706744844,0.0003055257473921491,0.0034270555873369135,1.831614946333643
508,2676,0.07863962189294399,0.025,0.0,0.9050771586596965,0.02421730212164906,0.0038995696071529866,0.0014999515002576598,-0.002399618106895327,continuous_direct_verified,gamma_low,0.07827584165195893,0.9085385794464383,0.01420601460707927,0.00036378024098505934,0.003461420786741831,1.7047217528257976
509,21972,0.08286397438496351,0.025,0.0,0.9043638490140438,0.02160922611902454,0.0038176738323696044,0.0018836486868896202,-0.0019340251454799842,continuous_direct_verified,gamma_high,0.08332915995103324,0.9001819241896613,0.03364420185909644,0.0004651855660697257,0.00418192482438251,1.5569369154537391
510,7636,0.08289769673720003,0.025,0.0,0.8728315509855746,0.024070270423262898,0.0036122737007620856,0.0022385922654231823,-0.0013736814353389032,continuous_direct_verified,gamma_high,0.08340799740611293,0.8684157744705349,0.03718185969462512,0.0005103006689129025,0.004415776515039771,1.5447213114269969
511,43556,0.07366215218789876,0.025,0.0,0.928646981716156,0.02155477373170165,0.0034217927890408412,0.001974015803346593,-0.001447776985694248,continuous_direct_verified,gamma_high,0.07410327824084989,0.9243234902771592,0.034384471788821654,0.0004411260529511296,0.004323491438996796,1.595213766417355
512,15028,0.08256052616052331,0.025,0.0,0.928503954410553,0.031070855295971124,0.003393102079858698,0.0033931017112468036,-3.6861189448011977e-10,continuous_direct_verified,gamma_low,0.08176101048673318,0.9359999994553366,0.01,0.0007995156737901354,0.007496045044783628,3.1070855295971125
513,41140,0.08228668770752848,0.025,0.0,0.8554330974817276,0.03633824200954657,0.0033569385402678325,0.0033569361963592627,-2.3439085698392925e-09,continuous_direct_verified,gamma_high,0.08311349566030499,0.8479999986349017,0.05754399372271366,0.0008268079527765093,0.0074330988468258585,1.5835657021491585
514,25652,0.0809282802976668,0.025,0.0,0.8644208952784538,0.029702061709107774,0.003263963176066595,0.0032639630213908933,-1.5467570150043408e-10,continuous_direct_verified,gamma_high,0.08179579432795044,0.8560000003449673,0.052480746025302755,0.0008675140302836365,0.008420894933486522,1.7669058309581982
515,15668,0.08151640337891877,0.025,0.0,0.9206234626471996,0.03965305346914163,0.0031773075610887986,0.003177307481346543,-7.974225576731775e-11,continuous_direct_verified,gamma_low,0.0807411312040465,0.9279999997558095,0.019054607179694198,0.0007752721748722768,0.00737653710860986,2.081021828222124
516,39108,0.0717966249678284,0.025,0.0,0.9243271812796593,0.07063070901807932,0.004198966721073902,0.0041989663009235545,-4.2015034767278747e-10,continuous_direct_verified,gamma_low,0.07076946720931308,0.9359999993705352,0.039810717054478244,0.0010271577585153208,0.011672818090875947,1.7741631963429851
517,17316,0.07507327576167883,0.025,0.0,0.9074983596801758,0.0721476024321167,0.003999076033736085,0.003999067764346585,-8.269389499548918e-09,continuous_direct_verified,gamma_low,0.07455309902500956,0.9120000027440098,0.05754399375323143,0.0005201767366692645,0.004501643063834049,1.2537816325629152
518,19292,0.06719710100442172,0.025,0.0,0.9331986963748932,0.07644967947163686,0.0036122561965479657,0.0036122561371162115,-5.943175422282176e-11,continuous_direct_verified,gamma_low,0.06630264966648991,0.9439999997829756,0.04786300923253925,0.000894451337931812,0.010801303408082386,1.5972601952420329
519,1348,0.07336634839884937,0.025,0.0,0.8528875805437565,0.06438170088811862,0.0035565094365125794,0.0035565024454374573,-6.9910751220210454e-09,continuous_direct_verified,gamma_high,0.07389687191134355,0.8479999976299112,0.07943282343916643,0.0005305235124941771,0.004887582913845279,1.2337795110011676
