state_id,split,a1,m,gamma,sigma_max_3p,sigma_mid_3p,sigma_min_3p,condition_3p,sigma_min_2p_a1_gamma,condition_2p_a1_gamma,cos_a1_m,cos_a1_loggamma,cos_m_loggamma,null_a1_tol_units,null_m_tol_units,null_loggamma_tol_units,null_da1_actual,null_dm_actual,null_dloggamma_actual,null_gamma_factor_signed
2483,train,0.05024983044713736,0.778065700829029,0.31892044127021274,5.532956328705268,0.08945381150412947,0.0023043762134570306,2401.0646770236854,0.05932917908838464,93.24103565435125,-0.8466984096080787,-0.9992357452988034,0.866821645880089,0.20190905831900036,-0.6628327979339974,0.7210307997247571,0.0010095452915950018,-0.01988498393801992,0.1314594579022078,1.1404916688602973
8856,train,0.0996616633143276,1.192141702771187,0.975320088766982,6.317535983223838,0.14649179680761218,0.001902861819603947,3320.0182578358426,0.13252208731351384,47.6027679712994,-0.9775205111200793,-0.9989979174251983,0.9859735121622766,0.32188581768924535,-0.9033157415802773,0.283566908125401,0.0016094290884462268,-0.02709947224740832,0.0517003601446714,1.053060156441715
18085,train,0.16450921064242724,0.6332434386014938,0.027797794598463384,4.822643766860549,0.20578811505356498,0.0009481303579756191,5086.477535807962,0.01232446865637893,389.93294420083794,-0.8903410512433317,-0.9995593113270728,0.9034238112575264,0.08155152330755201,-0.05950267724458791,0.9948913410252119,0.00040775761653776005,-0.0017850803173376372,0.1813901381365418,1.1988828179739628
36104,train,0.09392235181294382,1.0376983001828193,0.7124518165607229,5.991022587210512,0.15912219846866318,0.002654531898983161,2256.9035955097847,0.13771434492023196,43.46081598709895,-0.9499048290726191,-0.9989358354181863,0.9632996578146998,0.34123003370385047,-0.8645781472577403,0.3688721884106235,0.0017061501685192524,-0.025937344417732208,0.06725335164901781,1.069566420267647
35090,train,0.18223886257037525,1.0000637762248514,0.011504643752233186,4.580249104334439,0.20337378631505104,0.000648716613932124,7060.477573669288,0.00482956195816,944.1991775295919,-0.9029222686316752,-0.9995979904277426,0.9146347732073539,0.03515275713151452,-0.02342845253225201,0.9991072971798359,0.00017576378565757261,-0.0007028535759675602,0.18215879782602792,1.1998047051319147
29308,train,0.06337862862274052,1.1521687343716622,0.05466870310925123,5.658895083841037,0.08546535078502582,0.0014280827725600656,3962.5819963478493,0.009854287379335282,573.957407588872,-0.9068084078718098,-0.999614974786219,0.9180308098218772,0.05880309265606349,-0.11404072689575961,0.9917342934996092,0.00029401546328031744,-0.003421221806872788,0.18081454031680141,1.1981929422023547
45254,train,0.1556936722248793,1.199684426188469,0.11452371063444325,4.818196875649638,0.1686498952185248,0.005329466164401446,904.0674482245767,0.04206903371810878,114.19631382312105,-0.9122146744626766,-0.9995707719590526,0.9237244616476809,0.28707574274080444,-0.24683700897316307,0.9255587549858721,0.0014353787137040223,-0.0074051102691948915,0.1687493131132986,1.183823332737126
1274,train,0.16906673666089775,1.1764940232038499,0.03618405635764063,4.6262995308008685,0.18365854145879557,0.0021329585543789268,2168.9589426400976,0.013348252153499296,345.3235447672836,-0.9060559868503903,-0.9996480849630347,0.9168176421607955,0.10343333973108569,-0.07148958699478314,0.9920639007560903,0.0005171666986554284,-0.002144687609843494,0.18087463482493366,1.1982649491814543
41066,train,0.1746465276926756,0.938340662419796,0.7423500328830605,8.074243146018263,0.2037816264000363,0.003583841104751375,2252.9579046664808,0.15488496542148708,52.0630836941161,-0.9390398848111141,-0.9988417958396129,0.9544862899921089,0.5646590433013798,-0.7589836955867175,0.324197339056784,0.002823295216506899,-0.022769510867601525,0.059108163565290396,1.060889984177587
9908,train,0.08271036804653706,1.144253319501877,0.018389195019636272,5.499451542683797,0.10890991031254653,0.0006373786437079617,8628.233149906999,0.003938834126825525,1394.9790263204404,-0.9045467209382901,-0.999652656681238,0.9153211951512233,0.02568437269973548,-0.03565840017679661,0.9990339291014354,0.00012842186349867738,-0.0010697520053038984,0.18214542124375496,1.1997886559529067
15388,train,0.06433652117848397,1.0186850316822529,0.9528888088901553,5.189766325775659,0.1362634844689451,0.001380309991515501,3759.855653930024,0.1259595638030623,41.167070081155636,-0.9662738992028036,-0.9987955508017249,0.977740891654177,0.2208216990843738,-0.9235941334578226,0.31338738624230567,0.001104108495421869,-0.027707824003734678,0.057137276139285514,1.0588011485534858
