state_id,recovery_alias_margin_grid_verified,recovery_alias_margin_refined,refined_minus_grid_margin,alias_source_refined,alias_trigger_refined,alias_a1_refined,alias_m_refined,alias_gamma_refined,alias_delta_a1_refined,alias_delta_m_refined,alias_gamma_factor_refined
20699,0.002981941323106824,0.0029819385622324238,-2.760874400192098e-09,continuous_direct_verified,gamma_high,0.07531388203478431,0.5440000013688219,0.1047128548329409,0.0012006482282189007,0.011660813423095884,1.4070178016379897
25270,0.010098623382209852,0.0032312339549667333,-0.006867389427243118,continuous_direct_verified,m_low,0.1507138154823857,0.870929519534111,0.9461293033039574,0.00297032281575374,0.030000000000000027,1.0702757087558155
46722,0.01630752177635216,0.0037977438225086663,-0.012509777953843495,continuous_direct_verified,gamma_low,0.1990659952908931,1.093099267814102,0.013204971239774856,0.0007049601245494863,0.0029007181858444753,1.5845965492053682
42175,0.0028667590907961124,0.002764119176923444,-0.00010263991387266837,continuous_direct_verified,gamma_high,0.11212823283516965,0.48406745542997476,0.023514515812611096,0.000648510173272096,0.0040674480307663075,1.852871091739615
9372,0.007113185497306415,0.004614312899960114,-0.002498872597346301,continuous_direct_verified,gamma_low,0.0647029926084279,0.9955243465066428,0.2650700199629924,0.001636697536677223,0.025786526924418962,1.2
3653,0.00407086519854067,0.00407086518379891,-1.4741759896130802e-11,continuous_direct_verified,gamma_high,0.1714788899045068,0.4,0.018197008579937543,0.0003530969597029532,0.0005212582647800557,1.224199822879738
39384,0.007664133126049566,0.00405698592683585,-0.0036071471992137156,continuous_direct_verified,gamma_low,0.09647924180500662,0.8658925194192341,0.14954884029573776,0.0013981597741648116,0.01285651436929014,1.2
13414,0.010728356098897695,0.004792700490382377,-0.005935655608515319,continuous_direct_verified,m_low,0.16424379078903995,1.0687515091896056,0.7434754982521418,0.0033741349377651997,0.030000000000000027,1.0793218068219272
30461,0.01381703851902657,0.006365235317000967,-0.007451803202025604,continuous_direct_verified,gamma_low,0.19398498085701635,0.5743960161650975,0.22639936070709535,0.004772628309188592,0.01900850580581026,1.2
1971,0.09933750222228316,0.06940571374973122,-0.029931788472551943,continuous_direct_verified,m_high,0.05,0.43302822440862654,0.6150334163376785,0.00033442103303969045,0.02999999999999997,1.0000000069159498
9474,0.012270783538808297,0.0039451268964006,-0.008325656642407697,continuous_direct_verified,gamma_high,0.19994282481043602,0.8575654578980432,0.025119595174587308,0.0012814222906436523,0.004864908230639897,2.228629312900818
7874,0.08296939101110579,0.08142097813385712,-0.0015484128772486616,continuous_direct_verified,gamma_low,0.1932064011363981,1.2,0.20950251908515305,0.004151246915877094,0.0057607471942902055,1.2
17588,0.0036270654845887294,0.0030280147466694124,-0.0005990507379193171,continuous_direct_verified,gamma_high,0.08307867305785269,0.7965971745327907,0.04097912350265298,0.0005622730074807958,0.004597178868870233,1.5368043487451635
11458,0.016609466757083507,0.009761742493177673,-0.006847724263905834,continuous_direct_verified,a1_low,0.19253098203241895,0.8646124608158474,0.27367033061415347,0.0050028216335915865,0.02583180063360979,1.1972969618975424
4254,0.005029661956960101,0.003760868067998475,-0.001268793888961626,continuous_direct_verified,gamma_low,0.13071086965985393,0.9325025352556797,0.014791818385291087,0.0007005485191961813,0.003497473420629116,1.7750182057702606
12749,0.014364811332859908,0.003608863521036728,-0.01075594781182318,continuous_direct_verified,m_low,0.19256018290027313,0.5414981004595756,0.9973386280573731,0.004969493874453806,0.030000000000000027,1.0887087542109926
14906,0.0076565483676633095,0.0027872992778073856,-0.004869249089855924,continuous_direct_verified,gamma_low,0.1689936499863626,0.8326169034762987,0.06008441100643156,0.0009656812709062101,0.004568716727078814,1.2000000000000002
46202,0.00788722920379902,0.003372285544693021,-0.004514943659105999,continuous_direct_verified,gamma_low,0.16656672311162177,1.008414110238341,0.06252119650872595,0.0009800678663182127,0.004669581795719857,1.2000000000000002
24822,0.01351350416405712,0.00736796544323686,-0.006145538720820259,continuous_direct_verified,m_low,0.14950539824506726,0.7794395063817501,0.4218945026372975,0.004194135646805985,0.030000000000000027,1.1696764492385705
36395,0.006522930239960619,0.00305586654058018,-0.003467063699380439,continuous_direct_verified,m_high,0.07953314188934463,0.44466628462076185,0.42126259460810217,0.003550537125472264,0.02999999999999997,1.178980457042939
6231,0.003973874339658568,0.003973874151035461,-1.8862310758455125e-10,continuous_direct_verified,gamma_low,0.08816256410803981,0.7520000004274735,0.04365158322698165,0.0012815152351897258,0.011159529636610488,1.6879184967621679
17193,0.012013683211083398,0.005826126993781251,-0.006187556217302147,continuous_direct_verified,gamma_low,0.1448402185646253,0.6125307456237804,0.2517734768340476,0.003845445280764803,0.0218083911222946,1.1999999999999997
29619,0.004174940753727679,0.004174938675310839,-2.078416839676467e-09,continuous_direct_verified,gamma_high,0.052378413202417665,0.5600000012818525,0.2754228705440549,0.0018441689947523363,0.029269717990999533,1.3233110291018235
1418,0.013474670323981358,0.008086557115133964,-0.005388113208847394,continuous_direct_verified,gamma_low,0.17388574145891394,1.0926152544118366,0.16245955615545027,0.0027151718254325163,0.014126121441265127,1.1999999999999997
45021,0.006267571090068009,0.0028403231180082356,-0.0034272479720597734,continuous_direct_verified,gamma_low,0.19220288438954483,0.48011866724738816,0.09718276509158556,0.002162916387905417,0.007089337619635816,1.2000000000000002
2483,0.0067064842552207946,0.0067064842552207946,0.0,verified_grid,m_low,0.05362586313269184,0.712,0.4570881896148752,0.0033760326855544823,0.06606570082902907,1.43323578693909
8856,0.04640031451663436,0.04113430417612809,-0.0052660103405062705,continuous_direct_verified,m_low,0.1001775686213008,1.162141702771187,1.0,0.0005159053069731939,0.030000000000000027,1.0253044221248624
18085,0.004964070034740418,0.0037615288776004577,-0.0012025411571399604,continuous_direct_verified,gamma_high,0.16565948243901252,0.6286217130415421,0.04184039670148242,0.0011502717965852782,0.0046217255599516616,1.505169647659577
36104,0.00727924683403832,0.00294607316233021,-0.00433317367170811,continuous_direct_verified,m_low,0.09589045146594036,1.0076983001828193,0.7683507230771289,0.0019680996529965328,0.030000000000000027,1.0784599115576003
35090,0.006385340764552651,0.0053127904776279255,-0.0010725502869247255,continuous_direct_verified,gamma_high,0.18244417952233294,1.0000637635107057,0.013805572502679825,0.00020531695195769029,1.2714145736225646e-08,1.2000000000000002
29308,0.0033929946503597217,0.003392994626655375,-2.3704346645281316e-11,continuous_direct_verified,gamma_low,0.06269945134607685,1.1599999998686334,0.03162277660204195,0.0006791772766636672,0.007831265496971218,1.728776185508048
45254,0.010518767016734116,0.0062004579117292905,-0.004318309105004825,continuous_direct_verified,gamma_high,0.15740642493902415,1.190715048850221,0.13742845276133187,0.0017127527141448662,0.008969377338247986,1.1999999999999997
1274,0.007716316566486564,0.006661863253759049,-0.0010544533127275152,continuous_direct_verified,gamma_high,0.1702669939450096,1.1722470022231044,0.05115042519171606,0.0012002572841118553,0.004247020980745475,1.4136177736998004
41066,0.012518298281357119,0.004539219363023439,-0.00797907891833368,continuous_direct_verified,m_low,0.17836691798043525,0.9083406624197959,0.8008973707142978,0.0037203902877596395,0.030000000000000027,1.078867562790908
9908,0.004432441655634654,0.0035900791178168287,-0.0008423625378178251,continuous_direct_verified,gamma_low,0.08258618348649471,1.144253322547079,0.015324329183030224,0.00012418456004234524,3.0452020904903065e-09,1.2000000000000002
15388,0.005184211306934397,0.004634064029432783,-0.0005501472775016145,continuous_direct_verified,gamma_low,0.060979259642090895,1.102518768316088,0.7940740074084627,0.003357261536393076,0.08383373663383509,1.2
31982,0.005880981991696062,0.0046880211887683244,-0.0011929608029277372,continuous_direct_verified,gamma_low,0.1392680425595905,1.1441527166459982,0.013394284221406682,0.00018283138718053205,7.549328051581483e-09,1.2000000000000002
39763,0.002848932639232903,0.002848932538938626,-1.0029427678984182e-10,continuous_direct_verified,gamma_low,0.05686046642471531,0.7200000002462515,0.03311311214911243,0.0008772121906610447,0.011560657568658317,1.9575323571894891
8409,0.003841528312374431,0.003766989349716221,-7.453896265820995e-05,continuous_direct_verified,gamma_high,0.15889858328339018,0.5321751920613614,0.023007046686908353,0.0008830288850918966,0.0041751766470107254,1.8937400872385375
6089,0.006376130413628354,0.002906505032190499,-0.0034696253814378544,continuous_direct_verified,gamma_low,0.1455956084687588,0.5603471099647692,0.10614294086422267,0.0016599477700564025,0.008098374238889594,1.2
8564,0.008024867816848868,0.004835817052035112,-0.0031890507648137554,continuous_direct_verified,gamma_low,0.07687427050847419,0.8564795975403072,0.27321034352501167,0.002024234007635642,0.026100124867368013,1.2
47991,0.002848426171629833,0.002746192519759379,-0.00010223365187045407,continuous_direct_verified,gamma_low,0.09173040042214559,0.45240003081136393,0.015212062999018214,0.000655057220230848,0.0035999751287047466,1.8254475595832558
17662,0.006430125342904985,0.005968616726673216,-0.00046150861623176897,continuous_direct_verified,gamma_high,0.1287563947500337,1.1880855119414067,0.051013669015636365,0.0009134456986237272,0.004085524510648142,1.417407366083691
42543,0.006723374499642155,0.003309772300652929,-0.0034136021989892257,continuous_direct_verified,gamma_low,0.1189038234788052,0.7924291954233984,0.10301977301705731,0.0011902582340815038,0.008305540759835583,1.2
30912,0.006915652490128243,0.0038520892465851407,-0.0030635632435431024,continuous_direct_verified,gamma_low,0.11146938230536671,0.9785868521052283,0.10602374229451275,0.0011268147484233965,0.008585906328527404,1.1999999999999997
24935,0.008928107770712396,0.0034853207612461196,-0.005442787009466276,continuous_direct_verified,m_low,0.1029974316712318,0.505408078879118,0.593366749751873,0.0034628156572429486,0.030000000000000027,1.1371945368982217
30088,0.009894979387173236,0.00632950280014381,-0.0035654765870294265,continuous_direct_verified,gamma_low,0.09073275333282772,1.036690849848903,0.265261976375169,0.002295357398565387,0.025902983584321415,1.1999999999999997
40578,0.011336801679008694,0.005944417277796889,-0.005392384401211804,continuous_direct_verified,gamma_low,0.19789947549595624,1.0575843449389049,0.10050716261088867,0.0018928202449610965,0.007970816985280127,1.2
44225,0.010518269797509075,0.0037092807907642984,-0.006808989006744776,continuous_direct_verified,m_low,0.12948148285904815,0.7049647119641304,0.7449277826606182,0.0031524425645350074,0.030000000000000027,1.0947393780032408
33085,0.018177500827977137,0.007242811296954246,-0.010934689531022891,continuous_direct_verified,a1_low,0.19232470808017474,0.7211191028945045,0.36973498122012166,0.005006182282907584,0.025678282289941734,1.1464777726955733
10079,0.007675280366079575,0.0034544634309195727,-0.004220816935160002,continuous_direct_verified,gamma_low,0.10521014622548637,0.42825235084697294,0.2668159294472556,0.00369344292072539,0.020983312586989877,1.2
17237,0.019737597032114793,0.0035926288238079507,-0.016144968208306843,continuous_direct_verified,m_low,0.1780227335378497,0.6679558639228343,0.9599170498551258,0.00402420030198683,0.030000000000000027,1.0803352300171123
38494,0.008638107270662249,0.004094092098801593,-0.004544015171860655,continuous_direct_verified,gamma_low,0.1317679327893145,1.1291072421914057,0.085026017247362,0.0010645096675418741,0.006418874973626698,1.2000000000000002
38704,0.005305708428262557,0.004491926035277069,-0.0008137823929854878,continuous_direct_verified,gamma_low,0.12176103533838305,1.0320591617305028,0.013158943855250434,0.00015695465135960596,6.325935109074976e-09,1.2000000000000002
26817,0.010050669055715281,0.004859891749641979,-0.005190777306073302,continuous_direct_verified,m_low,0.13059166006557088,0.5437483568489552,0.5156626845782365,0.0043214720468912615,0.030000000000000027,1.1538317852047835
28223,0.0034785326884914313,0.00347852490582267,-7.782668761183165e-09,continuous_direct_verified,gamma_high,0.11418139268352985,0.6960000027113485,0.06309573446748748,0.00104350996843873,0.007411706805891982,1.430085446629883
47948,0.005619080511030774,0.00561908034459547,-1.664353047742262e-10,continuous_direct_verified,gamma_high,0.052216569556828796,1.040000000428947,0.23988329193654345,0.0015677054775620064,0.029402960258928745,1.3646049110547431
41537,0.005713997191741856,0.0028786122762628065,-0.0028353849154790496,continuous_direct_verified,gamma_low,0.12427832116393601,0.6417095508603927,0.10439565745617524,0.0013243359977170438,0.008188590797650441,1.1999999999999997
24064,0.0126813641712828,0.005459734590588754,-0.007221629580694045,continuous_direct_verified,m_low,0.11685325100397193,1.1099244792759417,0.5442495851412141,0.00272231784028433,0.030000000000000027,1.1112937373658212
40180,0.00566955935589752,0.005669554295040537,-5.0608569826179894e-09,continuous_direct_verified,gamma_high,0.08130623570275916,1.151999997453539,0.13182567374355406,0.001110514324209222,0.01022198264137053,1.2785316708785022
36106,0.01203784005426016,0.00658344953491407,-0.0054543905193460895,continuous_direct_verified,gamma_low,0.17587382017289946,0.8361243715024635,0.16329146260980806,0.002799047188556697,0.014203736696307478,1.2
38275,0.006083626482440125,0.0038345209429194523,-0.002249105539520673,continuous_direct_verified,gamma_low,0.06022062626839193,0.7666701571482855,0.7741670212702376,0.003249104561428115,0.06932630850259835,1.2
28145,0.010771980213934851,0.004604594824997693,-0.006167385388937159,continuous_direct_verified,gamma_low,0.13351671117291167,0.4839702008952566,0.265043081195345,0.004225034323257076,0.021517144023365575,1.2
40444,0.007071976248040921,0.00537607300483035,-0.001695903243210571,continuous_direct_verified,gamma_low,0.05996636632067197,1.1349746766577284,0.39485811183342234,0.0021702655574209195,0.04212008668880873,1.2
11138,0.00869275334468719,0.0028344694434695966,-0.0058582839012175925,continuous_direct_verified,gamma_low,0.19850580479043212,0.9611034139259929,0.04747366776484882,0.0008826234747967843,0.003485560344087535,1.2000000000000002
