state_1,state_2,m_1,m_2,gamma_1,gamma_2,reference_noise_level,max_abs_g_difference,rms_g_difference,l2_g_difference,relative_l2_difference,mean_rms_g,sigma_reference,snr_sep,snr_sep_rms
4,24,0.4,0.8,0.06309573444801933,0.025118864315095794,0.002,0.0005036219954490662,7.489567339399068e-05,0.0007489567339399067,0.0041663052279872015,0.01797652099295994,3.595304198591988e-05,20.831526139936006,2.083152613993601
4,25,0.4,0.8,0.06309573444801933,0.039810717055349734,0.002,0.0006141886115074158,9.216016543365176e-05,0.0009216016543365177,0.005130743156129303,0.017962342418866774,3.592468483773355e-05,25.65371578064651,2.565371578064651
4,26,0.4,0.8,0.06309573444801933,0.06309573444801933,0.002,0.0007891729474067688,0.0001279889169321056,0.0012798891693210559,0.007134309689979069,0.017939916052688357,3.5879832105376715e-05,35.67154844989534,3.5671548449895343
4,27,0.4,0.8,0.06309573444801933,0.1,0.002,0.0010652616620063782,0.00019259510498026235,0.0019259510498026236,0.010756761310961314,0.017904562480530718,3.580912496106144e-05,53.78380655480657,5.378380655480656
4,28,0.4,0.8,0.06309573444801933,0.15848931924611143,0.002,0.0014973580837249756,0.0002996085905704182,0.002996085905704182,0.01678545299188014,0.01784930026704385,3.5698600534087705e-05,83.9272649594007,8.39272649594007
4,29,0.4,0.8,0.06309573444801933,0.25118864315095807,0.002,0.0021601468324661255,0.0004673640966469033,0.004673640966469033,0.026308621027324577,0.01776467478707801,3.5529349574156024e-05,131.54310513662287,13.154310513662288
4,30,0.4,0.8,0.06309573444801933,0.3981071705534973,0.002,0.003131166100502014,0.0007149473925384106,0.007149473925384106,0.0405277234476037,0.017640946288599975,3.528189257719995e-05,202.63861723801847,20.263861723801845
4,31,0.4,0.8,0.06309573444801933,0.6309573444801934,0.002,0.00443103164434433,0.001046996744247053,0.01046996744247053,0.05991172309838658,0.01747565735219605,3.49513147043921e-05,299.5586154919328,29.95586154919328
4,32,0.4,0.8,0.06309573444801933,1.0,0.002,0.005948834121227264,0.0014350894244288931,0.014350894244288932,0.08303565836955036,0.017282809007691913,3.456561801538383e-05,415.1782918477517,41.517829184775174
4,33,0.4,1.0,0.06309573444801933,0.01,0.002,0.0008188635110855103,0.0001217602181664377,0.001217602181664377,0.006780021696610215,0.017958676773455425,3.591735354691085e-05,33.90010848305107,3.390010848305107
4,34,0.4,1.0,0.06309573444801933,0.015848931924611134,0.002,0.0008607767522335052,0.00012878072329654304,0.0012878072329654306,0.007173131590235419,0.017953207978485798,3.5906415956971596e-05,35.8656579511771,3.5865657951177097
4,35,0.4,1.0,0.06309573444801933,0.025118864315095794,0.002,0.0009272284805774689,0.00014095357081763012,0.0014095357081763012,0.007854955404466795,0.017944541192108553,3.5889082384217105e-05,39.27477702233398,3.927477702233398
4,36,0.4,1.0,0.06309573444801933,0.039810717055349734,0.002,0.001032557338476181,0.0001622158861721696,0.001622158861721696,0.009046767651336449,0.01793081158088613,3.586162316177226e-05,45.23383825668224,4.523383825668224
4,37,0.4,1.0,0.06309573444801933,0.06309573444801933,0.002,0.0011993832886219025,0.00019908147348755866,0.0019908147348755866,0.011116228425976135,0.017909084435720108,3.5818168871440216e-05,55.58114212988068,5.558114212988068
4,38,0.4,1.0,0.06309573444801933,0.1,0.002,0.0014629624783992767,0.0002615861765776644,0.002615861765776644,0.014634356913109135,0.01787479819788605,3.5749596395772096e-05,73.17178456554568,7.317178456554568
4,39,0.4,1.0,0.06309573444801933,0.15848931924611143,0.002,0.0018765926361083984,0.0003642467812573673,0.0036424678125736728,0.020439090145886882,0.017821085902430325,3.564217180486065e-05,102.19545072943441,10.219545072943442
4,40,0.4,1.0,0.06309573444801933,0.25118864315095807,0.002,0.002514459192752838,0.0005264884948947257,0.005264884948947256,0.02968065972514788,0.017738436401689598,3.5476872803379196e-05,148.4032986257394,14.840329862573943
4,41,0.4,1.0,0.06309573444801933,0.3981071705534973,0.002,0.003458704799413681,0.0007693276076325686,0.007693276076325686,0.04367115874308532,0.017616377256176655,3.523275451235331e-05,218.35579371542664,21.835579371542664
4,42,0.4,1.0,0.06309573444801933,0.6309573444801934,0.002,0.004745688289403915,0.001101840302143209,0.01101840302143209,0.06314167527029318,0.01745028616086785,3.49005723217357e-05,315.708376351466,31.570837635146596
4,43,0.4,1.0,0.06309573444801933,1.0,0.002,0.006286062300205231,0.0015013714573465003,0.015013714573465004,0.08702973092191768,0.017251247837288132,3.450249567457626e-05,435.1486546095884,43.51486546095884
4,44,0.4,1.2,0.06309573444801933,0.01,0.002,0.0012250766158103943,0.0001879245862147838,0.0018792458621478382,0.01048255388633786,0.01792736657998105,3.58547331599621e-05,52.4127694316893,5.24127694316893
4,45,0.4,1.2,0.06309573444801933,0.015848931924611134,0.002,0.001265592873096466,0.0001960577753781175,0.001960577753781175,0.01093951589095105,0.017921979119779205,3.584395823955841e-05,54.69757945475524,5.469757945475524
4,46,0.4,1.2,0.06309573444801933,0.025118864315095794,0.002,0.0013298429548740387,0.00020945047719580495,0.0020945047719580496,0.011692364734255915,0.017913440262615456,3.5826880525230913e-05,58.46182367127957,5.846182367127956
4,47,0.4,1.2,0.06309573444801933,0.039810717055349734,0.002,0.0014317259192466736,0.00023169458817842318,0.002316945881784232,0.012943896463739139,0.017899910496618182,3.579982099323637e-05,64.7194823186957,6.471948231869569
4,48,0.4,1.2,0.06309573444801933,0.06309573444801933,0.002,0.0015931986272335052,0.0002687856435029621,0.002687856435029621,0.015034022856626547,0.017878491077621947,3.5756982155243894e-05,75.17011428313272,7.517011428313272
4,49,0.4,1.2,0.06309573444801933,0.1,0.002,0.0018486343324184418,0.00033033632464182463,0.003303363246418246,0.018511769956826307,0.017844664524907378,3.5689329049814756e-05,92.55884978413154,9.255884978413155
4,50,0.4,1.2,0.06309573444801933,0.15848931924611143,0.002,0.00225033238530159,0.0004308635957257757,0.004308635957257757,0.024217262775857437,0.017791589401066017,3.558317880213204e-05,121.08631387928716,12.108631387928716
4,51,0.4,1.2,0.06309573444801933,0.25118864315095807,0.002,0.0028722211718559265,0.0005903664087869275,0.0059036640878692755,0.03333585007429924,0.01770965514516995,3.54193102903399e-05,166.6792503714962,16.66792503714962
4,52,0.4,1.2,0.06309573444801933,0.3981071705534973,0.002,0.0037994347512722015,0.0008313311934704968,0.008313311934704968,0.047267360949120076,0.01758784871373219,3.517569742746438e-05,236.33680474560043,23.63368047456004
4,53,0.4,1.2,0.06309573444801933,0.6309573444801934,0.002,0.005078587681055069,0.0011659819332181004,0.011659819332181003,0.06693322981020448,0.0174200757459987,3.48401514919974e-05,334.66614905102244,33.46661490510225
4,54,0.4,1.2,0.06309573444801933,1.0,0.002,0.0066352300345897675,0.0015757462321704153,0.015757462321704153,0.09153126632460687,0.017215387653243888,3.443077530648778e-05,457.6563316230343,45.76563316230343
5,6,0.4,0.4,0.1,0.15848931924611143,0.002,0.0005606375634670258,0.00014191926108910705,0.0014191926108910705,0.007960014020087041,0.017829021498074596,3.565804299614919e-05,39.80007010043521,3.9800070100435208
5,7,0.4,0.4,0.1,0.25118864315095807,0.002,0.0013907812535762787,0.0003518184766187477,0.0035181847661874773,0.019848914965895283,0.017724821594694108,3.5449643189388216e-05,99.2445748294764,9.92445748294764
5,8,0.4,0.4,0.1,0.3981071705534973,0.002,0.0025242529809474945,0.0006377462849997061,0.006377462849997061,0.03627074415212524,0.017582939085145244,3.516587817029049e-05,181.35372076062617,18.13537207606262
5,9,0.4,0.4,0.1,0.6309573444801934,0.002,0.0038765408098697662,0.0009773226089674187,0.009773226089674186,0.05612100885661651,0.01741455880567612,3.482911761135224e-05,280.6050442830826,28.06050442830826
5,10,0.4,0.4,0.1,1.0,0.002,0.005251869559288025,0.0013200214571883037,0.013200214571883037,0.07654592794829707,0.017244829249178507,3.448965849835701e-05,382.72963974148536,38.27296397414853
5,11,0.4,0.6,0.1,0.01,0.002,0.0004264451563358307,0.00015934224147651013,0.0015934224147651013,0.008862798659267965,0.01797877257539677,3.595754515079354e-05,44.31399329633982,4.431399329633981
5,12,0.4,0.6,0.1,0.015848931924611134,0.002,0.00037851184606552124,0.0001474135399142405,0.0014741353991424052,0.008202080513694213,0.017972700910228637,3.5945401820457274e-05,41.01040256847106,4.101040256847106
5,13,0.4,0.6,0.1,0.025118864315095794,0.002,0.0003088153898715973,0.00012862861945148437,0.0012862861945148437,0.007160721105063791,0.017963081869020573,3.5926163738041146e-05,35.803605525318964,3.5803605525318964
5,14,0.4,0.6,0.1,0.039810717055349734,0.002,0.00021355599164962769,9.93443006401065e-05,0.0009934430064010651,0.00553516361634936,0.017947852588615556,3.589570517723111e-05,27.675818081746804,2.76758180817468
5,15,0.4,0.6,0.1,0.06309573444801933,0.002,0.00010176002979278564,5.614322980325719e-05,0.0005614322980325719,0.003132331589574483,0.017923782395874655,3.584756479174931e-05,15.661657947872413,1.5661657947872414
5,16,0.4,0.6,0.1,0.1,0.002,0.0003073066473007202,4.577182405546546e-05,0.00045771824055465456,0.002559100553512892,0.01788590291719261,3.5771805834385216e-05,12.79550276756446,1.2795502767564462
5,17,0.4,0.6,0.1,0.15848931924611143,0.002,0.0007739178836345673,0.00015367614507525332,0.0015367614507525332,0.008620451361200942,0.017826925602401893,3.5653851204803785e-05,43.10225680600471,4.310225680600471
5,18,0.4,0.6,0.1,0.25118864315095807,0.002,0.0014830827713012695,0.00033199096388950223,0.003319909638895022,0.01871699197927018,0.017737410170245067,3.547482034049014e-05,93.58495989635088,9.358495989635088
5,19,0.4,0.6,0.1,0.3981071705534973,0.002,0.0025028549134731293,0.0005900976709028696,0.0059009767090286965,0.033511236130529004,0.017608949684947195,3.521789936989439e-05,167.55618065264497,16.755618065264496
5,20,0.4,0.6,0.1,0.6309573444801934,0.002,0.0038246512413024902,0.000924418469631333,0.00924418469631333,0.052996683875249195,0.017442949294853148,3.4885898589706295e-05,264.98341937624593,26.498341937624595
5,21,0.4,0.6,0.1,1.0,0.002,0.005303870886564255,0.0012976014171957794,0.012976014171957794,0.07518890191785851,0.017257884928461486,3.451576985692297e-05,375.9445095892926,37.59445095892926
5,22,0.4,0.8,0.1,0.01,0.002,0.00019213929772377014,0.00010695274479050224,0.0010695274479050223,0.005959919002131913,0.017945335289329324,3.589067057865865e-05,29.799595010659562,2.9799595010659563
5,23,0.4,0.8,0.1,0.015848931924611134,0.002,0.00017206743359565735,9.812555434151686e-05,0.0009812555434151687,0.005469747772615313,0.01793968541525617,3.587937083051234e-05,27.34873886307657,2.734873886307657
5,24,0.4,0.8,0.1,0.025118864315095794,0.002,0.00014255009591579437,8.537934382015291e-05,0.0008537934382015291,0.004761620342360654,0.01793073317093245,3.58614663418649e-05,23.80810171180327,2.380810171180327
5,25,0.4,0.8,0.1,0.039810717055349734,0.002,0.00025017186999320984,7.009632832278148e-05,0.0007009632832278149,0.0039123776808710434,0.01791655459683928,3.583310919367856e-05,19.561888404355216,1.9561888404355212
5,26,0.4,0.8,0.1,0.06309573444801933,0.002,0.00042515620589256287,6.693608212618694e-05,0.0006693608212618693,0.0037406729885558023,0.017894128230660868,3.578825646132173e-05,18.70336494277901,1.8703364942779013
5,27,0.4,0.8,0.1,0.1,0.002,0.0007012449204921722,0.00010988123232313716,0.0010988123232313716,0.006152786763050321,0.017858774658503225,3.571754931700645e-05,30.763933815251605,3.0763933815251603
5,28,0.4,0.8,0.1,0.15848931924611143,0.002,0.0011333413422107697,0.00021032796713585622,0.0021032796713585625,0.011813846721843485,0.01780351244501636,3.560702489003272e-05,59.06923360921743,5.906923360921742
5,29,0.4,0.8,0.1,0.25118864315095807,0.002,0.0017961300909519196,0.00037615108130740127,0.0037615108130740127,0.02122882109070042,0.017718886965050522,3.543777393010104e-05,106.1441054535021,10.61441054535021
5,30,0.4,0.8,0.1,0.3981071705534973,0.002,0.0027671493589878082,0.0006231130387472597,0.006231130387472597,0.03541389183456678,0.01759515846657248,3.5190316933144964e-05,177.0694591728339,17.706945917283388
5,31,0.4,0.8,0.1,0.6309573444801934,0.002,0.004067014902830124,0.0009549487631950339,0.00954948763195034,0.05478806146782437,0.017429869530168556,3.485973906033711e-05,273.9403073391219,27.394030733912185
5,32,0.4,0.8,0.1,1.0,0.002,0.0055848173797130585,0.001342962545287655,0.01342962545287655,0.07791152141789798,0.017237021185664423,3.4474042371328846e-05,389.5576070894899,38.955760708948986
5,33,0.4,1.0,0.1,0.01,0.002,0.0004548467695713043,9.599574024906172e-05,0.0009599574024906172,0.005359031729017076,0.01791288895142793,3.582577790285586e-05,26.795158645085383,2.6795158645085384
5,34,0.4,1.0,0.1,0.015848931924611134,0.002,0.0004967600107192993,9.459030053598466e-05,0.0009459030053598466,0.005282184687104171,0.017907420156458305,3.581484031291661e-05,26.410923435520864,2.6410923435520863
5,35,0.4,1.0,0.1,0.025118864315095794,0.002,0.0005632117390632629,9.496665003677037e-05,0.0009496665003677037,0.005305768959055737,0.017898753370081063,3.579750674016213e-05,26.528844795278683,2.6528844795278683
5,36,0.4,1.0,0.1,0.039810717055349734,0.002,0.0006685405969619751,0.00010186274579225505,0.0010186274579225506,0.005695421329356714,0.017885023758858636,3.577004751771727e-05,28.477106646783568,2.8477106646783565
5,37,0.4,1.0,0.1,0.06309573444801933,0.002,0.0008353665471076965,0.00012506768087502596,0.0012506768087502595,0.007001377381773908,0.01786329661369262,3.5726593227385234e-05,35.00688690886955,3.5006886908869546
5,38,0.4,1.0,0.1,0.1,0.002,0.0010989457368850708,0.00017811684478715294,0.0017811684478715292,0.009990282187974537,0.01782901037585856,3.565802075171712e-05,49.951410939872666,4.995141093987267
5,39,0.4,1.0,0.1,0.15848931924611143,0.002,0.0015125758945941925,0.0002757881569957107,0.002757881569957107,0.01551524794398613,0.017775298080402832,3.555059616080567e-05,77.57623971993065,7.757623971993066
5,40,0.4,1.0,0.1,0.25118864315095807,0.002,0.002150442451238632,0.00043580112499431984,0.004358011249943198,0.02463176290605116,0.01769264857966211,3.538529715932422e-05,123.15881453025578,12.315881453025577
5,41,0.4,1.0,0.1,0.3981071705534973,0.002,0.003094688057899475,0.0006777302716291666,0.006777302716291666,0.038571857487715806,0.017570589434149166,3.5141178868298334e-05,192.859287438579,19.285928743857898
5,42,0.4,1.0,0.1,0.6309573444801934,0.002,0.0043816715478897095,0.0010098880507403993,0.010098880507403991,0.05802454233838531,0.017404498338840356,3.480899667768071e-05,290.1227116919266,29.012271169192665
5,43,0.4,1.0,0.1,1.0,0.002,0.005922045558691025,0.0014092804137926641,0.014092804137926641,0.08190890639033666,0.01720546001526064,3.441092003052128e-05,409.54453195168327,40.95445319516833
5,44,0.4,1.2,0.1,0.01,0.002,0.0008610598742961884,0.00013210129528068163,0.0013210129528068164,0.007387563316909264,0.01788157875795356,3.576315751590712e-05,36.93781658454632,3.6937816584546317
5,45,0.4,1.2,0.1,0.015848931924611134,0.002,0.0009015761315822601,0.00013630693200501038,0.001363069320050104,0.007625054450058034,0.017876191297751712,3.575238259550342e-05,38.12527225029017,3.812527225029017
5,46,0.4,1.2,0.1,0.025118864315095794,0.002,0.0009658262133598328,0.000144394036739304,0.00144394036739304,0.008081309910153617,0.017867652440587967,3.573530488117593e-05,40.406549550768084,4.040654955076809
5,47,0.4,1.2,0.1,0.039810717055349734,0.002,0.0010677091777324677,0.0001601685505643075,0.0016016855056430752,0.008970956091404778,0.01785412267459069,3.570824534918138e-05,44.85478045702389,4.485478045702389
5,48,0.4,1.2,0.1,0.06309573444801933,0.002,0.0012291818857192993,0.00019049244639378593,0.0019049244639378592,0.010682196841582324,0.017832703255594454,3.5665406511188906e-05,53.410984207911625,5.341098420791163
5,49,0.4,1.2,0.1,0.1,0.002,0.0014846175909042358,0.00024624928419023984,0.002462492841902398,0.01383510253489178,0.017798876702879888,3.5597753405759774e-05,69.17551267445891,6.917551267445892
5,50,0.4,1.2,0.1,0.15848931924611143,0.002,0.001886315643787384,0.00034278860428655836,0.0034278860428655837,0.01931660301507388,0.017745801579038524,3.549160315807705e-05,96.5830150753694,9.65830150753694
5,51,0.4,1.2,0.1,0.25118864315095807,0.002,0.0025082044303417206,0.0005000415006604351,0.005000415006604351,0.028308721499810053,0.017663867323142457,3.5327734646284916e-05,141.54360749905024,14.154360749905026
5,52,0.4,1.2,0.1,0.3981071705534973,0.002,0.0034354180097579956,0.0007399226211123497,0.007399226211123496,0.04217991407510417,0.0175420608917047,3.5084121783409405e-05,210.89957037552085,21.089957037552086
5,53,0.4,1.2,0.1,0.6309573444801934,0.002,0.004714570939540863,0.001074106591910405,0.01074106591910405,0.061821618049075044,0.017374287923971207,3.4748575847942416e-05,309.10809024537525,30.910809024537524
5,54,0.4,1.2,0.1,1.0,0.002,0.0062712132930755615,0.0014836800195693841,0.014836800195693842,0.08641319740439585,0.017169599831216395,3.433919966243279e-05,432.0659870219793,43.20659870219793
6,7,0.4,0.4,0.15848931924611143,0.25118864315095807,0.002,0.0008301436901092529,0.00020989924581215198,0.00209899245812152,0.011889377005942482,0.017654351923338064,3.530870384667613e-05,59.446885029712405,5.94468850297124
6,8,0.4,0.4,0.15848931924611143,0.3981071705534973,0.002,0.0019636154174804688,0.0004958272159760786,0.004958272159760786,0.028312809819137648,0.0175124694137892,3.50249388275784e-05,141.56404909568826,14.156404909568826
6,9,0.4,0.4,0.15848931924611143,0.6309573444801934,0.002,0.0033159032464027405,0.0008354041408263141,0.008354041408263142,0.04816650412463783,0.017344089134320076,3.4688178268640156e-05,240.83252062318914,24.083252062318913
6,10,0.4,0.4,0.15848931924611143,1.0,0.002,0.004691231995820999,0.001178104609348479,0.01178104609348479,0.06859671267566711,0.017174359577822464,3.434871915564493e-05,342.9835633783355,34.298356337833546
6,11,0.4,0.6,0.15848931924611143,0.01,0.002,0.0009870827198028564,0.00029952373584669065,0.0029952373584669068,0.016725411528476432,0.017908302904040725,3.581660580808145e-05,83.62705764238214,8.362705764238214
6,12,0.4,0.6,0.15848931924611143,0.015848931924611134,0.002,0.000939149409532547,0.0002873776895816333,0.002873776895816333,0.016052618567322853,0.017902231238872593,3.5804462477745185e-05,80.26309283661425,8.026309283661424
6,13,0.4,0.6,0.15848931924611143,0.025118864315095794,0.002,0.000863201916217804,0.00026814941583830256,0.0026814941583830254,0.01498659965777961,0.01789261219766453,3.578522439532906e-05,74.93299828889806,7.493299828889807
6,14,0.4,0.6,0.15848931924611143,0.039810717055349734,0.002,0.0007429271936416626,0.00023775123201769346,0.002377512320176935,0.013298995334946889,0.017877382917259512,3.575476583451903e-05,66.49497667473445,6.649497667473444
6,15,0.4,0.6,0.15848931924611143,0.06309573444801933,0.002,0.0005527660250663757,0.00018987721816250217,0.0018987721816250216,0.010635405377834266,0.01785331272451861,3.570662544903722e-05,53.17702688917133,5.317702688917134
6,16,0.4,0.6,0.15848931924611143,0.1,0.002,0.0002649538218975067,0.00011553402760079969,0.001155340276007997,0.006485052931721422,0.017815433245836565,3.5630866491673134e-05,32.425264658607105,3.2425264658607102
6,17,0.4,0.6,0.15848931924611143,0.15848931924611143,0.002,0.0002132803201675415,3.404881386815081e-05,0.00034048813868150813,0.001917545595831372,0.01775645593104585,3.5512911862091696e-05,9.587727979156861,0.9587727979156859
6,18,0.4,0.6,0.15848931924611143,0.25118864315095807,0.002,0.0009224452078342438,0.0001912730162786343,0.0019127301627863429,0.01082660669461486,0.017666940498889023,3.533388099777805e-05,54.13303347307429,5.41330334730743
6,19,0.4,0.6,0.15848931924611143,0.3981071705534973,0.002,0.0019422173500061035,0.00044846191604074954,0.004484619160407495,0.02557017003145207,0.01753848001359115,3.5076960027182304e-05,127.85085015726033,12.785085015726034
6,20,0.4,0.6,0.15848931924611143,0.6309573444801934,0.002,0.0032640136778354645,0.0007826054476350929,0.007826054476350928,0.04504857479162513,0.017372479623497104,3.474495924699421e-05,225.2428739581256,22.52428739581256
6,21,0.4,0.6,0.15848931924611143,1.0,0.002,0.004743233323097229,0.0011557380065586446,0.011557380065586445,0.06724327010606504,0.017187415257105442,3.4374830514210884e-05,336.2163505303252,33.62163505303252
6,22,0.4,0.8,0.15848931924611143,0.01,0.002,0.0005518496036529541,0.0002357584625415724,0.0023575846254157242,0.01318938377385707,0.01787486561797328,3.574973123594656e-05,65.94691886928535,6.594691886928534
6,23,0.4,0.8,0.15848931924611143,0.015848931924611134,0.002,0.0005142763257026672,0.00022482337417822218,0.0022482337417822217,0.012581602763118932,0.017869215743900126,3.573843148780025e-05,62.908013815594664,6.290801381559467
6,24,0.4,0.8,0.15848931924611143,0.025118864315095794,0.002,0.0004606209695339203,0.00020759203493043158,0.0020759203493043157,0.011623122745941293,0.017860263499576406,3.572052699915281e-05,58.11561372970647,5.8115613729706475
6,25,0.4,0.8,0.15848931924611143,0.039810717055349734,0.002,0.00038008391857147217,0.00018061402616962368,0.0018061402616962369,0.010120652620660609,0.017846084925483237,3.569216985096647e-05,50.60326310330304,5.060326310330304
6,26,0.4,0.8,0.15848931924611143,0.06309573444801933,0.002,0.0002695843577384949,0.00013921447250446679,0.0013921447250446676,0.0078106563835509514,0.017823658559304824,3.564731711860965e-05,39.05328191775475,3.905328191775476
6,27,0.4,0.8,0.15848931924611143,0.1,0.002,0.00014060735702514648,8.235154589023935e-05,0.0008235154589023937,0.004629533052741221,0.01778830498714718,3.557660997429436e-05,23.147665263706102,2.31476652637061
6,28,0.4,0.8,0.15848931924611143,0.15848931924611143,0.002,0.0005727037787437439,8.589533006830555e-05,0.0008589533006830556,0.00484380098580091,0.017733042773660317,3.5466085547320633e-05,24.219004929004555,2.421900492900455
6,29,0.4,0.8,0.15848931924611143,0.25118864315095807,0.002,0.0012354925274848938,0.000237231015776015,0.0023723101577601503,0.013442056124816033,0.017648417293694478,3.529683458738896e-05,67.21028062408016,6.721028062408014
6,30,0.4,0.8,0.15848931924611143,0.3981071705534973,0.002,0.0022065117955207825,0.00048202162259024846,0.004820216225902485,0.027505288580178484,0.017524688795216438,3.5049377590432875e-05,137.52644290089242,13.75264429008924
6,31,0.4,0.8,0.15848931924611143,0.6309573444801934,0.002,0.003506377339363098,0.0008133260738443257,0.008133260738443258,0.04685219998728471,0.017359399858812512,3.471879971762502e-05,234.26099993642356,23.426099993642353
6,32,0.4,0.8,0.15848931924611143,1.0,0.002,0.005024179816246033,0.0012011745067272315,0.012011745067272317,0.06997179985310671,0.01716655151430838,3.433310302861676e-05,349.8589992655335,34.985899926553344
6,33,0.4,1.0,0.15848931924611143,0.01,0.002,0.00034448131918907166,0.0001838325096835884,0.0018383250968358837,0.010303115670469081,0.017842419280071888,3.5684838560143774e-05,51.51557835234542,5.151557835234542
6,34,0.4,1.0,0.15848931924611143,0.015848931924611134,0.002,0.00032212957739830017,0.0001743755096998361,0.001743755096998361,0.009776083072354638,0.01783695048510226,3.5673900970204525e-05,48.880415361773196,4.88804153617732
6,35,0.4,1.0,0.15848931924611143,0.025118864315095794,0.002,0.0002886541187763214,0.0001597934653861317,0.0015979346538613172,0.008962919150628013,0.01782828369872502,3.565656739745004e-05,44.81459575314007,4.481459575314006
6,36,0.4,1.0,0.15848931924611143,0.039810717055349734,0.002,0.0002391468733549118,0.0001380525025810944,0.001380525025810944,0.007749422292750065,0.017814554087502592,3.562910817500518e-05,38.74711146375033,3.874711146375033
6,37,0.4,1.0,0.15848931924611143,0.06309573444801933,0.002,0.0002747289836406708,0.00010921547558446271,0.001092154755844627,0.006138174441779874,0.017792826942336575,3.558565388467315e-05,30.690872208899368,3.069087220889937
6,38,0.4,1.0,0.15848931924611143,0.1,0.002,0.000538308173418045,9.191053428845176e-05,0.0009191053428845176,0.005175567960105455,0.017758540704502515,3.551708140900503e-05,25.87783980052727,2.587783980052727
6,39,0.4,1.0,0.15848931924611143,0.15848931924611143,0.002,0.0009519383311271667,0.00014875174057098008,0.0014875174057098009,0.00840176121079892,0.01770482840904679,3.540965681809358e-05,42.008806053994604,4.20088060539946
6,40,0.4,1.0,0.15848931924611143,0.25118864315095807,0.002,0.0015898048877716064,0.0002980121152938428,0.0029801211529384276,0.016911195649782974,0.017622178908306065,3.524435781661213e-05,84.55597824891485,8.455597824891486
6,41,0.4,1.0,0.15848931924611143,0.3981071705534973,0.002,0.0025340504944324493,0.0005371322282374747,0.005371322282374746,0.030693060134335058,0.017500119762793122,3.5000239525586245e-05,153.46530067167527,15.346530067167528
6,42,0.4,1.0,0.15848931924611143,0.6309573444801934,0.002,0.0038210339844226837,0.0008684470290359392,0.008684470290359392,0.050100703402262046,0.017334028667484312,3.466805733496862e-05,250.5035170113103,25.050351701131028
6,43,0.4,1.0,0.15848931924611143,1.0,0.002,0.005361407995223999,0.0012675560076838954,0.012675560076838954,0.0739747138599819,0.017134990343904595,3.426998068780919e-05,369.87356929990955,36.98735692999095
6,44,0.4,1.2,0.15848931924611143,0.01,0.002,0.0003004223108291626,0.00015219692828523452,0.001521969282852345,0.00854505620875454,0.017811109086597516,3.562221817319503e-05,42.7252810437727,4.272528104377271
6,45,0.4,1.2,0.15848931924611143,0.015848931924611134,0.002,0.0003409385681152344,0.00014568192055602232,0.0014568192055602232,0.008181747620947843,0.017805721626395668,3.561144325279134e-05,40.908738104739214,4.090873810473921
6,46,0.4,1.2,0.15848931924611143,0.025118864315095794,0.002,0.000405188649892807,0.0001364846614104683,0.001364846614104683,0.0076688913734383485,0.017797182769231923,3.559436553846385e-05,38.34445686719174,3.8344456867191736
6,47,0.4,1.2,0.15848931924611143,0.039810717055349734,0.002,0.0005070716142654419,0.0001253914899101108,0.001253914899101108,0.007050941102331648,0.017783653003234645,3.556730600646929e-05,35.25470551165824,3.525470551165824
6,48,0.4,1.2,0.15848931924611143,0.06309573444801933,0.002,0.0006685443222522736,0.00011895529945626579,0.001189552994562658,0.006697091269074549,0.01776223358423841,3.552446716847682e-05,33.48545634537274,3.3485456345372744
6,49,0.4,1.2,0.15848931924611143,0.1,0.002,0.0009239800274372101,0.00013864584234579363,0.0013864584234579364,0.007820547108336351,0.017728407031523844,3.545681406304769e-05,39.10273554168175,3.910273554168175
6,50,0.4,1.2,0.15848931924611143,0.15848931924611143,0.002,0.0013256780803203583,0.00021408551058987461,0.002140855105898746,0.012112106958332342,0.01767533190768248,3.535066381536496e-05,60.5605347916617,6.05605347916617
6,51,0.4,1.2,0.15848931924611143,0.25118864315095807,0.002,0.0019475668668746948,0.0003628383086107249,0.003628383086107249,0.020623549571954496,0.017593397651786413,3.518679530357283e-05,103.11774785977248,10.311774785977248
6,52,0.4,1.2,0.15848931924611143,0.3981071705534973,0.002,0.00287478044629097,0.0005996847192990347,0.005996847192990346,0.034323417468730556,0.017471591220348658,3.4943182440697316e-05,171.6170873436528,17.16170873436528
6,53,0.4,1.2,0.15848931924611143,0.6309573444801934,0.002,0.004153933376073837,0.0009328058344333166,0.009328058344333166,0.05390751456213079,0.017303818252615163,3.460763650523033e-05,269.537572810654,26.953757281065396
6,54,0.4,1.2,0.15848931924611143,1.0,0.002,0.005710575729608536,0.0013419984607677567,0.013419984607677567,0.07848343443329381,0.01709913015986035,3.41982603197207e-05,392.41717216646913,39.24171721664691
7,8,0.4,0.4,0.25118864315095807,0.3981071705534973,0.002,0.0011334717273712158,0.00028592815964533007,0.002859281596453301,0.016424846793322484,0.017408269510408712,3.481653902081743e-05,82.12423396661241,8.21242339666124
7,9,0.4,0.4,0.25118864315095807,0.6309573444801934,0.002,0.0024857595562934875,0.0006255059709368487,0.006255059709368487,0.03628248201353195,0.017239889230939588,3.447977846187918e-05,181.41241006765972,18.14124100676597
7,10,0.4,0.4,0.25118864315095807,1.0,0.002,0.003861088305711746,0.0009682089891899976,0.009682089891899975,0.05671938679282733,0.017070159674441972,3.414031934888395e-05,283.5969339641366,28.35969339641366
