state_id,a1,m,gamma,q2_points,recovery_alias_margin_rms_snr,recovery_alias_mahalanobis,recovery_alias_margin_grid_verified,recovery_alias_margin_refined,refined_minus_grid_margin,alias_source_refined,alias_trigger_refined,alias_a1_refined,alias_m_refined,alias_gamma_refined,alias_delta_a1_refined,alias_delta_m_refined,alias_gamma_factor_refined
0,0.06466064001433552,0.6326172806322574,0.07733619818896668,199,0.04279276622911699,0.6036662550337158,0.12144621953959009,0.04279276622911699,-0.0786534533104731,continuous_direct_verified,gamma_low,0.06411279033257204,0.6309772465603466,0.06444683182413889,0.000547849681763482,0.001640034071910823,1.2000000000000002
1,0.183238539332524,1.096612663567066,0.7542486461191015,199,0.10485403853122378,1.4791482379616876,0.146319701105439,0.10485403853122378,-0.041465662574215204,continuous_direct_verified,a1_high,0.188238539332524,1.0870057221567653,0.8122556804977744,0.0050000000000000044,0.009606941410300829,1.0769070447486269
2,0.13296035141684115,0.5540925443172455,0.024712087113405768,199,0.02238979196764631,0.3158468839272304,0.24766320626845106,0.02238979196764631,-0.22527341430080475,continuous_direct_verified,gamma_low,0.1326025651892756,0.5537057303038987,0.020593405927838135,0.00035778622756554856,0.00038681401334683674,1.2000000000000004
3,0.12028607758693398,0.9182343237102032,0.2533695405041544,199,0.1735317097303534,2.4479660132661127,0.2282897592221026,0.1735317097303534,-0.0547580494917492,continuous_direct_verified,gamma_low,0.11704192967969172,0.9106391131723639,0.211141283753462,0.0032441479072422563,0.007595210537839292,1.2
4,0.10190509981475772,0.47041622772812847,0.4025825436068211,199,0.14238536170397945,2.008592704927268,0.17975998148510575,0.14238536170397945,-0.0373746197811263,continuous_direct_verified,gamma_low,0.09777347875424704,0.48004442663126473,0.3354854530056843,0.004131621060510682,0.009628198903136265,1.2
5,0.14548082654364408,0.8064817801117896,0.039638215947339545,199,0.04257160577221811,0.600546402859101,0.12149524418290794,0.04257160577221811,-0.07892363841068983,continuous_direct_verified,gamma_low,0.14483884780975548,0.8044470346868908,0.033031846622782954,0.000641978733888604,0.0020347454248987873,1.2
6,0.16954288897104564,0.7428617596626281,0.13001872830719002,199,0.12457995852527375,1.757416583273763,0.15934124736098534,0.12457995852527375,-0.0347612888357116,continuous_direct_verified,gamma_low,0.1671436614040113,0.7392069124484377,0.10834894025599169,0.00239922756703434,0.0036548472141904043,1.2
7,0.08187078773044051,1.1786834649741649,0.013204077568612629,199,0.011632787576145836,0.16410066304422677,0.05361829677640889,0.011632787576145836,-0.04198550920026305,continuous_direct_verified,gamma_low,0.08174097036753893,1.1770732598456344,0.011003397973843856,0.00012981736290158807,0.0016102051285304952,1.2000000000000002
8,0.07010393580421806,0.5038916245102882,0.15998651953197396,199,0.07276915010726819,1.0265351880279077,0.14674646650572742,0.07276915010726819,-0.07397731639845924,continuous_direct_verified,gamma_low,0.06885855006944583,0.5043137022824854,0.13332209960997832,0.0012453857347722308,0.00042207777219716025,1.1999999999999997
9,0.1766679432243109,0.9676307119429112,0.016542965562122564,199,0.02205915185827137,0.3111826311999903,0.08532665958847004,0.02205915185827137,-0.06326750773019867,continuous_direct_verified,gamma_low,0.1763344062261785,0.9662883602797249,0.013785804635102135,0.00033353699813240545,0.001342351663186303,1.2000000000000002
10,0.15715147629380227,0.6812689952552319,0.5037871469235119,199,0.14384574353079896,2.029193925787713,0.1995219850798136,0.14384574353079896,-0.055676241549014654,continuous_direct_verified,a1_high,0.16215147629380228,0.6722286700841072,0.5634988905417281,0.0050000000000000044,0.00904032517112463,1.118525738464864
11,0.0949676568619907,1.0456427454948425,0.04872362396022719,199,0.04339074957062127,0.6121018481525552,0.051859690391677295,0.04339074957062127,-0.008468940821056023,continuous_direct_verified,gamma_low,0.09442651713919041,1.0412380577583584,0.04060301996685599,0.0005411397228002879,0.004404687736484059,1.2000000000000002
12,0.10851922789588572,0.7930505707859993,0.02008147864261391,199,0.018876749339025636,0.26628931907996717,0.11283321152498521,0.018876749339025636,-0.09395646218595957,continuous_direct_verified,gamma_low,0.10827878202880667,0.7920223370782925,0.01673456553551159,0.00024044586707905324,0.0010282337077067716,1.2000000000000002
13,0.14008540790528062,1.1292503573000432,0.20224317671781672,199,0.1780474101003859,2.511667806149441,0.24288514776466333,0.1780474101003859,-0.06483773766427742,continuous_direct_verified,gamma_low,0.13687053914500552,1.1153732309588562,0.16853598059818062,0.0032148687602751025,0.013877126341186985,1.2
14,0.19490918684750796,0.42180104181170464,0.06179677729234557,199,0.05215877186742914,0.7357900237574474,0.5116665105477262,0.05215877186742914,-0.45950773868029704,continuous_direct_verified,gamma_low,0.19348754135769664,0.42194910078664516,0.051497314410287966,0.0014216454898113295,0.00014805897494052367,1.2000000000000002
15,0.057723194826394326,0.8574639976024627,0.613656365264753,199,0.11709716061813162,1.6518587288085125,0.14386183945282346,0.11709716061813162,-0.026764678834691844,continuous_direct_verified,gamma_high,0.06117194093944328,0.8359622567306288,0.7363876383177035,0.0034487461130489547,0.021501740871833874,1.2
16,0.05272119157016278,0.4390532478690148,0.014173957737660135,199,0.006621989582345588,0.09341465869824718,0.04290050749341529,0.006621989582345588,-0.0362785179110697,continuous_direct_verified,gamma_low,0.0526349272506883,0.4389974734567545,0.011811631448050112,8.626431947447721e-05,5.5774412260289896e-05,1.2
17,0.19928004732355475,0.8778044886887073,0.1394953137686598,199,0.15294704439370962,2.157583574132299,0.23915883056095405,0.15294704439370962,-0.08621178616724443,continuous_direct_verified,gamma_low,0.19620864590707174,0.8715464293471252,0.11624609480721651,0.003071401416483016,0.0062580593415820784,1.2
18,0.13449475867673755,0.7726623021066188,0.042623454627787855,199,0.04284127532339382,0.6043505600192918,0.13638992424206886,0.04284127532339382,-0.09354864891867504,continuous_direct_verified,gamma_low,0.13385797702948363,0.7706988316548878,0.03551954552315654,0.0006367816472539201,0.001963470451730953,1.2000000000000002
19,0.11230571493506433,1.1120482176542281,0.43312962335050903,199,0.18769290626202528,2.647734273894568,0.2767106949042269,0.18769290626202528,-0.08901778864220161,continuous_direct_verified,a1_high,0.11730571493506434,1.116759133335727,0.5061429718747309,0.0050000000000000044,0.0047109156814988395,1.1685715882451568
20,0.09054888319224119,0.6516511604189873,0.2359641056289227,199,0.12329161518835688,1.7392422639687148,0.18955327995816232,0.12329161518835688,-0.06626166476980544,continuous_direct_verified,gamma_low,0.08831001916000958,0.650803821072389,0.19663675469076894,0.0022388640322316133,0.0008473393465983081,1.2
21,0.16210984000936152,1.0128631956875322,0.02302657658402748,199,0.029408000568323316,0.4148508997072013,0.12013251194311926,0.029408000568323316,-0.09072451137479595,continuous_direct_verified,gamma_low,0.1616761466134421,1.0108030203070886,0.019188813820022896,0.00043369339591942113,0.002060175380443674,1.2000000000000002
22,0.17283781664446,0.5366211079061032,0.7012327623810976,199,0.09886934223152313,1.3947237073433272,0.2109014555438324,0.09886934223152313,-0.11203211331230928,continuous_direct_verified,a1_high,0.17783781664446,0.5228126613289039,0.7657872096563076,0.0050000000000000044,0.013808446577199263,1.0920585157145393
23,0.0756466718390584,0.9972963243722915,0.07186230164907534,199,0.051791039482365256,0.7306025200901783,0.09508941700581426,0.051791039482365256,-0.043298377523449005,continuous_direct_verified,gamma_low,0.07502176649542015,0.9917947637471443,0.05988525137422944,0.0006249053436382518,0.005501560625147284,1.2000000000000002
24,0.0874593006912619,0.7224846489727497,0.8785866579158811,199,0.0925621999148197,1.3057505158954137,0.17349035693388767,0.0925621999148197,-0.08092815701906797,continuous_direct_verified,m_low,0.09137171547345765,0.6924846489727496,1.0,0.0039124147821957556,0.030000000000000027,1.1381916524570572
25,0.1657585381995887,1.1614678785204888,0.08842301266200493,199,0.10674782436715621,1.5058633747512171,0.13861260435856712,0.10674782436715621,-0.03186477999141091,continuous_direct_verified,gamma_low,0.16401760911016464,1.1524949334210135,0.0736858438850041,0.0017409290894240537,0.008972945099475327,1.2000000000000002
26,0.1504849660675973,0.48767940104007723,0.29003753246756736,199,0.1556204705039558,2.195296890430687,0.1937671093705137,0.1556204705039558,-0.03814663886655789,continuous_direct_verified,a1_high,0.1554849660675973,0.4817256354246452,0.34138125469436026,0.0050000000000000044,0.005953765615432038,1.1770244071171523
27,0.09753210307098925,0.8268090151250362,0.028816081905474532,199,0.025166438471387897,0.35501630306437537,0.07264809661529806,0.025166438471387897,-0.04748165814391016,continuous_direct_verified,gamma_low,0.09721645283596997,0.8251646817021039,0.02401340158789544,0.00031565023501928247,0.0016443334229323536,1.2000000000000002
28,0.12411834155209364,0.5868354745209217,0.03402160742803717,199,0.029279881482778623,0.4130435575934661,0.05916599838479918,0.029279881482778623,-0.02988611690202056,continuous_direct_verified,gamma_low,0.12364978404553191,0.5861041678474053,0.028351339523364303,0.00046855750656173145,0.0007313066735163964,1.2000000000000002
29,0.12741547799669206,0.9478887781500817,0.3519826492480744,199,0.20588887222905414,2.9044199616864304,0.2513130109231168,0.20588887222905414,-0.04542413869406267,continuous_direct_verified,a1_high,0.13241547799669207,0.9515086597641442,0.41513367397407624,0.0050000000000000044,0.00361988161406257,1.179415163960237
30,0.1876551756169647,0.6030127018690109,0.01153228186568194,199,0.015764501929525023,0.2223856665707429,0.2703754094794091,0.015764501929525023,-0.2546109075498841,continuous_direct_verified,gamma_high,0.187954242401482,0.6034381860618268,0.01383873823881833,0.00029906678451729896,0.00042548419281585037,1.2000000000000002
31,0.059704413684085016,1.0638221465051174,0.111461632860155,199,0.06345764445039828,0.8951802361532786,0.06952321492885555,0.06345764445039828,-0.006065570478457266,continuous_direct_verified,gamma_low,0.05893508036579205,1.0549843243695354,0.09288469405012915,0.0007693333182929654,0.00883782213558204,1.2000000000000002
32,0.06190462987869978,0.5643273644149304,0.541464449789435,199,0.11346963955082852,1.6006862468513918,0.16804574220583995,0.11346963955082852,-0.054576102655011435,continuous_direct_verified,gamma_low,0.05896053024400465,0.5791027753699417,0.45122037482452915,0.0029440996346951354,0.014775410955011337,1.2
33,0.18956453362479808,0.9001854419708252,0.05233538399434479,199,0.06580217075143159,0.9282538496793381,0.11917646423475484,0.06580217075143159,-0.053374293483323246,continuous_direct_verified,gamma_low,0.1884410776749385,0.896811928139768,0.04361281999528732,0.0011234559498595753,0.0033735138310572177,1.2000000000000002
34,0.12544300006702544,0.6489617124199867,0.1718545940013881,199,0.12278137986463071,1.7320445089694105,0.2191803288354287,0.12278137986463071,-0.096398948970798,continuous_direct_verified,gamma_low,0.12313181742763134,0.6470690982407551,0.14321216166782344,0.002311182639394102,0.0018926141792315887,1.2
35,0.12185078430920841,1.0849663771688938,0.017779206329477784,199,0.019860541566821148,0.28016741629632574,0.04954621631451571,0.019860541566821148,-0.02968567474769456,continuous_direct_verified,gamma_low,0.12159535871067985,1.08312519197911,0.014816005274564819,0.0002554255985285636,0.0018411851897837117,1.2000000000000002
36,0.10024826787412167,0.7263403050601482,0.057484593125984015,199,0.04634694080342247,0.6538040573790846,0.12071069381436107,0.04634694080342247,-0.0743637530109386,continuous_direct_verified,gamma_low,0.09961349791653627,0.7242305624861003,0.047903827604986675,0.0006347699575853932,0.002109742574047946,1.2000000000000002
37,0.15290605267509821,1.190518933534622,0.5711062005445429,199,0.1387729814266771,1.9576338100972115,0.16699985787828844,0.1387729814266771,-0.028226876451611344,continuous_direct_verified,a1_high,0.15790605267509822,1.189538787067863,0.6292666754463008,0.0050000000000000044,0.0009801464667589244,1.1018382830484112
