state_1,state_2,a1_1,a1_2,gamma_1,gamma_2,reference_noise_level,rms_g_difference,l2_g_difference,relative_l2_difference,master_mean_rms_g,sigma_reference,snr_sep_rms,snr_sep
0,85,0.05,0.14375000000000002,0.01,0.01,0.002,0.0035733828433739626,0.07990326947415664,0.2038682652079512,0.017479456476127482,3.4958912952254966e-05,102.21664638869922,2285.633697571898
0,86,0.05,0.14375000000000002,0.01,0.0133352143,0.002,0.0035643317070562317,0.079700879913356,0.20340416733103092,0.01747496837760732,3.4949936755214644e-05,101.98392437790096,2280.429875211845
0,87,0.05,0.14375000000000002,0.01,0.0177827941,0.002,0.0035522628242753715,0.07943101149025121,0.20278496241119529,0.01746898389774164,3.493796779548328e-05,101.6734243121777,2273.4868826720917
0,88,0.05,0.14375000000000002,0.01,0.0237137371,0.002,0.003536171447333447,0.07907119736331404,0.20195871786201353,0.017461004929784384,3.492200985956877e-05,101.25910454619844,2264.222411060577
0,89,0.05,0.14375000000000002,0.01,0.0316227766,0.002,0.0035147208693547564,0.07859154785814393,0.200856116530527,0.017450368721117743,3.4900737442235486e-05,100.70620642821665,2251.859233296187
0,90,0.05,0.14375000000000002,0.01,0.0421696503,0.002,0.0034861360881465204,0.07795237271910818,0.19938470764706964,0.017436195278775612,3.4872390557551226e-05,99.96837132209843,2235.360738761526
0,91,0.05,0.14375000000000002,0.01,0.0562341325,0.002,0.003448067888666062,0.07710114190091492,0.19742141042688988,0.017417320070373492,3.483464014074698e-05,98.98388141041158,2213.3468751045807
0,92,0.05,0.14375000000000002,0.01,0.0749894209,0.002,0.0033974279030335847,0.0759687973983766,0.19480312678195733,0.017392212142039964,3.478442428407993e-05,97.67095396742022,2183.9889249840444
0,93,0.05,0.14375000000000002,0.01,0.1,0.002,0.003330201298378533,0.0744655648193246,0.19131552294910875,0.017358881682481835,3.471776336496367e-05,95.92211524027184,2144.8837022281646
0,94,0.05,0.14375000000000002,0.01,0.133352143,0.002,0.003241278530589805,0.07247719128409436,0.18668168823668205,0.017314796412912913,3.462959282582583e-05,93.59851693585452,2092.9264646173606
0,95,0.05,0.14375000000000002,0.01,0.177827941,0.002,0.0031244017241283464,0.06986374644168528,0.1805550643948948,0.017256855678106198,3.45137113562124e-05,90.52639085613609,2024.231637120357
0,96,0.05,0.14375000000000002,0.01,0.237137371,0.002,0.002972447599258341,0.06646594891497704,0.17252780440502197,0.017181530425884668,3.436306085176934e-05,86.50124655892785,1934.2266744423243
0,97,0.05,0.14375000000000002,0.01,0.316227766,0.002,0.0027784306768566984,0.062127598642223295,0.16217544125361236,0.01708536046153142,3.4170720923062844e-05,81.3102738778172,1818.152996599247
0,98,0.05,0.14375000000000002,0.01,0.421696503,0.002,0.0025376755022341714,0.056744149278315274,0.14916579864060547,0.01696602922734481,3.393205845468962e-05,74.78696011392285,1672.2872664529693
0,99,0.05,0.14375000000000002,0.01,0.562341325,0.002,0.0022510789862824265,0.05033565636048823,0.13343814525673794,0.01682397564387502,3.364795128775004e-05,66.90092264553296,1495.9501079286676
0,100,0.05,0.14375000000000002,0.01,0.749894209,0.002,0.0019277685076525013,0.04310621427994316,0.11537361473723508,0.016663701350562707,3.332740270112542e-05,57.843346658016145,1293.416551734094
0,101,0.05,0.14375000000000002,0.01,1.0,0.002,0.0015839563733195717,0.03541834124136596,0.09577834787276962,0.016493187018914557,3.298637403782912e-05,48.018505201665214,1073.7264180885065
0,102,0.05,0.16250000000000003,0.01,0.01,0.002,0.004288059403176695,0.09588392317060267,0.23976513566535188,0.017834692540928197,3.56693850818564e-05,120.21680198119985,2688.1294126759426
0,103,0.05,0.16250000000000003,0.01,0.0133352143,0.002,0.004277827693199165,0.09565513518024447,0.239261190175768,0.01782961782497093,3.565923564994186e-05,119.96408827136877,2682.478562335658
0,104,0.05,0.16250000000000003,0.01,0.0177827941,0.002,0.00426418472643659,0.09535006916928561,0.23858878155198776,0.017822851206210057,3.5645702412420114e-05,119.62689575029417,2674.938708349385
0,105,0.05,0.16250000000000003,0.01,0.0237137371,0.002,0.004245994372280435,0.094943320485006,0.23769145310253695,0.01781382934559192,3.562765869118384e-05,119.17691277678928,2664.87678317464
0,106,0.05,0.16250000000000003,0.01,0.0316227766,0.002,0.004221745937008149,0.09440110898883766,0.23649386231310343,0.017801802994943036,3.5603605989886076e-05,118.57635819830782,2651.4479745578074
0,107,0.05,0.16250000000000003,0.01,0.0421696503,0.002,0.004189432576710716,0.09367856028677263,0.234895434479867,0.017785777037510747,3.5571554075021496e-05,117.7747974652745,2633.5245316862365
0,108,0.05,0.16250000000000003,0.01,0.0562341325,0.002,0.004146399038047655,0.09271630110914293,0.23276222839170096,0.01776443481948453,3.552886963896906e-05,116.70506492837498,2609.604584983731
0,109,0.05,0.16250000000000003,0.01,0.0749894209,0.002,0.004089153580137711,0.09143625375624556,0.22991655007908163,0.017736045215529603,3.547209043105921e-05,115.27805467470465,2577.6956656657703
0,110,0.05,0.16250000000000003,0.01,0.1,0.002,0.004013158025177963,0.08973694148746737,0.2261246646502477,0.01769835840346081,3.5396716806921624e-05,113.37656108244518,2535.176976355045
0,111,0.05,0.16250000000000003,0.01,0.133352143,0.002,0.003912636101602841,0.08748920294403727,0.2210840740059576,0.017648511213755456,3.5297022427510916e-05,110.84889978009268,2478.6567513934874
0,112,0.05,0.16250000000000003,0.01,0.177827941,0.002,0.0037805133413584056,0.08453484821122262,0.21441532212246628,0.017582997651262963,3.516599530252593e-05,107.5048014092994,2403.8804385880862
0,113,0.05,0.16250000000000003,0.01,0.237137371,0.002,0.003608736861377205,0.08069380934948665,0.2056702735433612,0.017497827662311193,3.499565532462239e-05,103.11956806930131,2305.8236401337444
0,114,0.05,0.16250000000000003,0.01,0.316227766,0.002,0.0033894087805999102,0.0757894843695607,0.19437964918060754,0.017389088960610973,3.477817792122195e-05,97.45791709610133,2179.225275724215
0,115,0.05,0.16250000000000003,0.01,0.421696503,0.002,0.003117241263491642,0.06970363367434645,0.18017075096878835,0.017254162716391148,3.4508325432782294e-05,90.33302034790475,2019.9077411078674
0,116,0.05,0.16250000000000003,0.01,0.562341325,0.002,0.0027932417526548535,0.06245878436526907,0.16296303620749822,0.017093545777907827,3.418709155581565e-05,81.70457402304783,1826.9698158819845
0,117,0.05,0.16250000000000003,0.01,0.749894209,0.002,0.002427715479765222,0.05428536842783551,0.1431570876896494,0.01691232909410541,3.382465818821082e-05,71.77354065949949,1604.9051590048593
0,118,0.05,0.16250000000000003,0.01,1.0,0.002,0.0020389607950633526,0.04559254941218674,0.12162121265649892,0.016719537374928522,3.3439074749857044e-05,60.97539511233245,1363.4512842608378
0,119,0.05,0.18125000000000002,0.01,0.01,0.002,0.00500273604186607,0.11186457863100767,0.27425796598619634,0.018189984541192812,3.6379969082385625e-05,137.51347700535248,3074.894824063224
0,120,0.05,0.18125000000000002,0.01,0.0133352143,0.002,0.004991323784612483,0.11160939280105033,0.2737176147218927,0.018184323034074273,3.6368646068148546e-05,137.2424966070941,3068.835518152467
