state_1,state_2,a1_1,a1_2,gamma_1,gamma_2,reference_noise_level,rms_g_relative,rms_g_gap_percent,max_abs_g_difference,rms_g_difference,l2_g_difference,relative_l2_difference,mean_rms_g,sigma_reference,snr_sep,snr_sep_rms
0,11,0.05,0.17500000000000004,0.01,1.0,0.002,0.13901840672697177,13.901840672697176,0.00848667323589325,0.002396513335875115,0.02396513335875115,0.1390184067269718,0.017238820328172796,3.4477640656345596e-05,695.0920336348588,69.50920336348588
0,12,0.05,0.2,0.01,0.01,0.002,0.3093651479540557,30.936514795405568,0.021857958287000656,0.005867905722615184,0.05867905722615184,0.3093651479540557,0.01896757201456525,3.79351440291305e-05,1546.8257397702782,154.68257397702783
0,13,0.05,0.2,0.01,1.0,0.002,0.1719828085280793,17.19828085280793,0.01073991134762764,0.0030181400285559505,0.030181400285559504,0.17198280852807932,0.01754907978528089,3.509815957056178e-05,859.9140426403965,85.99140426403964
1,2,0.05,0.07500000000000001,1.0,0.01,0.002,0.10454012993649817,10.454012993649817,0.006422508507966995,0.001690980016327612,0.01690980016327612,0.10454012993649815,0.01617541529128365,3.2350830582567297e-05,522.7006496824908,52.27006496824908
1,3,0.05,0.07500000000000001,1.0,1.0,0.002,0.03973868211678323,3.9738682116783237,0.0022532381117343903,0.0006216883305286525,0.0062168833052865255,0.03973868211678324,0.015644412381408308,3.128882476281662e-05,198.69341058391615,19.869341058391615
1,4,0.05,0.1,1.0,0.01,0.002,0.1601713228994413,16.01713228994413,0.010065499693155289,0.002668901716567937,0.026689017165679372,0.1601713228994413,0.016662793740197336,3.332558748039467e-05,800.8566144972067,80.08566144972066
1,5,0.05,0.1,1.0,1.0,0.002,0.07793276585092253,7.793276585092253,0.0045064762234687805,0.0012433767257871938,0.01243376725787194,0.07793276585092254,0.015954479636532435,3.190895927306487e-05,389.66382925461266,38.96638292546126
1,6,0.05,0.125,1.0,0.01,0.002,0.212640512720321,21.2640512720321,0.013708490878343582,0.0036468567048290237,0.03646856704829023,0.212640512720321,0.01715033818426507,3.430067636853014e-05,1063.2025636016049,106.3202563601605
1,7,0.05,0.125,1.0,1.0,0.002,0.11467017379067504,11.467017379067505,0.006759710609912872,0.0018650648382667655,0.018650648382667657,0.11467017379067503,0.016264602874600617,3.252920574920123e-05,573.3508689533753,57.33508689533752
1,8,0.05,0.15000000000000002,1.0,0.01,0.002,0.26220761787850855,26.220761787850854,0.017351489514112473,0.004624824417071645,0.04624824417071645,0.26220761787850855,0.01763802461000395,3.52760492200079e-05,1311.0380893925426,131.10380893925426
1,9,0.05,0.15000000000000002,1.0,1.0,0.002,0.15003237724907537,15.003237724907535,0.009012948721647263,0.0024867531106537413,0.024867531106537413,0.15003237724907534,0.016574776433258623,3.314955286651725e-05,750.1618862453768,75.01618862453768
1,10,0.05,0.17500000000000004,1.0,0.01,0.002,0.30910567508232817,30.910567508232816,0.020994480699300766,0.005602797816361931,0.05602797816361931,0.30910567508232817,0.01812583290445788,3.625166580891576e-05,1545.528375411641,154.5528375411641
1,11,0.05,0.17500000000000004,1.0,1.0,0.002,0.18409488740964322,18.409488740964324,0.011266186833381653,0.0031084412748384025,0.031084412748384024,0.18409488740964322,0.01688499511624991,3.376999023249982e-05,920.4744370482159,92.0474437048216
1,12,0.05,0.2,1.0,0.01,0.002,0.35354377824818206,35.35437782481821,0.02463747188448906,0.0065807743719612,0.065807743719612,0.3535437782481821,0.018613746802642363,3.7227493605284726e-05,1767.7188912409104,176.77188912409105
1,13,0.05,0.2,1.0,1.0,0.002,0.2169278413999458,21.69278413999458,0.013519424945116043,0.003730129456921097,0.03730129456921097,0.21692784139994578,0.017195254573358,3.4390509146716e-05,1084.639206999729,108.4639206999729
2,3,0.07500000000000001,0.07500000000000001,0.01,1.0,0.002,0.0648964433564526,6.48964433564526,0.004169270396232605,0.0010698450993777398,0.010698450993777397,0.0648964433564526,0.016485419601525296,3.2970839203050595e-05,324.482216782263,32.4482216782263
2,4,0.07500000000000001,0.1,0.01,0.01,0.002,0.05587268429095385,5.587268429095385,0.0036429911851882935,0.000977984344947337,0.009779843449473372,0.05587268429095385,0.017503800960314325,3.500760192062865e-05,279.3634214547693,27.936342145476925
2,5,0.07500000000000001,0.1,0.01,1.0,0.002,0.026807220168220052,2.6807220168220054,0.0019160322844982147,0.0004502403139986472,0.0045024031399864715,0.02680722016822005,0.016795486856649423,3.359097371329885e-05,134.03610084110022,13.403610084110024
2,6,0.07500000000000001,0.125,0.01,0.01,0.002,0.10871718240043882,10.871718240043883,0.007285982370376587,0.0019559683799575006,0.019559683799575005,0.10871718240043879,0.017991345404382054,3.598269080876411e-05,543.585912002194,54.35859120021941
2,7,0.07500000000000001,0.125,0.01,1.0,0.002,0.010756865262599056,1.0756865262599058,0.0003730654716491699,0.00018400274302343158,0.0018400274302343158,0.010756865262599056,0.017105610094717606,3.421122018943521e-05,53.78432631299529,5.378432631299529
2,8,0.07500000000000001,0.15000000000000002,0.01,0.01,0.002,0.15877200058961968,15.87720005896197,0.010928981006145477,0.0029339528526275624,0.029339528526275624,0.15877200058961968,0.018479031830120937,3.6958063660241874e-05,793.8600029480984,79.38600029480985
2,9,0.07500000000000001,0.15000000000000002,0.01,1.0,0.002,0.04586315792707006,4.586315792707006,0.0025904402136802673,0.0007987428361184507,0.007987428361184507,0.045863157927070054,0.017415783653375608,3.483156730675122e-05,229.3157896353503,22.93157896353503
2,10,0.07500000000000001,0.17500000000000004,0.01,0.01,0.002,0.2062513911843066,20.62513911843066,0.01457197219133377,0.003911937162063894,0.03911937162063894,0.2062513911843066,0.01896684012457487,3.793368024914974e-05,1031.256955921533,103.1256955921533
2,11,0.07500000000000001,0.17500000000000004,0.01,1.0,0.002,0.08008278603453665,8.008278603453665,0.004843678325414658,0.001419547652350967,0.01419547652350967,0.08008278603453665,0.017726002336366897,3.54520046727338e-05,400.41393017268325,40.04139301726833
2,12,0.07500000000000001,0.2,0.01,0.01,0.002,0.251348404611212,25.134840461121197,0.018214963376522064,0.00488992138572412,0.048899213857241206,0.25134840461121194,0.019454754022759348,3.8909508045518696e-05,1256.74202305606,125.67420230560599
2,13,0.07500000000000001,0.2,0.01,1.0,0.002,0.11315484120436775,11.315484120436773,0.007096916437149048,0.0020408903391610674,0.020408903391610674,0.11315484120436774,0.01803626179347499,3.607252358694998e-05,565.7742060218387,56.57742060218387
3,4,0.07500000000000001,0.1,1.0,0.01,0.002,0.12063650304702084,12.063650304702083,0.0078122615814208984,0.0020475390037282518,0.020475390037282517,0.12063650304702085,0.016972798050438984,3.394559610087797e-05,603.1825152351041,60.31825152351041
3,5,0.07500000000000001,0.1,1.0,1.0,0.002,0.03822367787956184,3.8223677879561837,0.0022532381117343903,0.000621688395258797,0.006216883952587969,0.03822367787956184,0.01626448394677408,3.252896789354816e-05,191.11838939780915,19.111838939780917
3,6,0.07500000000000001,0.125,1.0,0.01,0.002,0.1732738260886684,17.32738260886684,0.011455252766609192,0.003025420348841743,0.030254203488417432,0.1732738260886684,0.017460342494506714,3.4920684989013425e-05,866.3691304433421,86.63691304433421
3,7,0.07500000000000001,0.125,1.0,1.0,0.002,0.07501695176676137,7.5016951766761375,0.004506472498178482,0.0012433765077383286,0.012433765077383285,0.07501695176676137,0.016574607184842265,3.314921436968453e-05,375.0847588338068,37.50847588338068
3,8,0.07500000000000001,0.15000000000000002,1.0,0.01,0.002,0.2230524768315842,22.305247683158417,0.015098251402378082,0.004003352304905683,0.04003352304905683,0.2230524768315842,0.017948028920245593,3.589605784049119e-05,1115.262384157921,111.52623841579208
3,9,0.07500000000000001,0.15000000000000002,1.0,1.0,0.002,0.1104583357319146,11.04583357319146,0.006759710609912872,0.0018650647801253192,0.01865064780125319,0.1104583357319146,0.016884780743500267,3.376956148700053e-05,552.291678659573,55.22916786595731
3,10,0.07500000000000001,0.17500000000000004,1.0,0.01,0.002,0.27019682692376834,27.019682692376836,0.018741242587566376,0.004981304717094935,0.04981304717094936,0.27019682692376834,0.018435837214699526,3.687167442939905e-05,1350.9841346188418,135.09841346188418
3,11,0.07500000000000001,0.17500000000000004,1.0,1.0,0.002,0.14462070527776336,14.462070527776337,0.009012948721647263,0.002486752944309945,0.02486752944309945,0.14462070527776336,0.017194999426491553,3.4389998852983105e-05,723.1035263888168,72.31035263888168
3,12,0.07500000000000001,0.2,1.0,0.01,0.002,0.31490942129345867,31.490942129345868,0.02238423377275467,0.005959267511659747,0.05959267511659748,0.3149094212934587,0.018923751112884007,3.784750222576801e-05,1574.5471064672936,157.45471064672935
3,13,0.07500000000000001,0.2,1.0,1.0,0.002,0.17757184552722455,17.757184552722457,0.011266186833381653,0.003108441126392632,0.03108441126392632,0.1775718455272246,0.017505258883599648,3.50105177671993e-05,887.8592276361227,88.78592276361228
4,5,0.1,0.1,0.01,1.0,0.002,0.08253608246022727,8.253608246022727,0.005559023469686508,0.001426459996008958,0.014264599960089578,0.08253608246022728,0.01728286530556311,3.4565730611126223e-05,412.6804123011363,41.26804123011364
4,6,0.1,0.125,0.01,0.01,0.002,0.0529248687720364,5.292486877203641,0.0036429911851882935,0.000977984035010376,0.00977984035010376,0.0529248687720364,0.018478723853295742,3.6957447706591484e-05,264.624343860182,26.462434386018202
4,7,0.1,0.125,0.01,1.0,0.002,0.045831956787967115,4.583195678796711,0.0033057890832424164,0.00080632109070291,0.008063210907029099,0.04583195678796711,0.017592988543631293,3.518597708726259e-05,229.15978393983553,22.915978393983554
4,8,0.1,0.15000000000000002,0.01,0.01,0.002,0.10312802891554802,10.312802891554803,0.007285989820957184,0.00195596850768043,0.0195596850768043,0.10312802891554802,0.018966410279034625,3.793282055806925e-05,515.6401445777401,51.564014457774014
4,9,0.1,0.15000000000000002,0.01,1.0,0.002,0.010961371565318775,1.0961371565318774,0.0010525509715080261,0.0001962432119973266,0.0019624321199732658,0.010961371565318774,0.017903162102289295,3.580632420457859e-05,54.80685782659387,5.480685782659387
4,10,0.1,0.17500000000000004,0.01,0.01,0.002,0.15081319283186267,15.081319283186266,0.010928981006145477,0.002933952817116734,0.02933952817116734,0.15081319283186267,0.019454218573488558,3.890843714697711e-05,754.0659641593134,75.40659641593135
4,11,0.1,0.17500000000000004,0.01,1.0,0.002,0.02454562706187481,2.4545627061874815,0.0012006871402263641,0.00044705885229141384,0.004470588522914138,0.024545627061874818,0.018213380785280585,3.642676157056117e-05,122.72813530937405,12.272813530937405
4,12,0.1,0.2,0.01,0.01,0.002,0.1961644295730996,19.61644295730996,0.01457197219133377,0.003911937040776928,0.03911937040776928,0.1961644295730996,0.019942132471673035,3.988426494334607e-05,980.822147865498,98.0822147865498
4,13,0.1,0.2,0.01,1.0,0.002,0.05749357205037351,5.7493572050373505,0.0034539252519607544,0.0010649902449109715,0.010649902449109716,0.05749357205037351,0.018523640242388676,3.704728048477735e-05,287.46786025186753,28.746786025186754
5,6,0.1,0.125,1.0,0.01,0.002,0.1352874947812696,13.528749478126961,0.009202014654874802,0.002404114216264205,0.02404114216264205,0.13528749478126964,0.01777040974963084,3.5540819499261686e-05,676.437473906348,67.6437473906348
5,7,0.1,0.125,1.0,1.0,0.002,0.03681966831462388,3.681966831462389,0.002253234386444092,0.0006216881124799703,0.006216881124799703,0.03681966831462389,0.016884674439966392,3.3769348879932784e-05,184.0983415731194,18.40983415731194
5,8,0.1,0.15000000000000002,1.0,0.01,0.002,0.18523068173919513,18.523068173919512,0.012845013290643692,0.0033819596018235245,0.03381959601823525,0.18523068173919513,0.01825809617536972,3.651619235073944e-05,926.1534086959756,92.61534086959756
5,9,0.1,0.15000000000000002,1.0,1.0,0.002,0.07231098436963194,7.231098436963195,0.004506472498178482,0.0012433763848667258,0.012433763848667258,0.07231098436963196,0.017194847998624394,3.438969599724879e-05,361.5549218481597,36.15549218481597
5,10,0.1,0.17500000000000004,1.0,0.01,0.002,0.23257705296348685,23.25770529634869,0.016488004475831985,0.004359867216726641,0.04359867216726641,0.23257705296348682,0.018745904469823653,3.749180893964731e-05,1162.8852648174343,116.28852648174343
