selection_order,candidate_local_index,maximin_rms_snr_at_selection,alias_score
88,6888,1.641852373783594,0.20849187672138214
89,3193,1.6413654638080264,0.20004838705062866
90,4449,1.6360118575531837,0.21986928582191467
91,1063,1.6301257426529232,0.2733106315135956
92,3256,1.6273863417130976,0.8964324593544006
93,1859,1.627292709328766,0.2038910686969757
94,5729,1.620202192222872,0.21456614136695862
95,3012,1.6176717893943862,0.9427553415298462
96,6551,1.6135559626984133,0.24981775879859924
97,5072,1.6086440129606117,0.2524978220462799
98,4660,1.6051960084631713,0.200428768992424
99,189,1.6050656249533612,0.2540896534919739
100,6631,1.6017433174053606,0.2542754113674164
101,4241,1.5973613809509488,0.6490883827209473
102,1375,1.592111586079732,0.6635860800743103
103,5462,1.5864080840265147,0.8028333187103271
104,1867,1.5861560635918701,0.24353085458278656
105,6872,1.585424086250352,1.011254072189331
106,1507,1.5492223698722922,0.9327806830406189
107,1151,1.5373805308872999,0.6859853267669678
108,132,1.528278348071264,0.24936455488204956
109,6691,1.5163192345880085,0.5679240822792053
110,1086,1.5161142795979188,0.7119193077087402
111,4463,1.5111778172537582,0.24232520163059235
112,4096,1.5055944853836825,0.2175355851650238
113,3503,1.499870901374268,0.7734625339508057
114,3450,1.4978103824945421,0.7631384134292603
115,5931,1.4921971178985465,0.4562024474143982
116,6495,1.4888395979084552,0.20347703993320465
117,107,1.47581811443106,0.613924503326416
118,1509,1.47114115720944,0.2067095786333084
119,4316,1.4651555082942347,0.41210222244262695
120,736,1.4647300978448667,0.9275266528129578
121,6840,1.456791359774312,0.4315936267375946
122,628,1.4431793992695503,0.5196646451950073
123,4437,1.4399884174982185,0.34639671444892883
124,3680,1.4382601393855428,0.9697090983390808
125,4421,1.420638866360287,0.2123834490776062
126,684,1.4197769084519754,0.26797983050346375
127,1119,1.4196747300312662,0.26983076333999634
128,2805,1.4089602795604221,0.47317102551460266
129,6795,1.4011646269205653,0.6739672422409058
130,6516,1.3969831179874168,1.0409051179885864
131,2213,1.3969092913632744,4.757879734039307
132,6622,1.3933662655592882,0.45689085125923157
133,5631,1.3902542527162831,0.8721520900726318
134,1286,1.390010124206772,5.684314250946045
135,6328,1.3893421711972294,0.38403695821762085
136,1276,1.3885526480857004,0.8653430342674255
137,4323,1.3831909510606382,0.2766369879245758
138,6361,1.3814132227632852,0.22647124528884888
139,131,1.3796752852317617,0.5588956475257874
140,4018,1.377827246293012,0.24227508902549744
141,6881,1.3718247360039149,0.4901193380355835
142,4869,1.3575281955825083,4.468106269836426
143,1777,1.3232466273945513,1.0078890323638916
144,4942,1.3027765360745498,0.9089722037315369
