true_gamma,regime,pred_gamma,gamma_factor_error,g_profile_relative_l2,f_relative_l2,true_a1,pred_a1
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.04083453118801117,1.7096366882324219,0.12637871503829956,0.1508786976337433
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.08813810348510742,4.5065484046936035,0.0966591164469719,0.14447373151779175
0.009999999776482582,true_a1_pred_rest,0.37583741545677185,37.58374238573929,0.0023451894521713257,0.746405303478241,0.17743825912475586,0.14541155099868774
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.044841963797807693,1.1626255512237549,0.07374344021081924,0.11213871091604233
0.009999999776482582,true_a1_pred_rest,0.19386526942253113,19.386527375575767,0.004392718896269798,0.9718533754348755,0.18587665259838104,0.17979417741298676
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.01628108136355877,4.537914752960205,0.14370566606521606,0.1495853066444397
0.009999999776482582,true_a1_pred_rest,1.0,100.00000223517424,0.02934802882373333,0.12815004587173462,0.12672565877437592,0.10186398029327393
0.009999999776482582,true_a1_pred_rest,1.0,100.00000223517424,0.10522104054689407,0.16307374835014343,0.1924206167459488,0.1019308790564537
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.0913119912147522,1.894102931022644,0.08678684383630753,0.11579304188489914
0.009999999776482582,true_a1_pred_rest,0.2985382676124573,29.85382742853077,0.002043298911303282,0.9517214894294739,0.18568632006645203,0.16076336801052094
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.15686887502670288,3.6289162635803223,0.05706578865647316,0.11430652439594269
0.009999999776482582,true_a1_pred_rest,0.8175230622291565,81.75230805022213,0.005006548948585987,0.9282994866371155,0.10349796712398529,0.10186268389225006
0.009999999776482582,true_a1_pred_rest,0.1496235728263855,14.962357617073303,0.0022502930369228125,0.6462739109992981,0.11400154232978821,0.1061900183558464
0.009999999776482582,true_a1_pred_rest,0.30725574493408203,30.725575180178325,0.007607353385537863,0.985478401184082,0.1460002213716507,0.12271542847156525
0.009999999776482582,true_a1_pred_rest,0.290068119764328,29.006812624785585,0.002091208938509226,0.8719180226325989,0.19180461764335632,0.1623944193124771
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.03508936986327171,1.0361340045928955,0.15868183970451355,0.17318570613861084
0.009999999776482582,true_a1_pred_rest,0.10901845246553421,10.901845490228656,0.003968855366110802,0.9634200930595398,0.15264847874641418,0.1425812691450119
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.0653354749083519,1.4747370481491089,0.12759196758270264,0.15278199315071106
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.11198316514492035,4.404246807098389,0.0729161873459816,0.12434589862823486
0.009999999776482582,true_a1_pred_rest,0.6683439016342163,66.8343916572867,0.002602002350613475,0.9193069934844971,0.18197143077850342,0.13499750196933746
0.009999999776482582,true_a1_pred_rest,1.0,100.00000223517424,0.08611628413200378,0.19161757826805115,0.17131732404232025,0.1096130833029747
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.08764294534921646,1.905281901359558,0.09716904163360596,0.12831807136535645
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.01320686750113964,2.3358962535858154,0.06468015909194946,0.09912990033626556
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.0026219896972179413,1.341395616531372,0.07927939295768738,0.10116373747587204
0.009999999776482582,true_a1_pred_rest,0.0010000000474974513,9.999999301508103,0.034056346863508224,1.7591431140899658,0.08917556703090668,0.12323033809661865
0.009999999776482582,pred_all,0.2985382676124573,29.85382742853077,0.002025231486186385,0.8571507930755615,0.10406315326690674,0.10633120685815811
0.009999999776482582,pred_all,0.0010000000474974513,9.999999301508103,0.020724961534142494,1.2848600149154663,0.13568663597106934,0.12342305481433868
0.009999999776482582,pred_all,0.04216964915394783,4.216965009651296,0.006539167836308479,1.0902780294418335,0.18558354675769806,0.13407942652702332
0.009999999776482582,pred_all,0.025852348655462265,2.58523492333073,0.0024153953418135643,0.3271794617176056,0.09205637872219086,0.10991499572992325
0.009999999776482582,pred_all,0.07079457491636276,7.0794576498744854,0.0022376126144081354,0.8032796382904053,0.1680130660533905,0.14084385335445404
0.009999999776482582,pred_all,0.17782793939113617,17.782794336590044,0.0026291129179298878,0.6036256551742554,0.061951227486133575,0.10198277235031128
0.009999999776482582,pred_all,0.4097321033477783,40.97321125060047,0.0029365704394876957,0.417946457862854,0.0670744851231575,0.0975089892745018
0.009999999776482582,pred_all,0.0010000000474974513,9.999999301508103,0.004017721861600876,1.9658842086791992,0.12637871503829956,0.1508786976337433
0.009999999776482582,pred_all,0.0749894231557846,7.498942483192887,0.0023301877081394196,0.6828985810279846,0.0966591164469719,0.14447373151779175
0.009999999776482582,pred_all,0.0010000000474974513,9.999999301508103,0.00313391606323421,1.4265336990356445,0.17743825912475586,0.14541155099868774
0.009999999776482582,pred_all,0.04466835781931877,4.46683588177344,0.0019419343443587422,0.765999436378479,0.07374344021081924,0.11213871091604233
0.009999999776482582,pred_all,0.14537844061851501,14.537844386797646,0.004028509370982647,0.9833256602287292,0.18587665259838104,0.17979417741298676
0.009999999776482582,pred_all,0.0010000000474974513,9.999999301508103,0.004869204014539719,4.715071201324463,0.14370566606521606,0.1495853066444397
0.009999999776482582,pred_all,0.7079457640647888,70.79457798886101,0.004481861367821693,0.16364477574825287,0.12672565877437592,0.10186398029327393
0.009999999776482582,pred_all,1.0,100.00000223517424,0.022507693618535995,0.07091331481933594,0.1924206167459488,0.1019308790564537
0.009999999776482582,pred_all,0.0010000000474974513,9.999999301508103,0.011919189244508743,2.3905389308929443,0.08678684383630753,0.11579304188489914
0.009999999776482582,pred_all,0.02440619096159935,2.440619150712024,0.002606059657409787,1.0786014795303345,0.18568632006645203,0.16076336801052094
0.009999999776482582,pred_all,0.0010000000474974513,9.999999301508103,0.022828850895166397,7.141236305236816,0.05706578865647316,0.11430652439594269
0.009999999776482582,pred_all,0.7943282127380371,79.43282304926566,0.005338909104466438,0.9286890625953674,0.10349796712398529,0.10186268389225006
0.009999999776482582,pred_all,0.009172759018838406,1.0901845078394892,0.002376855118200183,0.9572261571884155,0.11400154232978821,0.1061900183558464
0.009999999776482582,pred_all,0.0010000000474974513,9.999999301508103,0.01369238831102848,1.3709218502044678,0.1460002213716507,0.12271542847156525
0.009999999776482582,pred_all,0.0010000000474974513,9.999999301508103,0.0036582956090569496,2.5828819274902344,0.19180461764335632,0.1623944193124771
0.009999999776482582,pred_all,0.0010000000474974513,9.999999301508103,0.007339665200561285,1.0470103025436401,0.15868183970451355,0.17318570613861084
0.009999999776482582,pred_all,0.0010000000474974513,9.999999301508103,0.006930087227374315,1.2449740171432495,0.15264847874641418,0.1425812691450119
0.009999999776482582,pred_all,0.08175230026245117,8.175230208975751,0.0054292804561555386,0.8134511113166809,0.12759196758270264,0.15278199315071106
0.009999999776482582,pred_all,0.0010000000474974513,9.999999301508103,0.00445633614435792,7.441959857940674,0.0729161873459816,0.12434589862823486
0.009999999776482582,pred_all,0.06878598779439926,6.878598933188593,0.0025222250260412693,0.9858784675598145,0.18197143077850342,0.13499750196933746
0.009999999776482582,pred_all,1.0,100.00000223517424,0.03685026988387108,0.12171056866645813,0.17131732404232025,0.1096130833029747
0.009999999776482582,pred_all,0.0010000000474974513,9.999999301508103,0.008513608947396278,2.3907504081726074,0.09716904163360596,0.12831807136535645
0.009999999776482582,pred_all,0.5308844447135925,53.08844565797848,0.0027905546594411135,0.3784751892089844,0.06468015909194946,0.09912990033626556
0.009999999776482582,pred_all,0.4731512665748596,47.31512771506148,0.002178500173613429,0.6190659999847412,0.07927939295768738,0.10116373747587204
0.009999999776482582,pred_all,0.019952623173594475,1.9952623619570367,0.0024805564898997545,0.7268137335777283,0.08917556703090668,0.12323033809661865
0.009999999776482582,oracle_nuisance,0.018302060663700104,1.8302061072783047,0.0020195331890136003,0.18838025629520416,0.051915332674980164,0.10205497592687607
0.009999999776482582,oracle_nuisance,0.02053525112569332,2.053525158469196,0.0021576315630227327,0.17677439749240875,0.05831913277506828,0.09933433681726456
0.009999999776482582,oracle_nuisance,0.010592537000775337,1.0592537237536994,0.0017665964551270008,0.038822151720523834,0.08219923079013824,0.09990838915109634
0.009999999776482582,oracle_nuisance,0.007286181673407555,1.3724609438410895,0.0020290410611778498,0.21164435148239136,0.16436582803726196,0.15535558760166168
0.009999999776482582,oracle_nuisance,0.009999999776482582,1.0,0.0020069805905222893,0.0,0.12734803557395935,0.09848789870738983
