design_id,m_slice,anchors,fixed_m_alias_mahalanobis_p10,fixed_m_alias_mahalanobis_median,agamma_sigma_min_p10,agamma_condition_median,abs_cos_a1_loggamma_median
mixed_targeted_256,0.4,16,0.7218718002155995,1.4950724345806496,0.7444418382098688,139.78920251978025,0.9990712922354639
mixed_targeted_256,0.45,16,0.8513363141653327,1.8057871387508402,0.8453294963542455,132.07896624802095,0.9985668290637446
mixed_targeted_256,0.5,16,0.928751196147127,1.9528554946336851,0.9797907769506268,94.60756781446736,0.9976828612524602
mixed_targeted_256,0.55,16,1.0893600903363536,2.7599579977868145,1.06134863337858,88.04824574947898,0.9954967528804131
mixed_targeted_256,0.6,16,1.0728026920739893,2.297618292735076,0.9194566067059773,79.26329098093561,0.9937752334688017
mixed_targeted_256,0.65,16,1.1519293814321063,2.9719992428781468,1.0529037496042262,76.45274938522368,0.9895939023289794
