state_id,a1,m,gamma,q2_points,recovery_alias_margin_rms_snr,recovery_alias_mahalanobis,recovery_alias_margin_grid_verified,recovery_alias_margin_refined,refined_minus_grid_margin,alias_source_refined,alias_trigger_refined,alias_a1_refined,alias_m_refined,alias_gamma_refined,alias_delta_a1_refined,alias_delta_m_refined,alias_gamma_factor_refined
0,0.08935047569684684,1.0435524553060531,0.016660916064446266,200,0.009030985977858598,0.12771742851488876,0.01932220211021393,0.009030985977858598,-0.01029121613235533,continuous_direct_verified,gamma_low,0.08904129178183631,1.039847634250775,0.013884096720371886,0.0003091839150105302,0.00370482105527814,1.2000000000000002
1,0.13169503202661875,0.5633267313241959,0.8014574692050626,200,0.04106364243597156,0.5807276005339035,0.05675554475735143,0.04106364243597156,-0.015691902321379868,continuous_direct_verified,a1_high,0.13669827549941227,0.5528600303512713,0.8812032522620242,0.005003243472793517,0.01046670097292457,1.0995009543501524
2,0.16365816835314037,0.9154286861419677,0.044410161481482385,200,0.029997122276383095,0.42422337155425066,0.04498868753087002,0.029997122276383095,-0.014991565254486926,continuous_direct_verified,gamma_low,0.16228842442127733,0.9081697895581946,0.03700846790123532,0.0013697439318630378,0.0072588965837731,1.2000000000000002
3,0.05571149964816868,0.6914491593837738,0.3006747794573407,200,0.054791321730052134,0.774866302909874,0.07254569665829315,0.054791321730052134,-0.017754374928241015,continuous_direct_verified,gamma_low,0.05341551765458977,0.6787002054842606,0.25056231621445063,0.002295981993578916,0.012748953899513249,1.2
4,0.07997829578816891,0.8007249414920807,0.497662172491272,200,0.07219671756637054,1.0210157714118109,0.0757561545071405,0.07219671756637054,-0.003559436940769961,continuous_direct_verified,a1_high,0.08497829578816891,0.8111030204425611,0.5849332868535021,0.0050000000000000044,0.010378078950480374,1.1753621616956644
5,0.197319375583902,0.7799688220024108,0.026850406139870567,200,0.018732879059675495,0.26492291628488035,0.03270895522414354,0.018732879059675495,-0.013976076164468047,continuous_direct_verified,gamma_low,0.19637484543401765,0.7766343026655157,0.022375338449892136,0.0009445301498843539,0.003334519336895103,1.2000000000000002
6,0.15428723148070278,1.1288494616746902,0.15318540985105897,200,0.08191017586122805,1.1583848159931402,0.09907946576822843,0.08191017586122805,-0.017169289907000382,continuous_direct_verified,m_high,0.15878842251927341,1.1588494616746903,0.1773213466424471,0.004501191038570634,0.030000000000000027,1.1575602847219935
7,0.12133488627150656,0.4518456429243088,0.08723044264445591,200,0.03419893576341247,0.483645987753442,0.07990839390579303,0.03419893576341247,-0.04570945814238056,continuous_direct_verified,gamma_low,0.11976842725473491,0.44963391796602886,0.07269203553704658,0.0015664590167716458,0.002211724958279926,1.2000000000000002
8,0.10881659854203464,0.9819118052721023,0.1095829316785808,200,0.05330387676159575,0.7538306544331277,0.06414848234543781,0.05330387676159575,-0.010844605583842058,continuous_direct_verified,gamma_low,0.1066150637288614,0.9638958980888821,0.09131910973215066,0.002201534813173242,0.018015907183220214,1.2000000000000002
9,0.1508641809690744,0.6112594574689865,0.06825389838225564,200,0.034544653193888296,0.48853517054271883,0.042881535241341716,0.034544653193888296,-0.00833688204745342,continuous_direct_verified,gamma_low,0.1492371014775906,0.60676515055718,0.05687824865187969,0.0016270794914838016,0.004494306911806412,1.2000000000000002
10,0.18517564493231475,1.06003480553627,0.3895163854140593,200,0.06289666733958696,0.8894931997971277,0.09862699517362615,0.06289666733958696,-0.03573032783403919,continuous_direct_verified,a1_high,0.19017564493231476,1.0768195749143536,0.4191696276900894,0.0050000000000000044,0.016784769378083597,1.0761283565632507
11,0.07751679485663772,0.5331347346305847,0.019201919022730808,200,0.008384776069543062,0.11857864035009173,0.028671943826051163,0.008384776069543062,-0.0202871677565081,continuous_direct_verified,gamma_low,0.07729151310354428,0.5321674649711181,0.016001599185609006,0.00022528175309344256,0.0009672696594665853,1.2000000000000002
12,0.06193982339464128,1.174640130996704,0.03177378957478014,200,0.013414237337285017,0.18970596371280024,0.021306792034518865,0.013414237337285017,-0.007892554697233848,continuous_direct_verified,gamma_low,0.06151174723253637,1.166142302114847,0.026478157978983445,0.0004280761621049123,0.008497828881857128,1.2000000000000002
13,0.1789930840022862,0.4447134912014008,0.2352985256338312,200,0.06111908670631579,0.8643544133992893,0.09025805062259883,0.06111908670631579,-0.02913896391628304,continuous_direct_verified,a1_high,0.1839930840022862,0.4456081511624436,0.2691922764584326,0.0050000000000000044,0.0008946599610428208,1.1440457424597146
14,0.1383001122623682,0.8965179055929184,0.01304225134267941,200,0.008654924858756236,0.12239912116573114,0.024636041842964907,0.008654924858756236,-0.01598111698420867,continuous_direct_verified,gamma_low,0.13795841930585603,0.8943677705952223,0.010868542785566173,0.00034169295651217957,0.002150134997696118,1.2000000000000002
15,0.10564474151469769,0.7228374391794204,0.5732388971948006,200,0.06101046768486395,0.8628183084666005,0.09295664685493128,0.06101046768486395,-0.03194617917006733,continuous_direct_verified,a1_high,0.11064474151469769,0.7237556085392937,0.6470729083136922,0.0050000000000000044,0.000918169359873211,1.1288014673815847
16,0.10108942384831608,0.8734496988356113,0.059860870951394966,200,0.02972006325044008,0.42030516523358574,0.056171309923076986,0.02972006325044008,-0.026451246672636906,continuous_direct_verified,gamma_low,0.09998782360877354,0.8647977140566914,0.04988405912616247,0.0011016002395425467,0.00865198477891993,1.2
17,0.1434299389831722,0.7442943193018436,0.12559911764460233,200,0.060413053336614946,0.8543695937301002,0.07883675288706692,0.060413053336614946,-0.01842369955045197,continuous_direct_verified,gamma_low,0.14051462597671247,0.733115184104965,0.10466593137050195,0.0029153130064597244,0.011179135196878631,1.1999999999999997
18,0.17532469239085913,1.195321936160326,0.02286528029525867,200,0.019096197622849052,0.2700610166798999,0.03006025663303303,0.019096197622849052,-0.010964059010183977,continuous_direct_verified,gamma_low,0.174437191514329,1.1889139367036399,0.01905440024604889,0.0008875008765301395,0.006407999456686131,1.2000000000000002
19,0.06737290960736574,0.422420359402895,0.3288161207438799,200,0.053173662714827014,0.7519891497236093,0.06757796603369282,0.053173662714827014,-0.014404303318865802,continuous_direct_verified,gamma_low,0.06453550666444503,0.4236096505246471,0.2740134339532333,0.0028374029429207026,0.0011892911217520896,1.1999999999999997
20,0.0729626126587391,1.082279098778963,0.19872197114881943,200,0.05463940828087379,0.7727179223085251,0.05801531199409792,0.05463940828087379,-0.003375903713224132,continuous_direct_verified,m_high,0.07537092410717758,1.112279098778963,0.22791692019516627,0.002408311448438477,0.030000000000000027,1.146913543970854
21,0.19030887805856767,0.5124041147530078,0.03785000044623108,200,0.021105449377097057,0.2984761274906945,0.0770012841308928,0.021105449377097057,-0.05589583475379574,continuous_direct_verified,gamma_low,0.18921323297441087,0.5107104448791923,0.03154166703852589,0.0010956450841567988,0.0016936698738155842,1.2000000000000004
22,0.14719919576309623,0.9604061104357242,0.6573227305651381,200,0.04929141166300557,0.6970858288233783,0.07015240282494016,0.04929141166300557,-0.020860991161934593,continuous_direct_verified,a1_high,0.15219919576309623,0.9662272708710946,0.7089975713284968,0.0050000000000000044,0.005821160435370398,1.0786141089612569
23,0.11425082022324205,0.6342788256704808,0.011442821633006597,200,0.00761160411220842,0.1076443376689997,0.035810686174087045,0.00761160411220842,-0.028199082061878624,continuous_direct_verified,gamma_high,0.11452443752197575,0.6355080010403076,0.013731385959607918,0.00027361729873369434,0.001229175369826807,1.2000000000000002
24,0.11590064447373154,1.1010876633226871,0.898667133584143,200,0.038014438824558364,0.5376053495169277,0.04223626491321516,0.038014438824558364,-0.004221826088656795,continuous_direct_verified,a1_high,0.12090064447373154,1.1019710659608133,0.9775227871269468,0.0050000000000000044,0.0008834026381261406,1.0877473433665086
25,0.15795219657011333,0.48112111464142804,0.014819098350369375,200,0.007713462951378684,0.10908483918702137,0.013257734420296905,0.007713462951378684,-0.005544271468918221,continuous_direct_verified,gamma_low,0.1575913436774666,0.48050096933799735,0.012349248625307811,0.00036085289264672915,0.0006201453034306859,1.2000000000000002
26,0.1921861223410815,0.8292131312191486,0.25741372402987894,200,0.06978793746072803,0.9869504764700696,0.0967361183801006,0.06978793746072803,-0.026948180919372566,continuous_direct_verified,a1_high,0.19718612234108152,0.8422552433256102,0.2855027821755802,0.0050000000000000044,0.013042112106461556,1.1091202819568426
27,0.08453245786949992,0.7529943056404591,0.05173553508559794,200,0.022253438997443385,0.3147111523962677,0.039762318036650916,0.022253438997443385,-0.01750887903920753,continuous_direct_verified,gamma_low,0.08378329310616743,0.7473856161073248,0.04311294590466494,0.000749164763332491,0.0056086895331343145,1.2000000000000002
28,0.050278429081663495,0.9423543877899646,0.03125605403984184,200,0.012298654318285857,0.1739292373585829,0.03417268472144909,0.012298654318285857,-0.021874030403163235,continuous_direct_verified,gamma_low,0.05,0.9373649032694469,0.02604671169986819,0.0002784290816634921,0.0049894845205177285,1.2000000000000002
29,0.16732657561078668,0.662912131100893,0.4257751953345753,200,0.06173794502667062,0.8731063916976217,0.13736561673724107,0.06173794502667062,-0.07562767171057044,continuous_direct_verified,a1_low,0.1623128948640704,0.6583691971965568,0.3849378177252055,0.005013680746716265,0.004542933904336133,1.1060882452410072
30,0.126565220952034,1.0142281450331212,0.07752962654418541,200,0.044756955636910824,0.6329589367225024,0.06545865375027296,0.044756955636910824,-0.020701698113362137,continuous_direct_verified,gamma_low,0.12467277086899312,0.9997561714397775,0.0646080221201545,0.0018924500830408975,0.014471973593343734,1.2000000000000002
31,0.0939058090094477,0.5910397149622441,0.17165119258092362,200,0.05458328684599072,0.7719242453650104,0.06409185509412382,0.05458328684599072,-0.009508568248133106,continuous_direct_verified,gamma_low,0.09155224668798671,0.58360582583113,0.14304266048410305,0.0023535623214609863,0.007433889131114091,1.1999999999999997
32,0.09618975035846233,0.907008684426546,0.39645155110281505,200,0.07810701791545227,1.1046000405255092,0.09749920950804367,0.07810701791545227,-0.019392191592591396,continuous_direct_verified,a1_high,0.10118975035846234,0.9284787618253167,0.45840181859414664,0.0050000000000000044,0.021470077398770715,1.156261887030089
