design_id,m_slice,anchors,fixed_m_alias_mahalanobis_p10,fixed_m_alias_mahalanobis_median,agamma_sigma_min_p10,agamma_condition_median,abs_cos_a1_loggamma_median
hybrid_plus_targeted_240,0.4,16,0.7809731068249619,2.2104268366304645,0.8047945117479127,100.03930665884411,0.9984180099108281
hybrid_plus_targeted_240,0.45,16,0.9500028551829633,2.673668713804635,0.9668596101168003,88.47644621292724,0.9972664059194867
hybrid_plus_targeted_240,0.5,16,1.0716261179634898,3.5769446570967136,1.1294714682600082,62.31244299489346,0.9965008534023204
hybrid_plus_targeted_240,0.55,16,1.2987540240332003,3.789763277590687,1.264732640216719,57.69586377074687,0.9929635813855922
hybrid_plus_targeted_240,0.6,16,1.3061000429306215,3.3151566131855033,1.254489436354648,61.50974386466075,0.9898234968495372
hybrid_plus_targeted_240,0.65,16,1.4770277554453828,4.181022093047455,1.5235507310577074,51.207715211757005,0.9819468981005333
