design_id,m_slice,anchors,fixed_m_alias_mahalanobis_p10,fixed_m_alias_mahalanobis_median,agamma_sigma_min_p10,agamma_condition_median,abs_cos_a1_loggamma_median
robust3p_eopt_200,0.4,16,0.5942699301708652,1.1631507362142641,0.6132729832639101,164.60535504422853,0.9994018521030366
robust3p_eopt_200,0.45,16,0.6720485769856217,1.5007250342392435,0.6763529727538955,141.85234922037313,0.9987621506494215
robust3p_eopt_200,0.5,16,0.7310614669181275,1.4532748085727167,0.6886939195620556,116.75931081380446,0.9980755862216046
robust3p_eopt_200,0.55,16,0.7992342836866777,2.1201220942889845,0.7080368118332228,101.4204324282588,0.9963848043469634
robust3p_eopt_200,0.6,16,0.8202614762644189,1.7711138256575665,0.7028269947942121,99.88012897861589,0.9950881412111301
robust3p_eopt_200,0.65,16,0.8175195783328166,2.1703697973259763,0.77698924822764,85.21271529055764,0.9918681293412311
